datetime	custid	store	product	brand	corner	import	amount	installment
2000-10-11 13:30	23824	본점	4320500019985	IBNY	행사장	0	68000	1
2000-10-11 13:40	17606	신촌점	2700000000000	식품	일반식품	0	36987	1
2000-10-11 13:40	47842	천호점	4204520013074	김연주	디자이너부띠끄	0	164000	3
2000-10-11 13:50	23824	본점	4320500019985	IBNY	행사장	0	136000	3
2000-10-11 13:50	29187	신촌점	4239840010020	시세도	캐릭터캐주얼	0	110400	1
2000-10-11 14:00	13628	무역점	4301014019981	입생로랑(캐)	트래디셔널캐주얼	0	49000	1
2000-10-11 14:00	13628	무역점	4300102019985	카운테스마라(캐)	트래디셔널캐주얼	0	45000	1
2000-10-11 14:00	31531	무역점	2700000000000	식품	일반식품	0	9500	1
2000-10-11 14:10	29187	신촌점	6135460003000	랜드로바현금	피혁	0	24000	1
2000-10-11 14:10	47842	천호점	4240600010020	에스깔리에	니트단품	0	134400	3
2000-10-11 14:13	42612	무역점	4203160010000	마인	캐릭터캐주얼	0	18000	1
2000-10-11 14:13	42612	무역점	4203160010000	마인	캐릭터캐주얼	0	157000	3
2000-10-11 14:20	35681	신촌점	2700000000000	식품	일반식품	0	25428	1
2000-10-11 14:20	42612	무역점	2700000000000	식품	일반식품	0	10700	1
2000-10-11 14:20	44449	본점	6137890012500	구찌	수입명품	1	815000	1
2000-10-11 14:30	29187	신촌점	2700000000000	식품	일반식품	0	31286	1
2000-10-11 14:30	44449	본점	4417420026010	GV2	유니캐주얼	0	98100	1
2000-10-11 14:40	35612	천호점	6311168019930	갤럭시(캐)	트래디셔널캐주얼	0	209000	5
2000-10-11 14:50	13628	무역점	4405280012520	쁘레나탈	유아동복	0	111200	1
2000-10-11 14:53	39397	무역점	4234190013100	바바라	니트단품	1	78000	3
2000-10-11 14:53	42612	무역점	4125440008000	시슬리	화장품	1	60000	3
2000-10-11 15:00	39397	무역점	4208790111010	쿠기	유니캐주얼	0	221400	3
2000-10-11 15:10	13628	무역점	4405330020400	텁시터비	유아동복	0	92600	1
2000-10-11 15:10	45549	신촌점	2700000000000	식품	일반식품	0	39150	1
2000-10-11 15:10	46111	본점	4208440010000	미스지	디자이너부띠끄	0	1060000	3
2000-10-11 15:10	46111	본점	4208440010000	미스지	디자이너부띠끄	0	1070000	3
2000-10-11 15:20	13628	무역점	4800429513002	밀라노스토리무역	캐릭터캐주얼	0	39000	1
2000-10-11 15:20	45549	신촌점	2700000000000	식품	일반식품	0	22500	1
2000-10-11 15:23	39397	무역점	4212360010000	오브제	캐릭터캐주얼	0	282000	3
2000-10-11 15:32	20521	본점	4209563011200	SJ	영캐주얼	0	115000	3
2000-10-11 15:40	20521	본점	6315970019900	폴로	트래디셔널캐주얼	0	165000	3
2000-10-11 15:50	13628	무역점	4303052019986	켄콜렉션	트래디셔널캐주얼	0	110000	1
2000-10-11 16:00	20521	본점	2116052008000	크리니크	화장품	1	35000	1
2000-10-11 16:00	20521	본점	4109160008000	크리스챤디올화장품	화장품	1	22000	1
2000-10-11 16:10	19615	천호점	2700000000000	식품	일반식품	0	13257	1
2000-10-11 16:30	36087	무역점	4321520019982	입생로랑	정장셔츠	0	40000	1
2000-10-11 16:30	36087	무역점	2700000000000	식품	일반식품	0	30000	1
2000-10-11 16:50	36087	무역점	4131690203200	세라구두	피혁	0	148000	3
2000-10-11 16:50	38092	본점	2700000000000	식품	일반식품	0	11600	1
2000-10-11 17:00	38092	본점	2700000000000	식품	일반식품	0	4000	1
2000-10-11 17:20	38092	본점	2700000000000	식품	일반식품	0	24107	1
2000-10-11 17:23	36087	무역점	4203820410000	쁘렝땅	엘레강스캐주얼	0	947000	6
2000-10-11 17:24	10208	천호점	4406050025000	닥스골프	스포츠	0	120000	1
2000-10-11 17:33	29848	무역점	2116050008000	에스티로더	화장품	1	130000	3
2000-10-11 17:33	29848	무역점	2116050008000	에스티로더	화장품	1	115000	3
2000-10-11 17:43	29848	무역점	4109160008000	크리스챤디올화장품	화장품	1	53000	3
2000-10-11 18:00	10208	천호점	6311162019900	빈폴	트래디셔널캐주얼	0	31000	1
2000-10-11 18:00	45994	본점	2700000000000	식품	일반식품	0	12911	1
2000-10-11 18:12	20521	신촌점	4405580026000	리바이스	유니캐주얼	0	90000	3
2000-10-11 18:13	26477	신촌점	4109310008000	아모레	화장품	0	27000	1
2000-10-11 18:20	24918	천호점	4407951022970	루니툰베이베	유아동복	0	20000	1
2000-10-11 18:22	20521	신촌점	4209560211000	시스템	영캐주얼	0	85000	2
2000-10-11 18:30	17540	무역점	2700000000000	식품	일반식품	0	5000	1
2000-10-11 18:31	38586	천호점	4300261019920	지이크	캐릭터캐주얼	0	111500	3
2000-10-11 18:33	29848	무역점	4234190013100	바바라	니트단품	1	2000	1
2000-10-11 18:40	24918	천호점	4400280023120	NUK	유아동복	0	23600	1
2000-10-11 18:40	38586	천호점	6311230019930	피에르가르뎅	정장셔츠	0	252000	3
2000-10-11 18:43	33829	본점	4202285110000	텔레그라프	캐릭터캐주얼	0	544000	5
2000-10-11 18:50	10139	천호점	4123493001176	다현아쭈기스타킹	섬유	0	17000	1
2000-10-11 18:50	17540	무역점	4320500019982	IBNY	트래디셔널캐주얼	0	49000	1
2000-10-11 18:50	17540	무역점	4320500019982	IBNY	트래디셔널캐주얼	0	71000	1
2000-10-11 18:50	34983	천호점	4104880000220	서도손수건	섬유	0	9600	1
2000-10-11 19:00	29848	무역점	4131690203200	세라구두	피혁	0	148000	3
2000-10-11 19:10	29848	무역점	6110860004000	금강핸드백현금	피혁	0	155000	3
2000-10-11 19:23	39312	신촌점	2116052008000	크리니크	화장품	1	24000	1
2000-10-12 11:00	34686	무역점	2700000000000	식품	일반식품	0	31000	1
2000-10-12 11:03	34835	무역점	4420920025000	로베르따	스포츠	0	296000	3
2000-10-12 11:10	34686	무역점	2700000000000	식품	일반식품	0	35200	1
2000-10-12 11:30	34686	무역점	2700000000000	식품	일반식품	0	35640	1
2000-10-12 11:30	44158	신촌점	2700000000000	식품	일반식품	0	126163	1
2000-10-12 11:50	21522	본점	4400510025000	울시	스포츠	0	150000	1
2000-10-12 12:00	30865	신촌점	4400101020471	게스키즈	유아동복	0	62000	3
2000-10-12 12:10	11905	천호점	2700000000000	식품	일반식품	0	29477	1
2000-10-12 12:10	36327	무역점	2700000000000	식품	일반식품	0	78159	1
2000-10-12 12:20	30865	신촌점	4120440000820	싹스탑양말	섬유	0	17200	1
2000-10-12 12:20	38092	본점	4510110042120	알씨알	조리욕실	0	190720	1
2000-10-12 12:30	38092	본점	4510110042120	알씨알	조리욕실	0	117280	3
2000-10-12 12:40	30865	신촌점	4200210214420	BYC	니트단품	0	69840	3
2000-10-12 13:00	24849	천호점	4400210022220	해피랜드	유아동복	0	32200	1
2000-10-12 13:03	23430	무역점	4415081025000	나이키골프	스포츠	0	62000	1
2000-10-12 13:10	24849	천호점	4400210022970	해피랜드	유아동복	0	34000	1
2000-10-12 13:10	30865	신촌점	2700000000000	식품	일반식품	0	4000	1
2000-10-12 13:10	30865	신촌점	2700000000000	식품	일반식품	0	54173	3
2000-10-12 13:10	38092	본점	4520051043020	리갈욕실	조리욕실	1	63600	3
2000-10-12 13:20	38092	본점	4510110042120	알씨알	조리욕실	0	33280	1
2000-10-12 13:30	30865	신촌점	2700000000000	식품	일반식품	0	3000	1
2000-10-12 13:40	30865	신촌점	4200210214420	BYC	니트단품	0	14840	1
2000-10-12 13:40	30865	신촌점	4200210214420	BYC	니트단품	0	55000	3
2000-10-12 13:50	24849	천호점	2700000000000	식품	일반식품	0	59600	1
2000-10-12 14:13	23430	무역점	4205560010000	키이스	엘레강스캐주얼	0	907000	3
2000-10-12 14:20	10632	신촌점	4131690003276	세라구두	피혁	0	59000	1
2000-10-12 14:40	24918	천호점	4120440000878	싹스탑양말	섬유	0	8000	1
2000-10-12 15:23	29403	무역점	4109161008000	겔랑	화장품	1	107000	3
2000-10-12 15:40	23553	신촌점	4210451111010	아이덴티	영캐주얼	0	160100	9
2000-10-12 15:40	24918	천호점	4502160939000	삼성	가전	0	198000	6
2000-10-12 15:40	29403	무역점	4411690026010	쌈지스포츠	유니캐주얼	0	80100	1
2000-10-12 15:50	46554	신촌점	2700000000000	식품	일반식품	0	11020	1
2000-10-12 15:53	42800	무역점	4530401046000	크레이브	침구수예	0	1080000	6
2000-10-12 16:00	19686	신촌점	2700000000000	식품	일반식품	0	6889	1
2000-10-12 16:10	25723	신촌점	2700000000000	식품	일반식품	0	19020	1
2000-10-12 16:10	29403	무역점	4415070026030	D-PULSE	유니캐주얼	0	89600	3
2000-10-12 16:20	19686	신촌점	2700000000000	식품	일반식품	0	62233	1
2000-10-12 16:20	23824	본점	4320500019985	IBNY	행사장	0	136000	3
2000-10-12 16:20	32232	천호점	4414070026010	NII	유니캐주얼	0	122400	1
2000-10-12 16:20	42800	무역점	4520400042110	헹켈/질리스	조리욕실	1	301500	3
2000-10-12 16:30	17416	무역점	2700000000000	식품	일반식품	0	23001	1
2000-10-12 16:30	25723	신촌점	2700000000000	식품	일반식품	0	41654	1
2000-10-12 16:33	42800	무역점	4800423200000	레꼬팽	수입명품	1	430000	3
2000-10-12 16:40	10208	천호점	4240600013072	에스깔리에	니트단품	0	50000	1
2000-10-12 16:40	25723	신촌점	2700000000000	식품	일반식품	0	20000	1
2000-10-12 16:43	48401	무역점	4243210010000	뻬띠앙뜨	니트단품	0	350000	3
2000-10-12 16:50	23824	본점	4527971041473	뉴원/로젠탈	도자기크리스탈	1	14000	1
2000-10-12 16:53	10208	천호점	4401440022900	무냐무냐	유아동복	0	38000	1
2000-10-12 17:00	35681	신촌점	2700000000000	식품	일반식품	0	8040	1
2000-10-12 17:00	35681	신촌점	2700000000000	식품	일반식품	0	3100	1
2000-10-12 17:03	10208	천호점	4406261022400	엘르뿌뽕	유아동복	0	35000	1
2000-10-12 17:10	45994	본점	2700000000000	식품	일반식품	0	24020	1
2000-10-12 17:13	42800	무역점	4118960210000	에뜨로	수입명품	1	700000	6
2000-10-12 17:30	42800	무역점	4140380006610	알렉산드	장신구	0	229500	3
2000-10-12 17:30	45994	본점	2700000000000	식품	일반식품	0	9197	1
2000-10-12 17:33	37179	천호점	4405620111000	지오다노	유니캐주얼	0	29800	1
2000-10-12 17:40	18313	본점	4217850010000	손정완	디자이너부띠끄	0	821000	3
2000-10-12 17:50	37179	천호점	4239810026010	챔피언	유니캐주얼	0	116100	3
2000-10-12 18:20	48278	신촌점	4520460042130	삼미	조리욕실	0	98700	3
2000-10-12 18:23	14189	신촌점	4214233026000	빔스	유니캐주얼	0	30000	1
2000-10-12 18:50	48278	신촌점	4300451019970	준코고시노	캐릭터캐주얼	0	70000	3
2000-10-12 18:53	14883	천호점	4123560008000	클라란스	화장품	1	22000	1
2000-10-12 19:00	10983	본점	4405620026000	지오다노	유니캐주얼	0	59600	1
2000-10-12 19:00	20738	본점	4532220043000	세보/US아크릴	조리욕실	1	50000	1
2000-10-12 19:03	17477	무역점	4204830010000	앤클라인	엘레강스캐주얼	0	660000	3
2000-10-12 19:10	20738	본점	4505170042120	한길통상	조리욕실	0	25600	1
2000-10-12 19:10	38586	천호점	4207710013071	제이알	기타	0	124000	3
2000-10-12 19:10	48278	신촌점	4131690003276	세라구두	피혁	0	59000	3
2000-10-12 19:20	11905	천호점	4300100019981	카운테스마라	기타	0	87500	3
2000-10-12 19:30	11905	천호점	4119025202983	다니엘에스떼넥타이	섬유	0	21000	1
2000-10-13 10:50	35759	무역점	2700000000000	식품	일반식품	0	19050	1
2000-10-13 11:03	48401	무역점	4243210010000	뻬띠앙뜨	니트단품	0	879000	6
2000-10-13 11:20	35759	무역점	4109350203200	탠디	피혁	0	135000	3
2000-10-13 11:30	32232	천호점	4414070026010	NII	유니캐주얼	0	122400	1
2000-10-13 11:30	46661	천호점	6317980019930	런던포그	정장셔츠	0	280000	3
2000-10-13 11:40	31926	신촌점	4401950020020	파파리노	유아동복	0	52800	1
2000-10-13 11:40	37591	무역점	4239250013074	리믹스(REMIX)	캐릭터캐주얼	0	78000	1
2000-10-13 11:40	41672	본점	4405620026000	지오다노	유니캐주얼	0	29800	1
2000-10-13 11:50	26171	신촌점	4527670042120	서한	기타	0	20000	1
2000-10-13 12:00	35759	무역점	2700000000000	식품	일반식품	0	19520	1
2000-10-13 12:10	24044	무역점	4401951020470	블루독	유아동복	0	42000	1
2000-10-13 12:10	37591	무역점	4118941006820	이복희	장신구	0	26400	1
2000-10-13 12:20	32232	천호점	2700000000000	식품	일반식품	0	47542	1
2000-10-13 12:40	26171	신촌점	2700000000000	식품	일반식품	0	27506	1
2000-10-13 12:40	47614	신촌점	4134741000330	위스AQ외스카프	섬유	0	59500	3
2000-10-13 12:50	47614	신촌점	2700000000000	식품	일반식품	0	36200	1
2000-10-13 13:00	32609	신촌점	4229931013076	발렌시아가	니트단품	0	22000	1
2000-10-13 13:00	36563	신촌점	2700000000000	식품	일반식품	0	22460	1
2000-10-13 13:10	23824	신촌점	2700000000000	식품	일반식품	0	8700	1
2000-10-13 13:10	32609	신촌점	4208792026274	키라라	영캐주얼	0	40000	1
2000-10-13 13:10	32767	천호점	4100110001140	비비안스타킹	섬유	0	21600	1
2000-10-13 13:10	35612	천호점	4422360029970	라찌니	스포츠	0	78000	3
2000-10-13 13:20	19615	천호점	2700000000000	식품	일반식품	0	4216	1
2000-10-13 13:20	47084	무역점	2700000000000	식품	일반식품	0	10400	1
2000-10-13 13:40	32609	신촌점	4107320001176	월비스타킹	섬유	0	25600	1
2000-10-13 13:40	32609	신촌점	4131690003276	세라구두	피혁	0	89000	3
2000-10-13 13:50	32767	천호점	2700000000000	식품	일반식품	0	24750	1
2000-10-13 14:20	42036	신촌점	2700000000000	식품	일반식품	0	5250	1
2000-10-13 14:50	38747	신촌점	4509030043020	오존	기타	1	19200	1
2000-10-13 15:00	31685	신촌점	4527670042120	서한	기타	0	31280	1
2000-10-13 15:00	45865	무역점	4536971939000	조지루시	가전	0	220000	3
2000-10-13 15:10	31685	신촌점	2539241042100	일호/휘슬러부품	기타	0	20000	1
2000-10-13 15:20	14258	신촌점	4417650020000	레노마쥬니어	유아동복	0	111600	3
2000-10-13 15:23	30193	천호점	4121290003200	엘리자벳	피혁	0	155000	3
2000-10-13 15:30	48997	무역점	2700000000000	식품	일반식품	0	6856	1
2000-10-13 15:33	14258	신촌점	4401951020000	블루독	유아동복	0	107000	3
2000-10-13 15:33	36253	천호점	4104840008000	샤넬	화장품	1	25000	1
2000-10-13 15:43	42800	무역점	4215570111000	ON&ON	영캐주얼	0	129000	3
2000-10-13 15:50	11843	신촌점	4135660009520	대경시계	장신구	0	84000	3
2000-10-13 15:50	30193	천호점	2700000000000	식품	일반식품	0	33830	1
2000-10-13 15:50	31685	신촌점	4400060020474	피에르가르뎅	유아동복	0	65000	3
2000-10-13 15:50	31685	신촌점	4400060020474	피에르가르뎅	유아동복	0	50000	3
2000-10-13 15:52	11843	신촌점	4109310008000	아모레	화장품	0	245000	3
2000-10-13 15:53	40277	천호점	4412381026000	WWS	유니캐주얼	0	23000	1
2000-10-13 16:00	32609	신촌점	4229931013076	발렌시아가	니트단품	0	22000	1
2000-10-13 16:00	33010	천호점	4400101020474	게스키즈	유아동복	0	168000	3
2000-10-13 16:04	39067	천호점	4205560010000	키이스	엘레강스캐주얼	0	307000	1
2000-10-13 16:10	33010	천호점	4407131020470	삐삐	유아동복	0	30000	1
2000-10-13 16:10	42612	무역점	4501090043974	덕흥/송월	조리욕실	0	8000	1
2000-10-13 16:13	14258	신촌점	4407110027000	컬럼비아	스포츠	1	144000	3
2000-10-13 16:13	42800	무역점	4109930210000	발리	수입명품	1	90000	1
2000-10-13 16:13	42800	무역점	4118960210000	에뜨로	수입명품	1	55000	1
2000-10-13 16:20	28960	신촌점	2700000000000	식품	일반식품	0	85610	1
2000-10-13 16:30	17279	신촌점	4107320001176	월비스타킹	섬유	0	4000	1
2000-10-13 16:32	17279	신촌점	4116051008300	아라미스	화장품	1	108000	3
2000-10-13 16:40	18653	신촌점	4121120006620	한아름	장신구	0	48000	1
2000-10-13 16:40	42612	무역점	4545010042130	성훈종합실업	조리욕실	0	79310	3
2000-10-13 16:43	33010	천호점	4405600026000	퀵실버	유니캐주얼	0	69000	3
2000-10-13 16:50	33010	천호점	4120441005920	베네통토탈	피혁	0	28000	1
2000-10-13 16:50	47084	무역점	2700000000000	식품	일반식품	0	30467	1
2000-10-13 16:53	39232	천호점	4131400008000	엘지화학	화장품	0	108100	3
2000-10-13 16:53	42612	무역점	4119290008000	가네보	화장품	1	12000	1
2000-10-13 17:00	33010	천호점	4120440000820	싹스탑양말	섬유	0	16800	1
2000-10-13 17:03	42612	무역점	4119290008000	가네보	화장품	1	12000	1
2000-10-13 17:10	23430	무역점	4116270203200	죠디	피혁	0	175000	1
2000-10-13 17:10	42800	무역점	2700000000000	식품	일반식품	0	88936	1
2000-10-13 17:20	31685	신촌점	4408160027000	노스페이스	스포츠	1	99000	1
2000-10-13 17:20	31685	신촌점	4408160027000	노스페이스	스포츠	1	60000	1
2000-10-13 17:20	31685	신촌점	4408160027000	노스페이스	스포츠	1	78000	1
2000-10-13 17:20	34211	본점	4301000019972	노티카	트래디셔널캐주얼	0	65000	3
2000-10-13 17:20	36563	본점	4203160010000	마인	캐릭터캐주얼	0	330000	3
2000-10-13 17:20	42612	무역점	2700000000000	식품	일반식품	0	35880	1
2000-10-13 17:30	31685	신촌점	4408160027000	노스페이스	스포츠	1	150000	1
2000-10-13 17:40	36563	본점	4208420010000	보티첼리	엘레강스캐주얼	0	223000	3
2000-10-13 17:43	31685	신촌점	4109310008000	아모레	화장품	0	106000	3
2000-10-13 17:53	23430	무역점	4205560010000	키이스	엘레강스캐주얼	0	149000	1
2000-10-13 17:53	31685	신촌점	4109310008000	아모레	화장품	0	106000	3
2000-10-13 17:53	31685	신촌점	4109310008000	아모레	화장품	0	68000	3
2000-10-13 18:00	31685	신촌점	2700000000000	식품	일반식품	0	6520	1
2000-10-13 18:00	38092	본점	2700000000000	식품	일반식품	0	77350	1
2000-10-13 18:00	41407	본점	2700000000000	식품	일반식품	0	49194	1
2000-10-13 18:10	19486	신촌점	2700000000000	식품	일반식품	0	28100	1
2000-10-13 18:10	31685	신촌점	2700000000000	식품	일반식품	0	15000	1
2000-10-13 18:10	38092	본점	2700000000000	식품	일반식품	0	11600	1
2000-10-13 18:13	23430	무역점	4407073025000	아스트라	스포츠	0	188000	1
2000-10-13 18:20	25566	본점	4123493001120	다현아쭈기스타킹	섬유	0	112800	1
2000-10-13 18:30	19486	신촌점	2700000000000	식품	일반식품	0	35420	1
2000-10-13 18:40	22385	본점	6141240006000	키티	장신구	0	100000	3
2000-10-13 18:50	31685	신촌점	2700000000000	식품	일반식품	0	39302	1
2000-10-13 19:00	25566	본점	4407073025000	아스트라	스포츠	0	336000	1
2000-10-13 19:00	38663	신촌점	4131690003276	세라구두	피혁	0	59000	3
2000-10-14 11:00	29187	신촌점	6318222019920	빨질레리	정장셔츠	0	424000	3
2000-10-14 11:30	29187	신촌점	6318224019930	갤럭시(캐)	트래디셔널캐주얼	0	104300	3
2000-10-14 11:30	29187	신촌점	6318221019930	입생로랑(캐)	트래디셔널캐주얼	0	83300	3
2000-10-14 11:40	12175	본점	4406260022973	아가방	유아동복	0	30000	1
2000-10-14 11:40	33442	천호점	4400801028420	프로스펙스슈즈	스포츠	0	39200	1
2000-10-14 12:00	12175	본점	2700000000000	식품	일반식품	0	54878	1
2000-10-14 12:00	13072	본점	4125440008000	시슬리	화장품	1	15000	1
2000-10-14 12:10	32845	본점	4119020000379	예진스카프	섬유	0	35000	1
2000-10-14 12:13	29187	신촌점	4104840008000	샤넬	화장품	1	150000	3
2000-10-14 12:20	14258	신촌점	4407110027000	컬럼비아	스포츠	1	63000	3
2000-10-14 12:20	24767	신촌점	4535060046020	피터리드	침구수예	0	288000	3
2000-10-14 12:20	32845	본점	4504940939002	필립스	가전	1	87200	3
2000-10-14 12:23	29187	신촌점	4104840008000	샤넬	화장품	1	161000	3
2000-10-14 12:30	13072	본점	4400540025000	라코스떼	스포츠	0	16000	1
2000-10-14 12:30	32232	천호점	4220051013074	지고트	캐릭터캐주얼	0	287000	3
2000-10-14 12:33	15968	천호점	4407951022230	루니툰베이베	유아동복	0	80400	1
2000-10-14 12:40	13072	본점	4405580026000	리바이스	유니캐주얼	0	105000	3
2000-10-14 13:10	15968	천호점	4300410019910	코모도	캐릭터캐주얼	0	158400	1
2000-10-14 13:20	24767	신촌점	4501210930070	동양매직	가전	1	790000	3
2000-10-14 13:30	15968	천호점	4554060050120	파카	문화완구	0	33150	1
2000-10-14 13:30	15968	천호점	4554060050120	파카	문화완구	0	12830	1
2000-10-14 13:40	13072	본점	2700000000000	식품	일반식품	0	103535	1
2000-10-14 13:43	15495	천호점	4141350006900	폴리폴리	장신구	0	99000	3
2000-10-14 13:50	36087	무역점	2700000000000	식품	일반식품	0	174171	1
2000-10-14 14:00	15968	천호점	4300410019910	코모도	캐릭터캐주얼	0	79200	1
2000-10-14 14:00	36087	무역점	2700000000000	식품	일반식품	0	25270	1
2000-10-14 14:00	41313	천호점	4217850113074	손정완	디자이너부띠끄	0	328000	3
2000-10-14 14:20	32923	천호점	6311202019930	맨스타	트래디셔널캐주얼	0	54600	3
2000-10-14 14:20	39150	무역점	4301000019910	노티카	트래디셔널캐주얼	0	128700	3
2000-10-14 14:30	32923	천호점	6311163019930	입생로랑(캐)	트래디셔널캐주얼	0	69300	3
2000-10-14 14:40	15968	천호점	4104880000220	서도손수건	섬유	0	11200	1
2000-10-14 14:43	39150	무역점	4106430206900	에스티듀퐁	수입명품	1	445000	3
2000-10-14 14:43	39150	무역점	4106430206900	에스티듀퐁	수입명품	1	445000	3
2000-10-14 14:50	18788	신촌점	4406260022000	아가방	유아동복	0	38000	1
2000-10-14 14:50	32232	천호점	4220050013074	아이잗바바	엘레강스캐주얼	0	396000	2
2000-10-14 14:50	32923	천호점	4408175029970	루카스가방	스포츠	0	29400	1
2000-10-14 15:00	23674	본점	4532590936000	삼성냉열기	가전	0	820000	3
2000-10-14 15:00	24767	신촌점	2700000000000	식품	일반식품	0	155689	1
2000-10-14 15:00	31317	신촌점	4502160939000	삼성	가전	0	200000	3
2000-10-14 15:00	32923	천호점	4400060020470	피에르가르뎅	유아동복	0	37000	1
2000-10-14 15:00	34052	천호점	2700000000000	식품	일반식품	0	10038	1
2000-10-14 15:10	18788	신촌점	2700000000000	식품	일반식품	0	21700	1
2000-10-14 15:10	32232	천호점	4100393000340	발렌타인파시미나	섬유	0	51000	1
2000-10-14 15:20	27514	무역점	2700000000000	식품	일반식품	0	18606	1
2000-10-14 15:20	30026	본점	2116050008000	에스티로더	화장품	1	85000	3
2000-10-14 15:22	24621	무역점	4532221043000	세보/어센틱	조리욕실	0	32000	1
2000-10-14 15:30	21877	본점	2700000000000	식품	일반식품	0	25204	1
2000-10-14 15:40	21877	본점	2700000000000	식품	일반식품	0	24480	1
2000-10-14 15:40	26620	천호점	4400280024971	NUK	유아동복	0	4500	1
2000-10-14 15:40	30026	본점	2116053008000	바비브라운	화장품	0	30000	1
2000-10-14 15:40	31317	신촌점	2700000000000	식품	일반식품	0	32544	1
2000-10-14 15:40	32923	천호점	4104881000340	서도스카프	섬유	0	108000	3
2000-10-14 15:40	48044	본점	4100832210000	버버리	수입명품	1	365000	3
2000-10-14 15:50	16036	본점	4123560008000	클라란스	화장품	1	38000	1
2000-10-14 15:50	31531	무역점	2700000000000	식품	일반식품	0	15800	1
2000-10-14 16:00	21235	천호점	4523260050820	밤비니	문화완구	0	67200	1
2000-10-14 16:10	32923	천호점	2700000000000	식품	일반식품	0	35121	1
2000-10-14 16:10	45994	본점	2700000000000	식품	일반식품	0	83176	1
2000-10-14 16:20	30026	본점	4202281010000	아나카프리	캐릭터캐주얼	0	914000	3
2000-10-14 16:30	20448	무역점	4503191050710	홀마크팬시	문화완구	0	45000	1
2000-10-14 16:30	21235	천호점	4405580026000	리바이스	유니캐주얼	0	95000	1
2000-10-14 16:30	47410	본점	4420910025000	MU스포츠	스포츠	0	165000	3
2000-10-14 16:33	48401	무역점	4243210010000	뻬띠앙뜨	니트단품	0	480000	6
2000-10-14 16:40	30026	본점	4202281010000	아나카프리	캐릭터캐주얼	0	225000	3
2000-10-14 16:40	47084	무역점	2700000000000	식품	일반식품	0	16487	1
2000-10-14 16:43	39581	무역점	4109161008000	겔랑	화장품	1	19000	1
2000-10-14 17:00	30865	신촌점	4411690126010	쌈지스포츠	유니캐주얼	0	16100	1
2000-10-14 17:00	30865	신촌점	4411690126010	쌈지스포츠	유니캐주얼	0	100000	3
2000-10-14 17:03	20879	신촌점	4242250011000	베네통	영캐주얼	0	125000	1
2000-10-14 17:10	20448	무역점	2700000000000	식품	일반식품	0	15467	1
2000-10-14 17:10	47410	본점	4300500019910	올젠	트래디셔널캐주얼	0	317700	3
2000-10-14 17:10	47410	본점	4300500019910	올젠	트래디셔널캐주얼	0	317700	6
2000-10-14 17:22	21235	천호점	4300471019900	헨리코튼	트래디셔널캐주얼	0	313000	3
2000-10-14 17:23	20879	신촌점	4132320008000	아베다	화장품	0	69000	1
2000-10-14 17:30	38747	신촌점	4100110001120	비비안스타킹	섬유	0	36000	1
2000-10-14 17:40	17416	무역점	4104881000330	서도스카프	섬유	0	50000	1
2000-10-14 17:40	20879	신촌점	2700000000000	식품	일반식품	0	45000	1
2000-10-14 17:43	26917	신촌점	2139141008000	랑콤	화장품	0	148000	3
2000-10-14 17:43	30928	무역점	4124180008000	시세이도	화장품	1	209000	3
2000-10-14 17:43	38747	신촌점	4129050003200	조이	피혁	0	72000	6
2000-10-14 17:43	38747	신촌점	4129050003200	조이	피혁	0	128000	6
2000-10-14 17:43	38747	신촌점	4129050003200	조이	피혁	0	128000	6
2000-10-14 17:52	21235	천호점	4104840008000	샤넬	화장품	1	29000	1
2000-10-14 18:00	16447	신촌점	4205415111010	비키	영캐주얼	0	118800	3
2000-10-14 18:00	44068	본점	2700000000000	식품	일반식품	0	17800	1
2000-10-14 18:10	21235	천호점	4125270008420	슈프리미아	장신구	0	13600	1
2000-10-14 18:20	26917	신촌점	4401950020474	파파리노	유아동복	0	45000	1
2000-10-14 18:20	30865	신촌점	2700000000000	식품	일반식품	0	4550	1
2000-10-14 18:30	26917	신촌점	2700000000000	식품	일반식품	0	20300	1
2000-10-14 18:30	47410	본점	4532220043000	세보/US아크릴	조리욕실	1	62000	1
2000-10-14 18:40	20315	본점	2700000000000	식품	일반식품	0	12390	1
2000-10-14 18:40	21235	천호점	4400210022920	해피랜드	유아동복	0	14400	1
2000-10-14 18:40	21235	천호점	4400210022220	해피랜드	유아동복	0	37600	1
2000-10-14 18:40	45994	본점	4104881000379	서도스카프	섬유	0	46000	1
2000-10-14 18:50	24324	신촌점	2700000000000	식품	일반식품	0	10000	1
2000-10-14 18:53	30928	무역점	4400540025000	라코스떼	스포츠	0	77000	3
2000-10-14 19:00	16447	신촌점	4544630048120	손오공	문화완구	0	25600	1
2000-10-14 19:20	24324	신촌점	2700000000000	식품	일반식품	0	23655	1
2000-10-14 19:30	20389	신촌점	2700000000000	식품	일반식품	0	6220	1
2000-10-14 19:30	37669	무역점	2700000000000	식품	일반식품	0	77427	1
2000-10-14 19:30	37669	무역점	2700000000000	식품	일반식품	0	59800	1
2000-10-14 19:30	42800	천호점	4217090113076	미스로즈	니트단품	0	186000	3
2000-10-14 19:34	21235	천호점	6133910008000	더바디	화장품	0	14900	1
2000-10-14 19:40	23674	천호점	4414100020010	012베네통	유아동복	0	126000	3
2000-10-14 19:40	42800	천호점	6311202019930	맨스타	트래디셔널캐주얼	0	229600	3
