comment,like,recom_cnt,unlike,url
앱등이들아 이게 현실이야~ㅋ 나쁜 건 죄다 삼성만 욕하더니 이런 거에선 아갈닥 하더라?ㅋ 알고 보면 폭발도 애플이 먼저 붉은 액정도 노~란 오줌폰 애플이 먼저 먹통현상도 애플이 먼저 근데도 무슨 삼성만 발생하는 것처럼 지껄이지~ 자 어떡할거냐? 니들이 그렇게 싫어하는 삼성이 메모리부터 oled까지 전부 애플에 공급하는데?ㅋ 이제 니들은 짱개 폰이나 써라 ㅋㅋ,12,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003814709
삼성폰 폭발했을때..우연히 유튜브에서 미국네티즌 반응보니..그래도 삼성이니까 보상책 내놓지 애플이었으면 배짱튕기며 보상 절대 안해줬을거라는 댓글 많더라.미국인들이 애플을 좋아하는줄 알았는데..의외로 반감가진 사람들도 많아 놀랐음.애플 잘나간다고 툭하면 이기업저기업 상대로 갑질 쩔더니 언제 한번 제대로 역풍맞을듯..,10,1,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003814709
지금 아몰레드 성공한건 맞는데.. 적어도 갤럭시S5정도까지는 테스트제품에 계속 돈내고 사용한거다.,0,1,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003814709
삼성제품 안쓴다는놈들 삼성부품쓰는 아이폰도 사용안하겠지?,3,1,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003814709
애플하청업체,5,1,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=018&aid=0003814709
너무 많이 올라가는 것도 조금 불안하긴 하네.... 미우나 고우나 삼성이 자랑스럽긴 하네. 임직원들 화이팅 하쇼~,3,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009249718
"쓸데없는 걱정 연예인걱정 그리고 삼성 걱정하는 것, 정부의 지원, 호갱들의 지원이 있는데 무엇을 걱정할꼬,",2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009249568
서민대통령 노무현대통령님 그립습니다..,3,1,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003936865
"***투표하기 전 봐야 할 영화***

유튜브에서 영화&lt;더플랜&gt;을 보세요!!

지난 18대 대선 박근혜 득표율의 진실!!

투표 결과와는 상관 없이 
무조건 51 대 48이 나오는ㅡ플랜2012

(19대 대선 개표기의 패스워드 '미르k' )

(케냐정부가 한국선관위에게서 개표조작을 배워왔다며 케냐시민들의 유혈 시위가 있었음)
(박근혜,브라질, 폴란드, 터키 선거결과 51.6%)",2,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003936865
주인이 사내 보유금 가지고 장난안치니 더잘돼내 ㅋㅋㅋ,0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003936865
그렇게 까내려도 삼성은 더 올라가네ㅋㅋㅋㅋ 이제 한국떠서 더 크게 되는 일 밖에 없네에?,3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003936865
남 얘기.,4,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=009&aid=0003936865
사드 배치 이후로 세이프 코리아 인식이 퍼져서 외국인 순매수로 쭉 상승세였는데 ㅁㅈㅇ 당선되면 외국인들 쭉 빠져나가고 2000 이하로 내려간다 전세계가 대북제제 국면인데 부카니스탄이랑 경제협력하겠다 하면 외국인들이 잘도 투자해주겠네ㅋㅋㅋㅋㅋ,10,3,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009248354
이런 기사에 엮여서 들어가는 순간 쪽박임니다.,8,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009248354
삼성전자만  올랐네~다른건 뭐~~ㅋㅋ,1,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009248354
"저러고 
다음정부 들어서면
경제개혁이 뒤로 미뤄질까 
걱정이다...",5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=001&aid=0009248354
방금 기사보고 매장왔는데 재고없데! ㅋ; 우ㅗ씨,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003986029
"마지막 기사가 포인트
사고 싶어도 재고가 없을수 있다? ㅋ",1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=277&aid=0003986029
그들만의 내수리그,22,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
그래바야 시진핑 쪼.다 찡따오 지...짱께리그 ㅋㅋ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
짱깨에서만 해당하는 소리 벨기에 놀러가니 10명중 6아이폰 3명 갤러시 1명은 기타더라 ㅇㅇ,3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
1.2.3등 맘껏하고 세계시장은 나올생각 말아라.,5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
앞에는.. 삼성꺼..배끼고.. 뒷면은 LG나.. 애플거 배끼고... 얼굴도 두꺼운 나라야...,10,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
대가리수가 15억 정도 되니까.. 짱깨는 짱깨끼리 놀라고 해라.,8,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
비록 내수로 커졌지만 워낙 중국시장이 커서 성장을 무시 못함. 이미 삼성 lg의 가장 큰 경쟁자들임. 이 중국회사들 옛날 삼성 lg가 했다시피 미친듯이 일하고 있슴.,3,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
쓰레기 제품 가지고. 도토리 키 재기하고. 놀고 자빠졌네,13,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
중국 자국에서나 가능한거지,19,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
개인정보 중국정부에 넘겨주고 싶으면 쓰면 되는거고 ㅋㅋ,14,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=366&aid=0000368679
재용이  없어도 잘되네,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=119&aid=0002184461
끝없이 오르네 ㄷㄷ,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0001234337
우리 재용이형 좀 풀어주세요 전정부 그네 순실이가 강압적으로 기업의 불이익을 빌미삼아 협박해서 삥 뜯겨서 착취 당한 거예요 재용이형은 권력의 희생양이었습니다 꼭 부탁드립니다 아우가 ㅜㅜㅜ,5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=024&aid=0000056219
외인만 돈벌어가는구나,1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0001234575
"단말기 가격으로 사기치고, 요금제로 뒤통수 치고, 약정으로 노예만들고, 위약금으로 불합리한 빚더미에 눌러 앉히면서 여전히 해쳐먹고 있지... 1. 약정,결합,위약 족쇄 관행 철폐 / 2. 이통사에서 단말기 유통에 일절 관여치 못하도록 차단(회선서비스 시장과 단말기 유통시장 원천 분리 - 완전자급제) / 3. 그동안 보조금,할인 명목 미끼로 소비자들 눈가리고 속여오며 폭리나 다름없이 치솟아온 요금제,출고가 대폭 인하를 통한 요금,단말기가격 정상화 / 이상 반드시 해야할 세가지를 실현하지 않는다면 뭘하건 소비자 입장에서는 무의미함...",0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=031&aid=0000410564
"단말기 가격으로 사기치고, 요금제로 뒤통수 치고, 약정으로 노예만들고, 위약금으로 불합리한 빚더미에 눌러 앉히면서 여전히 해쳐먹고 있지... 1. 약정,결합,위약 족쇄 관행 철폐 / 2. 이통사에서 단말기 유통에 일절 관여치 못하도록 차단(회선서비스 시장과 단말기 유통시장 원천 분리 - 완전자급제) / 3. 그동안 보조금,할인 명목 미끼로 소비자들 눈가리고 속여오며 폭리나 다름없이 치솟아온 요금제,출고가 대폭 인하를 통한 요금,단말기가격 정상화 / 이상 반드시 해야할 세가지를 실현하지 않는다면 뭘하건 소비자 입장에서는 무의미함...",6,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=138&aid=0002050437
유후ㅋ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=138&aid=0002050437
아무리 그래도 기관이 처분하면 지수는 유리판이야 주가 하락은 불보듯하네,0,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0001234323
"에스에이엠티.....4차 산업혁명으로 반도체 빅사이클 시작 최대 수혜주로 카메라 모듈부분 매출 6천억.. 거기다가 사물인터넷, 자율주행, 전기차, IT웨어러블등 반도체 수요가 폭발적인 성장을 하게된다.......... 16년 매출 1조, 순익은 386억. PER 5, PBR 1.3 시총 2450억. 1인당 순익 5억으로 상장사 전체 1위............. 반도체, IT부품 개발부터 양산까지 토탈 솔루션 제공업체로 매년 시장점유율 50% 넘는 최대수혜주이나 시세없던 처녀주. 시가배당 5.7%, 올해 6%예상, 기관 및 세력 모집",0,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0001234323
"(정치테마주 곧 폭락한다. 실적증가 없는 세력에 의한 주가 상승은 사상누각과 같다) - 거품은 반드시 빠지고 그 희생양은 정보에 어두운 막차탄 개미가 지게된다 (이런 종목은 테마형성 초기에 접근하거나 근처에 얼씬도 않는 것이 소중한 재산을 지키는 지름길이다. 설마! 내일까지는!!! 무슨일 있겠어??? 이런 희망과 안일한 생각이 큰 손실로 이어지게 만든다) 실적이 대폭 증가하는 업종부터 발굴하라 (1분기 어닝서프라즈 발표한 업종: 반도체,디스플레이,OLED 및 관련 장비주) 이들 업종과 관련된 저평가 종목 발굴하라.",1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=016&aid=0001234323
"(정치테마주는 폭락하게된다.. 실적이 대폭 증가하는 업종부터 발굴하라) (1분기 어닝서프라즈 발표한 업종: 반도체,디스플레이,OLED 및 관련 장비주) 이들 업종과 관련된 저평가 종목 발굴(매출과 영업이익이 매년 증가하고, 영업이익율은 15%이상, 실적+성장성 모두 갖춘 저평가된 종목을 선정하면 틀림없다)(먼저, 1분기 실적발표 결과부터 확인해 보자-""반도체 장비+OLED 장비"" 둘 다 생산하는 기업 발굴) 실적 좋은 종목은 대외리스크에 의한 모든 종목의 일시적인 주가하락시 가장 먼저 회복되고 일정수준이하로 하락하지 않는다.",1,1,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=011&aid=0003028131
"에스에이엠티.....4차 산업혁명으로 반도체 빅사이클 시작 최대 수혜주로 카메라 모듈부분 매출 6천억.. 거기다가 사물인터넷, 자율주행, 전기차, IT웨어러블등 반도체 수요가 폭발적인 성장을 하게된다.......... 16년 매출 1조, 순익은 386억. PER 5, PBR 1.3 시총 2350억. 1인당 순익 5억으로 상장사 전체 1위............. 반도체, IT부품 개발부터 양산까지 토탈 솔루션 제공업체로 매년 시장점유율 50% 넘는 최대수혜주이나 시세없던 처녀주. 시가배당 5.7%, 올해 6%예상, 기관 및 세력 모집",1,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=011&aid=0003028131
대선 끝나고  또 공매도로 개미 죽일라고,5,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=011&aid=0003028131
"음.... 삼성은 갤럭시s8이 나온 상태고,, 애플은 아이폰 7 이후로 아직 신제품이 나오지 않아서 기다리고 있는 상태인데..... 분기로 봤을때 삼성이 역전하는게 어찌보면 당연한데 이제껏 못해왔다는거가 더 웃김...ㅋㅋ",4,5,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
"저거 다 반도체에요....
반도체가 영업이익률 50퍼임 
비교군이 달라요.",9,4,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
삼성은 하만 매출 7~8조 올해부터 반영되면 전체 매출 4% 정도 상승하겠군.,2,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
무선사업부가 아니라 반도체 포함한 거잖나;; 거기다가 예상 전망치이고;;,5,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
이건희회장의 반도체 선구안은 대단하네 ㄷㄷ,5,1,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
Os없는 삼성은 가면갈수록 애플과 격차 커질수밖에없다,8,1,8,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
엽충엽충 ㅋㅋㅋㅋ 엽충엽충 ㅋㅋㅋㅋ,0,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
"대통령이 아니라 삼성이  한국을 먹여살리네~~
경영승계 하든지 말든지  수출많이 해서 돈 많이 벌어와라 그래서  세금만 많이 내라 ㅋ",2,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
얼릉 이재용석방해라 저거 계속돼야한다,4,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
이재용 경영 참 잘하는구만 얼른 풀어줘라,3,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
IT/과학란에 삼성광고 쫌 싣지마!!!,4,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
"홍준표와 안철수의 선거전략은 사전투표 전과 후로 나뉜다. 사전투표 전에는 5월 9일 전략투표 가능성을 제거하고 사전투표를 사표화시키기 위해, 세월호 가짜뉴스로 민심을 흐린 상태에서 소신투표를 유도했다. 사전투표 후에는 적폐언론이 홍준표 지지자의 투표포기를 막기 위해 역전가능성을 시사하는 논조를 일관되게 보이고 있다. 또한 문준용 가짜뉴스 유포와 문용식 발언 왜곡을 곁들이고 있다. 적폐세력과 한 팀을 이룬 적폐언론은 일관되게 보수표가 관건이라는 프레임을 짜고 있다. 하지만 문재인 지지자의 귀차니즘 타파가 관건이라는 것을 모두가 안다.",1,0,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
어휴 걍 싸지르는새기들천지네 국까놈들ㅋㅋ,2,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
우리가족은 삼성제품 안써요.,2,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
삼성 멋짐ㄷ 화이팅 이재용회장님 화이팅,7,0,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
엄청 남겨먹는다고 그리 까데더니......국뽕들 말이야  ㅋㅋ,11,0,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
이익을 내는 만큼 국내 투자도 좀 더 해주세요,1,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
가짜뉴스 아주 끈질기네요; 메모리 가격 4월중순부터 꺽여서 매일 0.5% 이상 떨어지고 있는데.. (http://www.trendforce.com/price) 개미들한테 떨어내야할 물량이 꽤 되나봅니다~,3,0,5,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
영업이익도 아니고 이익률 따라잡느느다고 설레발은.. 그리고 제작년인가 예전에도 삼성이 애플  이익률 근사치로 따라잡는다고 국내 언론에서 떠들었는데 실패했었음 그런데만약 따라잡으면뭐해 실제 스마트폰 가격차이는 더벌어지는데,11,0,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
두목이 없으니 더잘돌아가,1,0,8,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=101&oid=008&aid=0003868801
이러다 몇년 지나면 갤럭시와 아이폰이 상표만 들리고 다지인은 같은 폰이 될지도 ㅋㅋㅋ,74,6,13,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
113만....,43,4,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
왜? 디스플레이 지문특허내서 아무도 못하게 해놓고는 왜 기술이 딸리나?  응??  ㅋㅋㅋ,9,3,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
차라리 사과모양에 지문인식 넣든가...,12,2,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
솔직히 이제 기능은 삼성 엘지가 넘사벽이다 인정해라 앱등이들아,14,2,10,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
저 사과로고를 지문인식 센서로 하면 좋을것같은데,3,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
"꼭 보면  언론 기사들  삼성이 모든지 먼저 한 것 처럼 조작기사를 쓰데라...
  방수폰 .. 소니가 먼저 .   후면지문인식  ..소니가 먼저  ..  눈동자 인식  ..일본 전자 회시가 먼저.....  삼성은 항상  일본 것 차용해서 마치 자기가 먼저 한 것처럼  언플..",1,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
응 헛소리 하지마 1년전에 특허내고 액정에 지문인식 가능하게 출시준비중이야 ㅋㅋ http://m.news.naver.com/read.nhn?mode=LSD&amp;mid=sec&amp;sid1=105&amp;oid=030&amp;aid=0002448812,3,1,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
응 후면 지문인식은 LG가 삼성보다 먼저했어 삼성도 따라한거야^^,19,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
후면 버튼과 터치 스크린 폰은 (프라다 폰)은 LG가 제일먼저 만들어서 상용화 시킴,3,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
지문인식 뒤로가는건 진짜 극혐인뎅...ㅡㅡ,11,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
옆에 다가 달면 안됨??,5,1,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
lg가 미래를 본것 같다. 성능은 부족하지만 후면 세상이 열릴거라 누가 생각했겠냐.,2,1,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
엘지처럼이라고해야 맞지.. 삼성은 이번에 처음 적용한건대.. 삼성 너무 사랑하네,13,1,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
"디자인완전 극혐
갤럭시 갈아타길 잘했다",18,1,8,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
근데 갤8 후면 안불편한데?,16,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
찌라시개솔치지마 저능기레기 썅간나야,1,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
차라리 홈버튼이 훨씬낫지,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
뒷면에 들어가는 순간 애플은 폭망,2,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
솔직히 저따구로나오면 살사람이잇나? 진짜 디자인만은 강자였던 애플이,4,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=092&aid=0002116343
추론학습기능 없는. 자동화기능가지고 인공지능이라고 떠벌리는 과대광고하지마라. 역겹다.,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
"빅스비출시를 계기로 서로협력하여 빅스비는 세계최고의 인공지능 플랫폼으로 네이버와카카오톡은 세계최고의 검색엔진과 메신저로 성장할것으로 봅니다.삼성은 스마트폰,가전,웨어러블에서 세계1위점유율을 가진 글로블 기업입니다,빅스비가 인공지능 플랫폼 으로 세계최고가 되는 것은 시간문제입니다,빅스비에 지원되는 서비스나앱계발자들이 세계 최고가 되는 것도 자명하죠,이런기회를 외국업체에 내줄이유가 없습니다.경쟁도 좋지만 서로 협력해세계로 눈을돌려 소프트웨어 강국으로 도약해야 합니다,그리고 미국을 압도해야 합니다.",1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
내가 볼때... 인터넷 초창기 IT버블 시장같은 냄세가... 그당시 html만 할줄 알아도 미국에서 억대연봉 받았음. 근데 몇년후 다 망함. 과연 진정한 4차혁명일지...,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
"삼성:LG 경쟁이 우리 기술럭의 원천, 현대독점 자동차산업 후퇴, 삼성이 기아자동차 합병 하려는 움직일때 우리나라는 ... 삼성이 기아 먹고 현대:삼성자동차 대립 구도일때 상상만 해도 즐겁다. 기술력, 가격 모두 볼만 할텐데...",1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
"❤️""진짜 악질(기업)의 실체""❤️""계속,사기광고질 처하는 헌기차""어쩌면 저렇게 철저히 국가,국민을 개돼지로 알 수 있을까? 이건 정말 해도해도 너무한거 아니냐? 그동안 미국같으면 말도안되는 리콜사태등에 대해,매년 수백억대 연봉받는 회장이란 작자,진정 국민앞에 사과하는 모습을 본적이 없다.하긴,개돼지들에게 사과하는 농장주는 없지만,그래도 분명히 양심있는 농장주는 절대 아니다.솔까! 지들 다 오입자식들인 주제에 대기업회장이라며 버젓이 활보하는 헬조선 현실이 너무너무 부끄럽고 창피하고,우리후손들의 미래가 깜깜 할 뿐 이다.⛽참역사:著⛽",1,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
이미4차 산업혁명은 시작됐음,3,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
삼성.엘지의 무모할정도의 경쟁이 지금의 세계전자산업을 지배할수있는 밑거름이 되었음 현대차의 독점이 자동차산업을 후퇴시키고 부동산투자에 열심히하고있음 자본주의는 경쟁속에 기술은발전하고 소비자는 선택의자유을 누릴수있습니다 경쟁이최고의 기술투자입니다,5,0,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
"남들 다 한다고 미투전략으로 똑같은 쓰레기들만 양산하지 말고, 제달 진지하게 고민해 보고, 다른 제품들과 차별화 될만한 것 좀 만들어봐라...

똑같으면 선도제품 사지 왜 니들거 사냐??",10,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=003&aid=0007938486
조만간 폴더형 나오는거아냐,43,7,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
아이폰도 베젤 줄이고 화면좀 커졌으면 좋겠네...5.5인치인데도 베젤이 두꺼우니까 갤럭시 6.2인치 보다도 크니 원...,61,6,15,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
제발 한국인이면 갤럭시를 삽시다.,4,5,15,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
지금 아이폰SE 쓰고있는데 6개월쓰고서 후회중이다.. 4인치 너무 작다 진짜... 적어도 5인치는 되야 쓸만할듯 싶다 다음 폰은 무조건 플러스모델로 살꺼다,1,3,2,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
경제학과 3학년 키172 평범한 집안 남학생입니다. 제가 고등학교부터 사귄 여친(의예과 3학년)을 데리고 성실한 교회 동생이자 고등배구부 주장이였던 키190에 건장한 체대경호학과1학년과 5주전에 술자리 한번 했는데 그 후로 여친과 만나는 횟수가 확연히 줄어 들고 있습니다. 물론 제가 지레 짐작하는 거라 생각하지만 그 후로 손한번 잡기 힘들고 저녁부터는 아예 여친과 교회동생의 휴대폰이 꺼져 있습니다. 어찌 받아들이고 해결해야 할까요?,3,3,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
휴대폰이 너무 커요 긔엽고 작은폰도 출시해주세요,8,3,9,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
10년뒤면 6.5인치 되것네,20,2,6,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
2500년엔 50인치 등에 매고다니자,3,2,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
사이즈는 딱 5인치 미만이 좋다. 갤6나 갤7도 살짝 큰 느낌이다. 여러가지 편의성이나 사용성 그리고 디스플레이 크기까지 감안해도 5인치 이상은 너무 크다. 사람마다 개개인 호불호야 있지만 5인치 이상은 사실 너무 크고 휴대하기도 불편하다. 스티븐이가 4인치 얘기했지만 4인치는 휴대성에 집착한 느낌이고 4.5인치 5인치가 화면사이즈로는 적절한 느낌이다. 그 이상은 불편해. 반면 조작성이나 휴대성에 중점을 두면 다시 4인치 미만이 최적사이즈인건 맞다. 4인치 넘어가면 한손 조작이 불가능해.,1,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
몸 많이  움직이는  일하는 사람에게   불편하다,6,1,1,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
지금 예전아이폰4인치짜리보면 진짜 눈썩을것같음.,12,1,4,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
탭이든  폰인드 인치수가 베젤 포함인가요?,2,1,3,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
결국 소비자들만 영원한 봉! ㅜ,5,1,7,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
내 아랫것도 커지기를 예전에 내것보다 작았덧 폰들이 이제 내거보다 커짐ㅠ,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
내폰은 6.2인치다 아주 길쭉해,0,0,0,http://news.naver.com/main/read.nhn?mode=LSD&mid=shm&sid1=105&oid=001&aid=0009245720
