"","x"
"precise",0.575158650722176
"lighting",0.575089137915357
"didbut",0.574378083771142
"permitted",0.574348212045077
"snowed",0.574311723597126
"certainty",0.573299928864987
"contrary",0.573282917979154
"ecuador",0.573257566235118
"homework",0.573245692573774
"individually",0.573238970172952
"mistakenly",0.573238420647176
"protector",0.572537542900315
"advance",0.572341479009945
"natural",0.571913563901606
"ally",0.571089911447625
"blownup",0.571006680997628
"closeup",0.570931055671265
"hesitant",0.570884980021242
"detailok",0.570859612332454
"warmer",0.570766009909675
"gal",0.570759036920652
"thingsthe",0.570732980467052
"gamer",0.570721214240926
"sunshine",0.570713377825688
"suffer",0.570693697995409
"iawry",0.570686043832158
"lense",0.570665546543122
"purpling",0.570663920794335
"metallike",0.570657655316045
"nosogreatis",0.570655811057946
"movie",0.570404154263306
"massive",0.569620911621589
"locally",0.566424429236853
"capacitive",0.565202121763673
"mediatek",0.564947464725541
"htcdevcom",0.564035000935916
"admit",0.563905818275295
"mimics",0.563065856829347
"lightahead",0.563065697744354
"annoyance",0.562535251520149
"dealbreaking",0.562521832316218
"displaynote",0.562477646991818
"temporarily",0.562435160184628
"dull",0.562432472526951
"representationiâ€™d",0.562429338225541
"opt",0.562424834504844
"noticeably",0.562423562894906
"aslo",0.561452930116858
"conscious",0.561350272966846
"displayit",0.561262420269746
"flashy",0.561180482834996
"exception",0.561145492816279
"suffices",0.561116881549833
"impractical",0.561110291836945
"stripping",0.56110485930757
"protruding",0.561091616299535
"linesbottom",0.561075294467976
"motor",0.561071893898858
"minus",0.561068256778398
"memorymoto",0.561067750388186
"direction",0.560915782237321
"packages",0.560332591868551
"branded",0.558826214218432
"shorter",0.557875142617221
"buzzers",0.557260689034236
"logic",0.557085256122777
"transferring",0.557060210751009
"migratei",0.55705460110474
"roommy",0.557051595033142
"painless",0.557037557988008
"travelling",0.553589174467345
"tools",0.552445806820231
"perfomance",0.551749445097352
"include",0.551058005047143
"craftsmanship",0.549383948545459
"greatexcellent",0.548455433210854
"primary",0.54835441143961
"excessive",0.547971477732272
"migrate",0.547888926968647
"megapixels",0.547601726122211
"overly",0.546433771040249
"uninstall",0.545343201153385
"term",0.540701203724897
"yetpurchased",0.540696838024919
"andriod",0.538139443633628
"supcase",0.537845036030498
"taker",0.537842395613691
"voiceless",0.537840581651742
"arirang",0.536109207549706
"buildi",0.535995332310326
"lotthey",0.535959654936213
"whereever",0.535950783399792
"whereyou",0.535948771953334
"bumper",0.535935666781409
"computerandroid",0.535871362548779
"videomusicmovie",0.535819069498903
"underpowered",0.535801974080217
"types",0.535784704133023
"tasking",0.535765614903934
"internetfacebook",0.535763416469613
"swappingalso",0.535747050532351
"killed",0.535740941093234
"smallsimple",0.5357310082311
"multitaskingmultimedia",0.535717931457531
"multi",0.535711931709092
"evo",0.535577236437822
"playstore",0.534783640956968
"test",0.532840788782203
"cracking",0.531618297896455
"fandroid",0.531573689461363
"pinger",0.53151771394425
"praises",0.531514123725274
"shield",0.531511123616621
"zagg",0.531510762608274
"restaurant",0.531509040664861
"androidwide",0.530483459867974
"boat",0.530430398582986
"chipset",0.530364888970966
"crippling",0.530307538094079
"traveler",0.530263179189529
"editor",0.530255231493393
"surpriseshowever",0.530246053150604
"severe",0.530227063961794
"restrictions",0.530206875198272
"kbs",0.530177700221067
"measured",0.530168720159567
"lteif",0.53016397876233
"horrified",0.529982390703501
"quoted",0.529974570017559
"reading",0.529566431197554
"elegant",0.529159569873143
"handled",0.528857957426178
"building",0.526999301902968
"fewer",0.526936378620172
"symbol",0.526887099001916
"asphalt",0.526461318682636
"fainter",0.526141683795506
"flippy",0.526130350461515
"led",0.525018660095233
"performs",0.524980445922145
"consumer",0.522991355522637
"screenmy",0.522502778346531
"improving",0.522111730773741
"worry",0.521558966019524
"chimes",0.520726488593215
"dealit",0.520700369475352
"detects",0.52069019963599
"steal",0.520426765082837
"appthat",0.519864440146621
"blackberrythe",0.519814210108263
"communications",0.519774516443456
"glancethe",0.519718856934115
"hums",0.519668194093503
"painand",0.519663644658884
"integrated",0.519549658098277
"replaces",0.517672690819637
"retail",0.516927171001424
"hallway",0.51588846577632
"thrilled",0.515757981643078
"complaint",0.515640675087564
"freak",0.515489116818962
"calendar",0.514133547131258
"afffordable",0.513603160823232
"brotherwho",0.513483090269216
"itcell",0.513437369578279
"serves",0.513436485574921
"wifethe",0.513434177599339
"syi",0.513424959503889
"swith",0.513413623551739
"swhichif",0.513401852223121
"myselfeven",0.513400501800999
"sthe",0.513391558066506
"phiojnesone",0.513388571142321
"priceor",0.513384835520791
"weekends",0.512931397364985
"sceptical",0.512485320265439
"desk",0.511141519395177
"slick",0.509783187441332
"perfectthe",0.509720872801821
"allways",0.508383431243208
"upto",0.507410666947741
"translate",0.507071098283124
"deep",0.504836716065649
"awhile",0.504095839910756
"media",0.503663876910965
"masses",0.503623119532311
"surprised",0.503114748953125
"chamber",0.503094006980539
"businessi",0.503003036854362
"carrierswith",0.502981182764139
"costing",0.502967895630847
"phoneif",0.50295189049702
"hundreds",0.502950961886916
"heart",0.502163773002503
"navigationgoogle",0.502105301897933
"impressed",0.501327133812959
"appmgriii",0.501316983654177
"navigator",0.50129439863329
"standalone",0.501286755115349
"onehand",0.500813356103837
"sooner",0.500739103181148
"longtime",0.500154235093703
"trend",0.49789527292542
"rid",0.497323656332268
"kindle",0.495804089230909
"planning",0.495785852217082
"sporadic",0.495780891116017
"dash",0.495277246496145
"allot",0.494965930449147
"hub",0.492808468130121
"devastated",0.491153881930087
"lags",0.489408249799154
"grip",0.489102330066265
"narrowed",0.489071523975559
"samsungs",0.489070021572629
"msm",0.488897270229525
"mpmp",0.488864242341824
"cry",0.488722026236523
"kiddingtakes",0.488700884415547
"nailed",0.488697246852442
"pickpocketed",0.488692179292922
"dozens",0.486795773202132
"corrections",0.486142063911038
"easeir",0.486119378496216
"eay",0.486109961902932
"produces",0.486108569381343
"prev",0.486103909156146
"neededmy",0.486102247291692
"variety",0.485631475285064
"promise",0.484761232133734
"challenge",0.484048906323244
"encouragingvery",0.48397061099947
"optimistic",0.483956641917601
"stage",0.48394926119195
"weeksthat",0.483947652530242
"hes",0.483618328601406
"suited",0.482715560143006
"highend",0.482622184311462
"processor",0.482106606840569
"assistedÃ˜Â ",0.481551122934867
"attgoes",0.481487738620448
"awesomei",0.481426252500797
"callsÃ˜Â ",0.481362111169091
"Â downloading",0.481279318531373
"videosÃ˜Â ",0.481271982372928
"utilityÃ˜Â ",0.481261542525284
"upÃ˜Â ",0.481249076977458
"etcÂ Ã˜Â  the",0.481202683535222
"qualityÃ˜Â ",0.481193287165099
"hÃ˜Â ",0.481170642644029
"perfectÃ˜Â ",0.481153341236288
"picturesÃ˜Â ",0.481149148106188
"phonehere",0.481146176703799
"phoneÃ˜Â ",0.48114526505892
"generations",0.480590731644891
"fits",0.479681014238013
"lady",0.479179590539972
"boarding",0.478365323329257
"taste",0.478342103530507
"optimumthe",0.478339073265616
"ways",0.478253988110377
"wow",0.478197274292973
"ooh",0.47678173759534
"dac",0.47641722584518
"enterprises",0.47640614081102
"pairs",0.476396660900195
"comapnies",0.474678734550784
"itime",0.474638155101003
"leek",0.474606462105381
"overal",0.47457596937076
"wifegreat",0.474574623303234
"valentine",0.474569888329751
"reseaching",0.474565282825925
"sumsung",0.47456472290253
"sonys",0.474560791814223
"sinse",0.474560144127919
"clearer",0.47397277791664
"loud",0.473683143125871
"htconemax",0.473155067753526
"qualities",0.47306570834404
"bestno",0.473064162404011
"callsconscamera",0.473027030691955
"fella",0.472984307663369
"youprosdecent",0.472979600829926
"yesclear",0.472974192571848
"imitedtime",0.472971837011506
"unbloated",0.472967741110435
"performancepure",0.472962020396871
"kick",0.472751336375637
"remote",0.472515285053502
"multimedia",0.471425056674382
"microcell",0.470872619520095
"thous",0.470868925479146
"grey",0.470556147538846
"moderate",0.47041235685034
"currents",0.469398065177902
"areabest",0.469389129813506
"crispthe",0.469364331606806
"iphonegood",0.469343948618602
"responsivethe",0.469339297722854
"tests",0.468486598381503
"configure",0.468087282470753
"preloaded",0.467807990118426
"amazingscreen",0.467407045800445
"competitionhardware",0.467370456101489
"consthis",0.467339626829216
"excellentif",0.467306376555849
"workpossible",0.467289801758785
"lotproscamera",0.467289197810455
"ips",0.467288694606903
"workhorse",0.467285501619044
"phonetalk",0.467278993125526
"downside",0.466421950346223
"bright",0.465478064806333
"motto",0.464954188160753
"rejecting",0.464950745743666
"sizeand",0.464950033448292
"configuring",0.464199392673225
"feb",0.463393532000336
"sequence",0.462102066185604
"praised",0.461972790257761
"proof",0.46163454061553
"dcreen",0.461460945748042
"splash",0.461451015856008
"beltim",0.460792057944804
"buttonsi",0.46074278886481
"widgets",0.460701340737553
"passwords",0.460673902145316
"dragi",0.460640633811195
"hiccup",0.460639007444068
"hip",0.460609266722516
"wanti",0.460607790314717
"vxx",0.46060095874215
"typeclam",0.460591623608612
"themthey",0.460571550609602
"smalleri",0.46056235924172
"pocketim",0.460561188865765
"scabbard",0.460553036155144
"pocketits",0.460552017825379
"sandwiches",0.460549848434675
"skeptical",0.459797130607843
"kitkat",0.458769841774801
"wise",0.457345118315512
"competition",0.45719575345832
"sexy",0.454998750333563
"territory",0.454859327357342
"areas",0.453903204845209
"yeah",0.453062811997927
"vanilla",0.452436439752402
"inout",0.451749809187235
"kfc",0.451713853700735
"lip",0.451687310337029
"tacky",0.451667393876397
"protects",0.451666251157486
"surfaces",0.451661647337352
"slap",0.451653578101174
"rubberised",0.45164883598348
"complaintthe",0.450820576832979
"numberscons",0.450805948116341
"tracfones",0.450085846584071
"soonoverall",0.449564902863675
"flawless",0.449519549781063
"fieldthis",0.446587010002038
"identical",0.446427420561416
"fullfeatured",0.446154696010908
"conducts",0.445466944261257
"courteous",0.445456441171887
"resell",0.445446824321278
"ports",0.444967439534743
"increased",0.444946613211405
"anytime",0.444931601564106
"absence",0.444375349473214
"fastresponsive",0.444171399644603
"novelty",0.444149489415036
"weekend",0.444142085349802
"envelope",0.4432009093855
"envelopes",0.443191980734665
"leftover",0.443191132252648
"scary",0.44318462299361
"air",0.443152816719413
"ipad",0.443107207772635
"assurance",0.442717856048073
"backlight",0.442564668423443
"bleeding",0.442523833686055
"gorgeous",0.442489185458369
"blocking",0.442482019182189
"cyanogen",0.442408077847094
"featureslooking",0.442372668100684
"roundsout",0.442353733381693
"girthy",0.442352586042519
"goodwifi",0.442337285358155
"oses",0.442335943683404
"introduces",0.442333042506619
"blackblack",0.441657822729194
"hybrid",0.441648959166658
"sharp",0.440375407737961
"perfection",0.439311353108159
"worried",0.439087982833573
"runkeeper",0.438096743287246
"attack",0.437672941434711
"phablets",0.437637279730333
"roadtrip",0.437631581060979
"wonderfuli",0.437628870844439
"survivedlots",0.437628800990797
"tub",0.437628603985401
"scanner",0.437084606654522
"guest",0.437040369967701
"approx",0.43645740752422
"buynext",0.436434732314657
"timeonly",0.436377636427159
"manner",0.436049515290359
"timely",0.436049306183641
"bike",0.435596160717255
"dayskit",0.435566893566032
"electric",0.435540971728972
"erica",0.435521574232715
"griffin",0.435509629756926
"rainy",0.43550915280242
"proofness",0.43550595646092
"ota",0.435499607219302
"preinstalled",0.435296501009911
"gear",0.434989488328135
"nationlol",0.434976799892426
"lodged",0.433776441918438
"brilliance",0.433642546453109
"onebattery",0.433629394128488
"sheer",0.433627556098289
"operation",0.433481790392327
"lasts",0.43284677413029
"gestures",0.432646759961922
"hotmail",0.431719530401006
"healthy",0.431432056932119
"pockets",0.430527004340023
"billing",0.428836034041528
"satisfactory",0.42860252219229
"sensors",0.428019386639243
"teenager",0.427482584637705
"love",0.427462202434936
"contracted",0.427012312631075
"minscallsdata",0.42697115335962
"nights",0.426955744347765
"perk",0.426942408420997
"reload",0.426938177272396
"strictly",0.426937357580264
"absolutamente",0.426666790420183
"boxso",0.426571930531077
"cajahasta",0.426508112916449
"contento",0.426466927741914
"telephonyel",0.426424677500441
"encuentro",0.426414960973913
"telefoncca",0.426414863125212
"siento",0.426401991521487
"husbands",0.426391091226759
"sacarlo",0.426386640979507
"fuera",0.426370820197185
"reconocicc",0.426366510331747
"pudo",0.426346897106158
"funcionamiento",0.426334049477141
"perfectamente",0.426311940021351
"funcionando",0.426307282715319
"hecha",0.426289603634001
"hermoso",0.426276743571088
"mal",0.426274622953484
"madeâ€dcâ€dc",0.426271748549297
"inmediatamente",0.426270517817117
"flag",0.425169838999044
"chargeroverall",0.423041929183082
"evolved",0.422185569810113
"fasinationim",0.422166052964462
"hammer",0.422147431203936
"smash",0.422140779096784
"smartphoneim",0.422138231410901
"niffty",0.422137377087934
"finished",0.421325274387804
"shabby",0.420994459199347
"social",0.420994152912877
"advanced",0.419577447521584
"familiar",0.419003562304337
"beginners",0.418748045656237
"cosmetic",0.418740375263914
"seamlessly",0.418731819050427
"qualified",0.417766396807461
"homepage",0.417766127513314
"flawlessly",0.417537734940087
"mud",0.417495376706656
"booted",0.416329308990477
"fineit",0.416264376071888
"iphoneas",0.416247136545264
"wired",0.416244269697015
"ranged",0.416241403422959
"works",0.416046168201852
"fingerprints",0.415830762569111
"matte",0.415830301878713
"ability",0.415743711664204
"nocontract",0.415610641629106
"guessing",0.414751019653636
"accepted",0.414553552995622
"flashlight",0.414333797081679
"balanced",0.414038709374096
"subject",0.413649383612904
"quadcore",0.41280025955417
"cancelar",0.412692644276415
"cantidad",0.412656108145419
"tuve",0.412625033266053
"reimburse",0.412623469718036
"parte",0.412621376043009
"reembolsarme",0.412618496010449
"recibido",0.412612165040301
"parece",0.412611757007378
"ofertar",0.412605733099233
"costo",0.41259949112116
"ofertadothe",0.412598395114387
"justo",0.412595955874964
"fue",0.412595585378729
"desbloqueado",0.412594897343057
"desbloqueo",0.412586696073152
"debercca",0.412581383369198
"afternooni",0.412568118085308
"ins",0.412555014037668
"maxhernandesgmailcom",0.412545720416008
"movilnet",0.412540634365746
"requesting",0.412537734530223
"venzuela",0.412536740400561
"capableno",0.412301626430812
"limitationsedge",0.412242688435744
"wontcant",0.412231854046097
"usedagain",0.412230420191858
"looksfeels",0.412230110487978
"semicomplaint",0.412226703436737
"pixelsruns",0.412225018387788
"bro",0.412222210418337
"lagging",0.412182423077365
"surpassed",0.41209139301432
"price",0.412048090728839
"netflix",0.411851529949291
"uncommon",0.411593258342749
"premiumfeeling",0.410322449196469
"smarttalk",0.410310059007709
"walmarts",0.410307920578896
"constructed",0.41025742555706
"fast",0.408736887607163
"speeds",0.408184137712971
"thati",0.406439308911607
"easiest",0.406349041656251
"gigs",0.405949147676836
"paired",0.40558558595514
"impressive",0.404223227164332
"perfect",0.40380634829486
"range",0.403242913217371
"purse",0.403196678420856
"camerafeels",0.402936994718061
"greathigh",0.402898302399248
"priceandroid",0.402862251377636
"priceprosgreat",0.402839423403514
"volumefast",0.402821642802328
"processorcheap",0.402821581097357
"usevoice",0.402812314573807
"qualitynice",0.402810807228281
"useconsnot",0.402808173309478
"textcall",0.402804887612648
"strongsounds",0.402803692143649
"scream",0.402384556930053
"res",0.401907135272212
"capacity",0.40123084238316
"easy",0.400426403270252
"smile",0.400310104166691
"needing",0.399251675076223
"facts",0.397750496379031
"daughterits",0.397606908253521
"englishso",0.397591529545111
"forshe",0.397576694811332
"listens",0.397570789963408
"saves",0.397562655370207
"pad",0.396421568815285
"bach",0.395224778405466
"upper",0.395208656982073
"doubts",0.395205232404045
"estimated",0.395196963644211
"mug",0.395184107712236
"readvery",0.395180013865438
"priced",0.393303626604533
"default",0.393055199230491
"worlds",0.391817522518719
"apn",0.391609383009098
"gaming",0.390680483881794
"themwindows",0.390494660877011
"useven",0.390492872054142
"eyeing",0.38781219096828
"friendlyi",0.387793612970157
"greatthanks",0.387770011814721
"minutesgreat",0.387746684858051
"sooni",0.387742070867925
"windows",0.387625372761168
"feels",0.387157389508964
"crystal",0.386666873159069
"copy",0.386189778299553
"perfecti",0.385589472975285
"jailbreak",0.384634274097167
"filling",0.384489335316671
"excitedevery",0.383411911503777
"mgo",0.383377683369093
"perfec",0.383356084297352
"selfie",0.383352660024826
"palm",0.383154552446387
"itworks",0.383081820946121
"resistanttough",0.38306934346684
"walmart",0.382366897589925
"expecially",0.38153304071874
"string",0.381497483918655
"skies",0.381493800478656
"adjust",0.3810864516378
"newest",0.380956160959889
"outstanding",0.380233608479653
"notes",0.380147948052188
"marginal",0.378508221584686
"smarter",0.378504372484002
"charm",0.378501908261669
"rely",0.378055743966819
"networking",0.377307024364043
"smooth",0.377042966020925
"conrol",0.376977882582207
"surgerys",0.376977794563432
"jus",0.376972967291339
"iver",0.376968038890638
"coworker",0.376957083123825
"crackef",0.3769483777116
"flew",0.376946697031044
"dropoed",0.376943691625566
"everywhete",0.376942540466843
"emergencyi",0.37634158878457
"struggle",0.376239116695053
"resistance",0.375815238105926
"submerged",0.375720540813459
"flying",0.375353497561747
"faith",0.375108596754978
"patient",0.374840102651184
"assure",0.373820377119684
"smartphonei",0.373585301658321
"retina",0.373056793811755
"android",0.372588996485273
"regularly",0.372547795121038
"affect",0.372474493420306
"recommendable",0.372461290070571
"usethis",0.372460704678268
"handling",0.372053794717507
"lifetime",0.371404028795659
"adn",0.370255844307935
"fraction",0.370232134864286
"sets",0.370048435426053
"slip",0.369599501585213
"reaction",0.368375958993338
"treat",0.368123135953246
"contactsand",0.367677051391143
"amazed",0.366057840646251
"caught",0.365943987459325
"inferno",0.365778338614388
"attsamsungmotorolasprintetc",0.36559406757796
"amozon",0.36557934744306
"sthank",0.365575235330714
"insanely",0.365569662098829
"unmolested",0.365567164847655
"unrivaled",0.365563698649725
"onboard",0.365555305864114
"shove",0.365552345660134
"freedom",0.365502760501192
"fantastic",0.365491059995838
"ideal",0.365490069967702
"newer",0.365316127055429
"event",0.365062450900551
"doubles",0.364743965428637
"jealous",0.364659252372899
"image",0.364160528202981
"judge",0.363636015399058
"accurateif",0.36299958512689
"aid",0.362965705319902
"brained",0.362938402479356
"compatibilityclose",0.362916931341394
"desktopin",0.362901201501484
"reasonsloud",0.362895179348436
"dialercompatible",0.362891231349696
"planfastin",0.362888494842483
"hikes",0.3628850748527
"parked",0.362884761177524
"earlier",0.361666068726429
"rent",0.361493333138533
"income",0.361492545750988
"expert",0.361477105532894
"lightweight",0.361089768028401
"celualr",0.360817302465954
"efficiently",0.360790598537613
"render",0.360753207976533
"telephony",0.360748179282306
"â€dcâ€dcseveral",0.360747566391515
"average",0.360489368348832
"gfast",0.360416166172328
"pack",0.360412167516436
"operations",0.360181806737017
"toy",0.359944242429105
"decent",0.35918288242797
"mebecause",0.359151719549925
"newbie",0.359147939516534
"investigation",0.358866706884715
"bean",0.358799678130868
"shared",0.35878528851038
"jelly",0.358762265014247
"easily",0.35836619460155
"genuine",0.357776984244487
"thingapparently",0.357768500434855
"functionality",0.357018233088843
"cities",0.355961480372336
"inturn",0.355012694967242
"mediocre",0.354940584714652
"compare",0.354727955497926
"buyafter",0.354330153472015
"slightly",0.3543054179491
"inquiring",0.354281126284549
"motorolo",0.354267554433977
"risky",0.35426143716492
"therei",0.354261385763841
"adding",0.353761704728553
"assigned",0.353561119211159
"hurts",0.353551191488119
"medley",0.353544860539707
"materials",0.35232558475347
"androit",0.35164398638771
"commendable",0.351626721243633
"feat",0.351599592506723
"uiif",0.351562478538522
"starshowever",0.351558340875729
"skinwhile",0.351554295407613
"produced",0.351549638887821
"performant",0.351549183949464
"accomplished",0.351307009384989
"logged",0.351266688789291
"iâ€™ve",0.350404306991439
"york",0.350286748122325
"gimmicky",0.350167282338417
"brings",0.349737494663432
"buyersin",0.34940959349027
"carriersubsidized",0.349385598772164
"cheapfeeling",0.349358208501589
"forgive",0.349310730364453
"higherend",0.349293625523086
"irk",0.349279847093335
"kitkatcons",0.349271665151924
"wiggly",0.349271506945269
"omitted",0.349269866908869
"omission",0.349268752635319
"desired",0.348619913387257
"movies",0.347756964508604
"reaally",0.347730021486383
"saturday",0.347729661628134
"friday",0.347727679294577
"heshe",0.34772714155673
"nervious",0.347726765041768
"larger",0.347349471802963
"complex",0.347290949510784
"budgetminded",0.346827552238824
"pocketcloud",0.34677941159473
"smallish",0.34677370045465
"successfully",0.346772812901296
"double",0.34594202911522
"nowadays",0.345721273124022
"smoothly",0.345325285198067
"cyber",0.345250132456416
"monday",0.345240241213398
"younger",0.345234087934121
"parents",0.343194902738796
"generally",0.342662802625074
"frills",0.342386087941185
"route",0.34110646066901
"assistant",0.340825775949612
"prices",0.340807735062287
"processors",0.340326715129397
"entered",0.340210766586059
"master",0.339415840973641
"precious",0.338945789399555
"againi",0.338899070145861
"doesnâ€™t",0.338881889874499
"cycle",0.338499687660409
"superb",0.338294118495481
"largewhich",0.337604827645767
"portion",0.337594718461058
"stylish",0.337592495503806
"thomy",0.337592219821437
"discussion",0.337162504084079
"amazing",0.336632522992985
"adobe",0.336508598264228
"phtablet",0.336489077708287
"pdf",0.336422951083625
"thembattery",0.336351155869356
"areathsnks",0.336310235619102
"grade",0.336300827189279
"hesring",0.336296264414876
"othet",0.336291584218242
"vendors",0.336111815629613
"share",0.335912967424977
"plays",0.335736412834841
"enter",0.334800903640874
"bigger",0.334705846465208
"goodso",0.334258015732613
"design",0.334205448117782
"pros",0.33413569660888
"hood",0.333400127880056
"microsd",0.33291116420467
"suffice",0.332219619342077
"responsive",0.332008800446559
"toys",0.331722881571467
"accessories",0.331522648899019
"recbi",0.331513351868636
"barrel",0.331331728442155
"wash",0.331308140638838
"spoil",0.331307862250497
"dryer",0.331297803024357
"strange",0.330914476349662
"hii",0.330808140813489
"toodee",0.330803695586027
"backing",0.330528650708229
"emphasize",0.330046355436176
"understandable",0.330032216292189
"cake",0.329554255618457
"competitor",0.329544034830298
"shortcomings",0.329529479419941
"searching",0.329414133802634
"nursing",0.329280740993058
"bold",0.329025081398548
"crisp",0.328568459690717
"comparison",0.328558854334648
"tethering",0.328025892543302
"booster",0.327639286490868
"monitoralso",0.327602810833804
"slots",0.327577280527814
"indicator",0.327528191461493
"protect",0.327420460530476
"acceptable",0.326141730695329
"buck",0.326047921358424
"brightif",0.325992929793355
"cuttingedge",0.325979782133412
"previously",0.325835328667032
"republic",0.325599793287282
"butt",0.32559786964966
"spaceyou",0.325357631407552
"ultrapixels",0.32535649728822
"purchasei",0.325308958288811
"nicely",0.324821330990468
"pile",0.324770221234648
"greatest",0.324705402468765
"dna",0.323867251682629
"swfparamsautoplay",0.323772114200056
"swfparamsmediaobjectidlist",0.323748475520663
"regx",0.323736548180903
"pts",0.323719439953088
"longterm",0.323689550505815
"swfparamsxmlurl",0.323681756355508
"transparent",0.323635073660331
"nodeonclick",0.32360742071893
"mcujjvfiij",0.323503480168272
"ifrm",0.323427659596457
"httpgecximagesamazoncomimagesgamamplayervswf",0.323363723748894
"httpecximagesamazoncomimagesiaurzkssxphcustomervideovignettepivideoreviewsbottombottomleftoupicustomervideoplayactivebottomleftcrpng",0.323330174648456
"flashparamswmode",0.323092833649568
"god",0.322965931586672
"ffffff",0.32288569428409
"catcherr",0.322825454260017
"profile",0.322701454661699
"cvmodevjltylqs",0.322674560027987
"cvmodevjltylqsloadswfcoreswflocation",0.322617732977986
"cvmodevjltylqssowritecvmodevjltylqsflashcontent",0.322610002782369
"cvmodevjltylqssosetattributewidth",0.322600939640662
"cvmodevjltylqsnewheighth",0.32259630269892
"cvmodevjltylqspreplay",0.322587307836196
"cvmodevjltylqssosetattributeheight",0.322585023990429
"cvmodevjltylqspreplaysrc",0.322562503734491
"cvmodevjltylqsrefreshpreplay",0.32255901769791
"cvmodevjltylqsso",0.322555361046155
"beam",0.322289120257773
"hand",0.322073772935787
"emergencies",0.321213943111319
"impaired",0.321199790553928
"stock",0.320731247431156
"office",0.320361966389467
"wouldve",0.320205578523154
"powervolume",0.320128699416948
"rethink",0.320127730867462
"height",0.319833091125281
"drawback",0.319593169538133
"offers",0.31954856314087
"corporate",0.319219804732484
"qualcomm",0.318818869927543
"timeliness",0.318791073160655
"moto",0.318716380642771
"handy",0.318662472561456
"reseller",0.31854324094289
"mac",0.318441463948575
"fliphones",0.318199240151737
"beauty",0.318079461636089
"finish",0.317775138172331
"developer",0.317736497310384
"flat",0.317394136094838
"perfectly",0.316469033042424
"nervous",0.315999424032135
"iâ€™m",0.315412697533286
"gpsnegative",0.314917481873807
"extras",0.314532263224343
"wen",0.314278842072997
"adults",0.313375706652323
"circle",0.313177539633865
"ditched",0.313059285448362
"begging",0.313043059701162
"laymen",0.313027225371638
"phoneruth",0.313019058052898
"pointing",0.313016617714682
"calculator",0.312904891743274
"clans",0.312777861065851
"clash",0.312763354345875
"planet",0.312614692049161
"lumia",0.31236638338283
"cons",0.312258483160595
"otg",0.312124432251636
"tiny",0.31211116036195
"economically",0.311804099532507
"wonderful",0.311768761732485
"maintenence",0.311763494344128
"loves",0.311759459857258
"spain",0.311751637682704
"supossed",0.311751245878228
"rules",0.311373907215194
"anywayim",0.311372929819244
"orlando",0.311144466493671
"books",0.310659350984682
"technological",0.309990595894522
"unique",0.309651851802378
"zoom",0.308083207436691
"submodel",0.307960443462865
"actualmente",0.307485436413377
"usando",0.307306479018047
"smaller",0.307288086895381
"bells",0.307213326265183
"gadgets",0.306949244203829
"benchmark",0.306818648471382
"plenty",0.306781919611917
"shouldnt",0.30666463813426
"htcone",0.306579245606219
"running",0.306344101432343
"benefits",0.306319140504383
"shell",0.305766129607981
"keypad",0.305568449663588
"ridiculously",0.305521011095456
"omg",0.305240949214306
"email",0.305118400449143
"rough",0.304969177804714
"age",0.304751589106863
"minor",0.304337924580173
"favorite",0.303902165159266
"children",0.303315068838831
"speedy",0.302901770815055
"mobilestraight",0.302510144099786
"reputable",0.302504734068013
"talkin",0.302502625575824
"pressing",0.302077901479645
"videos",0.3018979614862
"unlabeled",0.301857003312746
"autocad",0.301744160703901
"brigade",0.301728532605352
"casio",0.301715548233501
"swore",0.301695068854017
"peice",0.301517387639253
"cel",0.301062117390383
"contender",0.301048940236307
"handswrong",0.301033410892711
"compete",0.300581315816937
"bloatware",0.300568858116872
"proofability",0.30043777865906
"sizelayout",0.30043481869831
"terminal",0.299993981336708
"lenovo",0.299294352223557
"purple",0.298542260361485
"glad",0.297864485538468
"desing",0.297786116588054
"awesome",0.297739108862619
"rooting",0.296558477285187
"supports",0.296462347956279
"whistles",0.296032909980043
"bang",0.29593944125945
"friedman",0.295609387589256
"gregg",0.295606336252109
"powerful",0.295362321184107
"large",0.295202009975834
"father",0.29518765821742
"cameras",0.29516578997433
"bell",0.294929194168311
"active",0.294855490533638
"pricey",0.294440536517142
"bulky",0.294279752727945
"members",0.293485649712867
"krait",0.293147074404856
"flips",0.293044224812551
"challenged",0.293041865490101
"ext",0.292923792822956
"cortexa",0.29289444029329
"north",0.292789890632357
"dust",0.292606193599049
"nexus",0.291717804457325
"sick",0.29081665020656
"theyve",0.290771756624854
"requirements",0.290678512393453
"improved",0.290579217356158
"lgg",0.290563850979035
"resistent",0.290525924962573
"accessory",0.290302784238743
"mom",0.289663030696653
"comparing",0.289635904320622
"lag",0.289494054599852
"ceused",0.28941697944602
"impersonal",0.289415254039516
"vibration",0.289408104304401
"solid",0.289138289532896
"baby",0.288624254510991
"inch",0.288313829466535
"vivid",0.288294677949323
"legacy",0.288209103132914
"talks",0.288156482504838
"wifes",0.28811057281891
"images",0.288105156478698
"doubtwhen",0.288025573833325
"operatei",0.28801480175706
"ityou",0.287918023767679
"asiathanks",0.287074092139539
"questionim",0.28707215655685
"simi",0.287068039406449
"laggingyou",0.286708365238022
"righ",0.286704726346585
"launcherthe",0.286702887671729
"giftee",0.286424285934575
"ten",0.286293138329045
"batts",0.286089759064739
"finishing",0.286070207841545
"staying",0.286046511206907
"triple",0.285563645271107
"granny",0.28500255789689
"lifeproof",0.284884397484051
