ORDER_NBR,ORDER_LINE_NBR,CUSTOMER_NBR,PRODUCT_ID,ORDER_DATE,ORDER_TIME
158153,1,717716,13232,2012-10-16 0:00,13:31:52
158159,1,180220,33565,2012-10-16 0:00,13:33:54
158168,1,297527,33565,2012-10-16 0:00,13:34:55
158172,1,297527,33565,2012-10-16 0:00,13:35:35
158195,1,341106,5963,2012-10-16 0:00,13:38:49
158196,1,341106,19673,2012-10-16 0:00,13:38:49
158205,2,486798,37568,2012-10-16 0:00,13:39:36
158205,1,486798,47090,2012-10-16 0:00,13:39:36
158211,2,664996,32495,2012-10-16 0:00,13:40:03
158211,1,664996,31284,2012-10-16 0:00,13:40:03
158219,1,4255,10389,2012-10-16 0:00,13:40:55
158237,1,638916,3844,2012-10-16 0:00,13:42:32
158243,2,749351,9887,2012-10-16 0:00,13:43:52
158243,1,749351,9887,2012-10-16 0:00,13:43:52
158243,3,749351,9887,2012-10-16 0:00,13:43:52
158243,4,749351,32338,2012-10-16 0:00,13:43:52
158252,1,586568,2266,2012-10-16 0:00,13:44:35
158256,1,77231,9887,2012-10-16 0:00,13:45:15
158260,1,713907,57740,2012-10-16 0:00,13:45:31
158261,2,713907,57960,2012-10-16 0:00,13:45:31
158262,1,713907,57884,2012-10-16 0:00,13:45:31
158265,1,350252,11532,2012-10-16 0:00,13:45:32
158265,2,350252,11532,2012-10-16 0:00,13:45:32
158269,1,273084,32311,2012-10-16 0:00,13:46:06
158275,1,315885,22082,2012-10-16 0:00,13:47:24
158282,1,319124,33565,2012-10-16 0:00,13:48:02
158294,1,297527,32349,2012-10-16 0:00,13:49:36
158295,1,477405,20870,2012-10-16 0:00,13:49:40
158297,1,664996,5672,2012-10-16 0:00,13:49:57
158317,1,453241,16432,2012-10-16 0:00,13:53:09
158319,1,115103,55854,2012-10-16 0:00,13:53:26
158330,1,243059,61121,2012-10-16 0:00,13:54:58
158355,1,257489,56314,2012-10-16 0:00,13:58:25
158373,1,259230,61092,2012-10-16 0:00,14:02:26
158380,1,9092,31392,2012-10-16 0:00,14:02:01
158391,1,9092,31392,2012-10-16 0:00,14:02:57
158392,1,67457,6964,2012-10-16 0:00,14:03:04
158392,2,67457,17437,2012-10-16 0:00,14:03:04
158397,1,39145,32619,2012-10-16 0:00,14:03:54
158415,1,550523,8644,2012-10-16 0:00,14:06:26
158417,1,239863,31392,2012-10-16 0:00,14:06:45
158420,1,267644,9887,2012-10-16 0:00,14:07:03
158424,1,718714,14056,2012-10-16 0:00,14:07:14
158426,1,9092,31392,2012-10-16 0:00,14:07:27
158427,1,660942,32631,2012-10-16 0:00,14:07:39
158436,1,601262,5683,2012-10-16 0:00,14:08:27
158437,1,261683,32338,2012-10-16 0:00,14:08:31
158443,1,239863,9887,2012-10-16 0:00,14:08:53
158446,1,321320,4322,2012-10-16 0:00,14:09:55
158454,1,546776,32338,2012-10-16 0:00,14:10:30
158469,1,567253,24021,2012-10-16 0:00,14:11:47
158471,1,236170,9887,2012-10-16 0:00,14:11:53
158488,1,9092,32338,2012-10-16 0:00,14:14:15
158490,1,31736,32338,2012-10-16 0:00,14:14:36
158494,3,518524,5253,2012-10-16 0:00,14:15:16
158494,1,518524,32636,2012-10-16 0:00,14:15:16
158494,2,518524,31392,2012-10-16 0:00,14:15:16
158495,1,605475,9887,2012-10-16 0:00,14:15:19
158501,1,422420,1702,2012-10-16 0:00,14:15:55
158501,3,422420,15639,2012-10-16 0:00,14:15:55
158501,2,422420,15639,2012-10-16 0:00,14:15:55
158502,1,332582,32338,2012-10-16 0:00,14:15:55
158505,1,321320,7902,2012-10-16 0:00,14:16:15
158507,1,195329,9887,2012-10-16 0:00,14:16:34
158513,1,601262,3131,2012-10-16 0:00,14:17:47
158519,1,9092,31247,2012-10-16 0:00,14:17:53
158548,1,422858,19981,2012-10-16 0:00,14:20:22
158549,1,422858,19904,2012-10-16 0:00,14:20:22
158550,1,422858,19141,2012-10-16 0:00,14:20:22
158557,1,13539,46279,2012-10-16 0:00,14:21:27
158557,2,13539,29068,2012-10-16 0:00,14:21:27
158557,3,13539,29068,2012-10-16 0:00,14:21:27
158563,1,676767,32338,2012-10-16 0:00,14:21:45
158573,1,678036,9887,2012-10-16 0:00,14:24:06
158576,1,182692,11702,2012-10-16 0:00,14:25:42
158576,2,182692,61100,2012-10-16 0:00,14:25:42
158578,1,259758,61601,2012-10-16 0:00,14:25:59
158584,1,117861,21652,2012-10-16 0:00,14:26:33
158584,2,117861,22220,2012-10-16 0:00,14:26:33
158596,3,424508,3695,2012-10-16 0:00,14:27:56
158596,1,424508,3862,2012-10-16 0:00,14:27:56
158596,2,424508,3862,2012-10-16 0:00,14:27:56
158604,1,4199,32338,2012-10-16 0:00,14:29:15
158606,1,685331,31247,2012-10-16 0:00,14:29:35
158619,1,604782,32563,2012-10-16 0:00,14:31:04
158624,6,593028,8494,2012-10-16 0:00,14:31:41
158624,3,593028,61455,2012-10-16 0:00,14:31:41
158624,4,593028,8494,2012-10-16 0:00,14:31:41
158624,2,593028,61710,2012-10-16 0:00,14:31:41
158624,5,593028,8494,2012-10-16 0:00,14:31:41
158624,1,593028,43208,2012-10-16 0:00,14:31:41
158634,1,54276,10192,2012-10-16 0:00,14:32:25
158634,2,54276,4610,2012-10-16 0:00,14:32:25
158635,1,54276,6042,2012-10-16 0:00,14:32:25
158636,1,354161,31392,2012-10-16 0:00,14:32:40
158648,2,740501,7915,2012-10-16 0:00,14:34:07
158648,1,740501,7900,2012-10-16 0:00,14:34:07
158663,1,354161,31392,2012-10-16 0:00,14:35:35
158664,1,52426,31084,2012-10-16 0:00,14:35:41
158664,2,52426,31297,2012-10-16 0:00,14:35:41
158669,1,563272,31162,2012-10-16 0:00,14:36:23
158674,1,548544,9887,2012-10-16 0:00,14:37:31
158676,1,699774,5445,2012-10-16 0:00,14:38:07
158681,1,5759,45664,2012-10-16 0:00,14:38:29
158682,1,521072,7266,2012-10-16 0:00,14:38:50
158694,1,471571,25085,2012-10-16 0:00,14:40:30
158695,1,678482,13068,2012-10-16 0:00,14:40:32
158701,1,320601,54625,2012-10-16 0:00,14:41:00
158706,1,208708,19196,2012-10-16 0:00,14:41:22
158706,2,208708,18809,2012-10-16 0:00,14:41:22
158710,1,508329,61669,2012-10-16 0:00,14:41:36
158716,1,267644,9887,2012-10-16 0:00,14:42:46
158726,1,31125,10957,2012-10-16 0:00,14:43:50
158726,2,31125,30952,2012-10-16 0:00,14:43:50
158727,1,550523,32619,2012-10-16 0:00,14:44:08
158743,1,232595,32373,2012-10-16 0:00,14:47:14
158748,1,31333,55941,2012-10-16 0:00,14:47:42
158752,1,655892,32373,2012-10-16 0:00,14:48:00
158772,1,503069,6699,2012-10-16 0:00,14:53:32
158777,1,337995,5471,2012-10-16 0:00,14:54:02
158779,1,232595,29287,2012-10-16 0:00,14:54:09
158785,1,48681,55626,2012-10-16 0:00,14:55:01
158787,1,207228,8644,2012-10-16 0:00,14:55:37
158794,1,490943,31247,2012-10-16 0:00,14:56:44
158807,1,371664,1752,2012-10-16 0:00,14:58:05
158808,1,371664,4614,2012-10-16 0:00,14:58:05
158809,1,371664,4733,2012-10-16 0:00,14:58:05
158811,1,232595,32413,2012-10-16 0:00,14:58:36
158825,1,711025,32619,2012-10-16 0:00,15:01:18
158827,1,26568,9887,2012-10-16 0:00,15:01:41
158836,1,317891,31162,2012-10-16 0:00,15:03:05
158837,1,257662,3429,2012-10-16 0:00,15:03:11
158838,1,616853,9887,2012-10-16 0:00,15:03:20
158840,2,49293,31962,2012-10-16 0:00,15:03:34
158840,1,49293,31961,2012-10-16 0:00,15:03:34
158854,1,541129,6618,2012-10-16 0:00,15:06:51
158855,1,541129,6618,2012-10-16 0:00,15:06:51
158858,1,685326,6998,2012-10-16 0:00,15:07:19
158868,1,738973,32836,2012-10-16 0:00,15:08:46
158871,1,630232,32510,2012-10-16 0:00,15:09:05
158875,2,626832,32655,2012-10-16 0:00,15:09:57
158875,1,626832,32836,2012-10-16 0:00,15:09:57
158876,1,508329,61440,2012-10-16 0:00,15:10:01
158884,1,685247,56320,2012-10-16 0:00,15:11:03
158886,1,245968,12779,2012-10-16 0:00,15:11:25
158886,2,245968,12779,2012-10-16 0:00,15:11:25
158893,1,42920,7200,2012-10-16 0:00,15:12:29
158893,2,42920,10665,2012-10-16 0:00,15:12:29
158899,1,126256,24673,2012-10-16 0:00,15:13:30
158900,1,389519,12779,2012-10-16 0:00,15:13:40
158902,1,709029,31162,2012-10-16 0:00,15:13:54
158929,1,71865,9887,2012-10-16 0:00,15:17:13
158929,2,71865,9887,2012-10-16 0:00,15:17:13
158932,1,392361,39354,2012-10-16 0:00,15:17:35
158940,1,324107,26779,2012-10-16 0:00,15:19:11
158958,1,57812,31455,2012-10-16 0:00,15:22:02
158960,1,29364,20546,2012-10-16 0:00,15:22:17
158967,1,489598,31392,2012-10-16 0:00,15:22:50
158967,4,489598,31392,2012-10-16 0:00,15:22:50
158967,3,489598,31786,2012-10-16 0:00,15:22:50
158967,2,489598,31392,2012-10-16 0:00,15:22:50
158968,1,470299,47221,2012-10-16 0:00,15:22:50
158973,1,389519,9887,2012-10-16 0:00,15:23:45
158986,1,655113,9887,2012-10-16 0:00,15:25:41
158990,1,551792,9887,2012-10-16 0:00,15:26:12
159001,1,384810,5445,2012-10-16 0:00,15:27:08
159001,2,384810,61444,2012-10-16 0:00,15:27:08
159016,1,136651,9887,2012-10-16 0:00,15:28:56
159016,3,136651,9887,2012-10-16 0:00,15:28:56
159016,2,136651,9887,2012-10-16 0:00,15:28:56
159017,1,578656,6787,2012-10-16 0:00,15:29:08
159018,2,274471,2099,2012-10-16 0:00,15:29:11
159018,1,274471,2099,2012-10-16 0:00,15:29:11
159021,1,20186,61690,2012-10-16 0:00,15:29:15
159025,1,565031,9887,2012-10-16 0:00,15:29:54
159025,2,565031,9887,2012-10-16 0:00,15:29:54
159068,1,320720,9887,2012-10-16 0:00,15:35:00
159069,2,440409,9887,2012-10-16 0:00,15:35:15
159069,1,440409,9887,2012-10-16 0:00,15:35:15
159075,1,229290,10957,2012-10-16 0:00,15:35:32
159076,1,350258,31398,2012-10-16 0:00,15:35:39
159079,1,320720,9887,2012-10-16 0:00,15:35:56
159089,1,63623,10223,2012-10-16 0:00,15:36:37
159095,1,29628,10960,2012-10-16 0:00,15:37:22
159098,1,392038,41223,2012-10-16 0:00,15:38:13
159103,1,375950,8492,2012-10-16 0:00,15:39:07
159104,1,40287,13954,2012-10-16 0:00,15:39:15
159105,1,731563,9887,2012-10-16 0:00,15:39:32
159122,1,12819,12207,2012-10-16 0:00,15:41:09
159123,1,553854,9887,2012-10-16 0:00,15:41:13
159129,1,646461,12143,2012-10-16 0:00,15:41:45
159132,1,512138,31392,2012-10-16 0:00,15:41:55
159133,2,486717,2418,2012-10-16 0:00,15:42:03
159133,1,486717,19350,2012-10-16 0:00,15:42:03
159142,1,436400,5556,2012-10-16 0:00,15:44:01
159144,1,507282,9887,2012-10-16 0:00,15:44:15
159152,4,232595,32946,2012-10-16 0:00,15:45:37
159152,3,232595,32611,2012-10-16 0:00,15:45:37
159152,1,232595,31094,2012-10-16 0:00,15:45:37
159152,2,232595,32418,2012-10-16 0:00,15:45:37
159153,1,232595,32947,2012-10-16 0:00,15:45:37
159154,1,232595,32947,2012-10-16 0:00,15:45:37
159157,1,375950,9708,2012-10-16 0:00,15:46:05
159161,1,606036,5640,2012-10-16 0:00,15:46:54
159162,1,676701,7662,2012-10-16 0:00,15:47:05
159162,3,676701,9887,2012-10-16 0:00,15:47:05
159162,2,676701,7662,2012-10-16 0:00,15:47:05
159169,1,58274,30438,2012-10-16 0:00,15:48:11
159172,1,428894,7409,2012-10-16 0:00,15:48:20
159187,4,325012,9887,2012-10-16 0:00,15:51:41
159187,1,325012,6219,2012-10-16 0:00,15:51:41
159187,2,325012,5471,2012-10-16 0:00,15:51:41
159187,3,325012,5471,2012-10-16 0:00,15:51:41
159187,6,325012,2193,2012-10-16 0:00,15:51:41
159187,5,325012,4132,2012-10-16 0:00,15:51:41
159194,1,476230,10342,2012-10-16 0:00,15:52:15
159194,2,476230,10342,2012-10-16 0:00,15:52:15
159198,1,389519,3546,2012-10-16 0:00,15:52:41
159209,1,12054,10251,2012-10-16 0:00,15:54:47
159211,1,258931,10789,2012-10-16 0:00,15:54:57
159217,1,435569,8644,2012-10-16 0:00,15:55:23
159220,1,404556,40503,2012-10-16 0:00,15:55:44
159232,1,74431,9887,2012-10-16 0:00,15:57:15
159232,2,74431,9887,2012-10-16 0:00,15:57:15
159232,3,74431,41839,2012-10-16 0:00,15:57:15
159235,1,255115,9887,2012-10-16 0:00,15:57:44
159236,1,526757,9887,2012-10-16 0:00,15:57:47
159245,1,469930,12207,2012-10-16 0:00,15:59:07
159264,1,655892,9887,2012-10-16 0:00,16:03:26
159267,1,35317,61092,2012-10-16 0:00,16:04:30
159267,2,35317,61563,2012-10-16 0:00,16:04:30
159290,1,463557,61498,2012-10-16 0:00,16:07:09
159293,1,138529,5338,2012-10-16 0:00,16:07:57
159299,1,39159,46493,2012-10-16 0:00,16:08:31
159300,1,39159,46493,2012-10-16 0:00,16:08:31
159330,1,729110,14509,2012-10-16 0:00,16:12:21
159331,1,729110,19904,2012-10-16 0:00,16:12:21
159335,1,631200,11051,2012-10-16 0:00,16:13:00
159344,5,328311,51244,2012-10-16 0:00,16:14:12
159344,1,328311,9887,2012-10-16 0:00,16:14:12
159344,4,328311,51242,2012-10-16 0:00,16:14:12
159344,2,328311,9887,2012-10-16 0:00,16:14:12
159344,3,328311,9887,2012-10-16 0:00,16:14:12
159354,1,373776,8644,2012-10-16 0:00,16:15:13
159367,1,242180,6787,2012-10-16 0:00,16:17:38
159378,2,423661,32338,2012-10-16 0:00,16:18:23
159378,1,423661,47143,2012-10-16 0:00,16:18:23
159381,1,564487,17298,2012-10-16 0:00,16:19:19
159384,1,412979,32453,2012-10-16 0:00,16:19:20
159386,1,24070,9887,2012-10-16 0:00,16:19:41
159390,1,232986,8644,2012-10-16 0:00,16:20:57
159399,4,678131,15563,2012-10-16 0:00,16:22:21
159399,2,678131,9595,2012-10-16 0:00,16:22:21
159399,3,678131,16340,2012-10-16 0:00,16:22:21
159399,5,678131,432,2012-10-16 0:00,16:22:21
159399,1,678131,9595,2012-10-16 0:00,16:22:21
159399,8,678131,2754,2012-10-16 0:00,16:22:21
159399,6,678131,15500,2012-10-16 0:00,16:22:21
159399,7,678131,16672,2012-10-16 0:00,16:22:21
159409,1,678482,5672,2012-10-16 0:00,16:24:44
159409,2,678482,5672,2012-10-16 0:00,16:24:44
159412,1,656626,11549,2012-10-16 0:00,16:25:17
159425,1,534477,11045,2012-10-16 0:00,16:27:56
159426,1,334124,8644,2012-10-16 0:00,16:27:58
159436,1,650277,33318,2012-10-16 0:00,16:28:30
159440,1,49003,5672,2012-10-16 0:00,16:29:52
159442,1,446746,5672,2012-10-16 0:00,16:29:54
159444,1,506224,61498,2012-10-16 0:00,16:30:11
159444,2,506224,61498,2012-10-16 0:00,16:30:11
159449,3,324304,9887,2012-10-16 0:00,16:30:45
159449,2,324304,9887,2012-10-16 0:00,16:30:45
159449,1,324304,9887,2012-10-16 0:00,16:30:45
159453,1,435569,9887,2012-10-16 0:00,16:31:13
159455,1,508289,5672,2012-10-16 0:00,16:31:31
159458,1,422297,31092,2012-10-16 0:00,16:33:56
159459,1,324304,9887,2012-10-16 0:00,16:31:48
159464,1,54,5672,2012-10-16 0:00,16:32:47
159465,1,644482,59269,2012-10-16 0:00,16:33:06
159504,1,578548,6215,2012-10-16 0:00,16:41:01
159509,1,448405,5672,2012-10-16 0:00,16:41:26
159510,1,728933,7777,2012-10-16 0:00,16:41:31
159512,1,190554,32461,2012-10-16 0:00,16:41:37
159517,1,368482,61646,2012-10-16 0:00,16:42:22
159519,1,655892,61646,2012-10-16 0:00,16:42:51
159526,1,320896,61646,2012-10-16 0:00,16:42:46
159530,1,255405,11776,2012-10-16 0:00,16:43:00
159535,1,425774,8644,2012-10-16 0:00,16:43:15
159536,1,12187,8644,2012-10-16 0:00,16:43:20
159537,1,12187,8644,2012-10-16 0:00,16:43:20
159538,1,268838,61100,2012-10-16 0:00,16:43:22
159543,1,269520,5672,2012-10-16 0:00,16:44:22
159556,1,232595,31215,2012-10-16 0:00,16:45:25
159556,3,232595,31786,2012-10-16 0:00,16:45:25
159556,2,232595,31159,2012-10-16 0:00,16:45:25
159556,4,232595,31158,2012-10-16 0:00,16:45:25
159557,1,232595,33497,2012-10-16 0:00,16:45:25
159560,1,131498,5672,2012-10-16 0:00,16:46:13
159561,1,118361,61504,2012-10-16 0:00,16:46:17
159561,2,118361,61625,2012-10-16 0:00,16:46:17
159563,1,711683,61646,2012-10-16 0:00,16:46:48
159568,2,640812,61048,2012-10-16 0:00,16:47:53
159568,1,640812,61070,2012-10-16 0:00,16:47:53
159581,1,53996,5069,2012-10-16 0:00,16:49:55
159581,2,53996,5470,2012-10-16 0:00,16:49:55
159596,1,264251,43208,2012-10-16 0:00,16:51:35
159597,1,700059,9887,2012-10-16 0:00,16:51:40
159610,2,373776,32655,2012-10-16 0:00,16:53:16
159610,4,373776,32563,2012-10-16 0:00,16:53:16
159610,1,373776,31912,2012-10-16 0:00,16:53:16
159610,3,373776,32338,2012-10-16 0:00,16:53:16
159615,1,129514,5672,2012-10-16 0:00,16:53:32
159615,3,129514,5672,2012-10-16 0:00,16:53:32
159615,2,129514,5672,2012-10-16 0:00,16:53:32
159621,1,109218,61646,2012-10-16 0:00,16:54:23
159632,1,190823,2572,2012-10-16 0:00,16:55:31
159645,1,714238,10841,2012-10-16 0:00,16:58:56
159645,2,714238,22237,2012-10-16 0:00,16:58:56
159663,1,613665,61646,2012-10-16 0:00,17:00:33
159677,1,578708,57113,2012-10-16 0:00,17:04:12
159685,2,195697,10960,2012-10-16 0:00,17:03:39
159685,1,195697,7583,2012-10-16 0:00,17:03:39
159706,3,297523,33318,2012-10-16 0:00,17:06:02
159706,1,297523,61710,2012-10-16 0:00,17:06:02
159706,2,297523,61601,2012-10-16 0:00,17:06:02
159714,1,550523,61710,2012-10-16 0:00,17:06:48
159717,1,12729,20294,2012-10-16 0:00,17:07:07
159723,1,441426,61710,2012-10-16 0:00,17:07:44
159728,1,604866,31961,2012-10-16 0:00,17:08:05
159734,1,564793,61710,2012-10-16 0:00,17:08:27
159737,2,194119,5993,2012-10-16 0:00,17:08:36
159737,3,194119,9887,2012-10-16 0:00,17:08:36
159737,1,194119,12754,2012-10-16 0:00,17:08:36
159742,1,336292,61710,2012-10-16 0:00,17:09:19
159742,2,336292,61455,2012-10-16 0:00,17:09:19
159743,1,385351,8644,2012-10-16 0:00,17:09:37
159761,1,357833,61710,2012-10-16 0:00,17:12:26
159764,1,652804,61710,2012-10-16 0:00,17:12:39
159769,1,138504,61710,2012-10-16 0:00,17:13:03
159775,1,529898,61710,2012-10-16 0:00,17:14:37
159776,1,653854,6514,2012-10-16 0:00,17:14:43
159778,1,347756,34307,2012-10-16 0:00,17:14:58
159778,2,347756,30616,2012-10-16 0:00,17:14:58
159780,2,597241,61455,2012-10-16 0:00,17:15:12
159780,1,597241,61710,2012-10-16 0:00,17:15:12
159782,1,320809,61650,2012-10-16 0:00,17:15:45
159791,1,662813,11780,2012-10-16 0:00,17:16:41
159804,1,578699,33890,2012-10-16 0:00,17:18:50
159805,1,694284,45751,2012-10-16 0:00,17:19:37
159810,1,414490,10425,2012-10-16 0:00,17:20:01
159819,1,10628,61650,2012-10-16 0:00,17:20:50
159825,1,646461,61710,2012-10-16 0:00,17:21:40
159830,2,396682,61498,2012-10-16 0:00,17:22:34
159830,1,396682,61498,2012-10-16 0:00,17:22:34
159832,1,28725,9887,2012-10-16 0:00,17:22:44
159840,1,540630,61650,2012-10-16 0:00,17:24:34
159841,1,719650,7662,2012-10-16 0:00,17:24:40
159844,1,678571,14056,2012-10-16 0:00,17:25:46
159861,1,369705,14056,2012-10-16 0:00,17:28:06
159869,1,83042,56128,2012-10-16 0:00,17:28:53
159870,6,473918,8644,2012-10-16 0:00,17:29:02
159870,1,473918,8644,2012-10-16 0:00,17:29:02
159870,5,473918,12520,2012-10-16 0:00,17:29:02
159870,4,473918,30692,2012-10-16 0:00,17:29:02
159870,2,473918,9887,2012-10-16 0:00,17:29:02
159870,3,473918,30691,2012-10-16 0:00,17:29:02
159874,7,237508,5195,2012-10-16 0:00,17:29:19
159874,4,237508,18963,2012-10-16 0:00,17:29:19
159874,9,237508,5195,2012-10-16 0:00,17:29:19
159874,6,237508,18963,2012-10-16 0:00,17:29:19
159874,2,237508,5911,2012-10-16 0:00,17:29:19
159874,8,237508,5195,2012-10-16 0:00,17:29:19
159874,5,237508,18963,2012-10-16 0:00,17:29:19
159874,1,237508,5377,2012-10-16 0:00,17:29:19
159874,10,237508,5911,2012-10-16 0:00,17:29:19
159874,3,237508,18963,2012-10-16 0:00,17:29:19
159882,1,321604,7774,2012-10-16 0:00,17:30:34
159884,1,430247,14056,2012-10-16 0:00,17:30:47
159890,1,372538,10626,2012-10-16 0:00,17:31:41
159896,1,705947,9077,2012-10-16 0:00,17:32:30
159906,1,541939,10118,2012-10-16 0:00,17:34:18
159920,2,260539,61455,2012-10-16 0:00,17:36:10
159920,1,260539,61710,2012-10-16 0:00,17:36:10
159921,1,260539,5640,2012-10-16 0:00,17:36:10
159957,1,237508,60317,2012-10-16 0:00,17:41:33
159963,1,283145,24583,2012-10-16 0:00,17:42:44
159972,1,252823,38798,2012-10-16 0:00,17:44:30
159973,1,684030,61650,2012-10-16 0:00,17:44:32
159979,1,377713,33115,2012-10-16 0:00,17:44:58
159984,1,33404,55733,2012-10-16 0:00,17:46:01
159989,1,54,4318,2012-10-16 0:00,17:46:26
159993,1,360695,374,2012-10-16 0:00,17:47:14
160002,1,27952,31286,2012-10-16 0:00,17:48:50
160002,2,27952,31286,2012-10-16 0:00,17:48:50
160016,2,186824,55972,2012-10-16 0:00,17:50:53
160016,1,186824,61650,2012-10-16 0:00,17:50:53
160025,1,715313,13073,2012-10-16 0:00,17:52:48
160026,2,713574,9887,2012-10-16 0:00,17:52:51
160026,1,713574,9887,2012-10-16 0:00,17:52:51
160032,1,114424,9887,2012-10-16 0:00,17:53:39
160042,1,37980,27975,2012-10-16 0:00,17:56:05
160043,2,647088,5604,2012-10-16 0:00,17:56:20
160043,1,647088,6123,2012-10-16 0:00,17:56:20
160054,1,19945,61089,2012-10-16 0:00,17:57:47
160062,1,9578,13955,2012-10-16 0:00,17:59:21
160063,1,449933,9887,2012-10-16 0:00,17:59:25
160064,1,72224,32061,2012-10-16 0:00,18:06:27
160064,2,72224,32077,2012-10-16 0:00,18:06:27
160066,2,655892,22588,2012-10-16 0:00,17:59:43
160066,1,655892,22560,2012-10-16 0:00,17:59:43
160108,1,562572,32745,2012-10-16 0:00,18:08:21
160113,2,143476,61455,2012-10-16 0:00,18:09:10
160113,1,143476,61710,2012-10-16 0:00,18:09:10
160113,3,143476,9887,2012-10-16 0:00,18:09:10
160113,5,143476,32789,2012-10-16 0:00,18:09:10
160113,4,143476,12143,2012-10-16 0:00,18:09:10
160121,2,42977,3127,2012-10-16 0:00,18:11:46
160121,1,42977,3127,2012-10-16 0:00,18:11:46
160128,1,369383,61710,2012-10-16 0:00,18:13:14
160136,1,110328,37161,2012-10-16 0:00,18:15:12
160145,1,51427,47441,2012-10-16 0:00,18:18:52
160155,1,483668,13076,2012-10-16 0:00,18:22:56
160179,1,474731,58652,2012-10-16 0:00,18:25:05
160181,2,256581,31398,2012-10-16 0:00,18:25:14
160181,1,256581,10960,2012-10-16 0:00,18:25:14
160185,1,706116,57214,2012-10-16 0:00,18:25:44
160189,1,138427,31168,2012-10-16 0:00,18:26:18
160189,3,138427,31962,2012-10-16 0:00,18:26:18
160189,2,138427,31962,2012-10-16 0:00,18:26:18
160190,1,509769,9887,2012-10-16 0:00,18:26:23
160192,1,324677,59225,2012-10-16 0:00,18:26:54
160207,1,42552,58580,2012-10-16 0:00,18:28:34
160222,1,337995,8644,2012-10-16 0:00,18:29:57
160225,1,369582,58580,2012-10-16 0:00,18:30:22
160229,1,497774,58580,2012-10-16 0:00,18:30:50
160252,1,509887,2070,2012-10-16 0:00,18:34:37
160253,1,13300,58580,2012-10-16 0:00,18:34:40
160254,1,75332,61710,2012-10-16 0:00,18:35:02
160266,1,74581,58580,2012-10-16 0:00,18:36:09
160274,1,614178,9887,2012-10-16 0:00,18:37:03
160290,1,551460,58580,2012-10-16 0:00,18:39:05
160296,1,258670,10768,2012-10-16 0:00,18:39:30
160299,1,107720,58580,2012-10-16 0:00,18:39:37
160300,1,42552,9887,2012-10-16 0:00,18:39:42
160305,1,110784,18875,2012-10-16 0:00,18:40:01
160305,2,110784,10960,2012-10-16 0:00,18:40:01
160306,1,519483,24372,2012-10-16 0:00,18:40:03
160307,1,19140,58580,2012-10-16 0:00,18:40:08
160312,1,228277,54632,2012-10-16 0:00,18:40:35
160314,1,705268,56255,2012-10-16 0:00,18:41:05
160333,1,572842,59310,2012-10-16 0:00,18:44:46
160336,1,735352,58264,2012-10-16 0:00,18:46:10
160346,1,433406,18760,2012-10-16 0:00,18:47:14
160353,1,408861,12198,2012-10-16 0:00,18:47:52
160356,1,578660,61096,2012-10-16 0:00,18:48:04
160366,1,128205,11051,2012-10-16 0:00,18:50:05
160367,1,232595,33493,2012-10-16 0:00,18:50:19
160368,1,232595,56161,2012-10-16 0:00,18:50:19
160368,2,232595,29250,2012-10-16 0:00,18:50:19
160368,3,232595,30242,2012-10-16 0:00,18:50:19
160383,1,180865,34723,2012-10-16 0:00,18:51:39
160384,7,238752,36457,2012-10-16 0:00,18:51:40
160384,2,238752,50169,2012-10-16 0:00,18:51:40
160384,5,238752,36446,2012-10-16 0:00,18:51:40
160384,4,238752,36459,2012-10-16 0:00,18:51:40
160384,1,238752,36486,2012-10-16 0:00,18:51:40
160384,8,238752,36439,2012-10-16 0:00,18:51:40
160384,6,238752,36519,2012-10-16 0:00,18:51:40
160384,3,238752,41041,2012-10-16 0:00,18:51:40
160396,1,32847,22204,2012-10-16 0:00,18:53:28
160407,2,119975,11411,2012-10-16 0:00,18:54:36
160407,1,119975,2186,2012-10-16 0:00,18:54:36
160407,3,119975,17468,2012-10-16 0:00,18:54:36
160412,1,241459,22310,2012-10-16 0:00,18:55:17
160413,1,335574,35522,2012-10-16 0:00,18:55:17
160428,1,204713,29308,2012-10-16 0:00,18:57:38
160428,5,204713,7662,2012-10-16 0:00,18:57:38
160428,4,204713,7662,2012-10-16 0:00,18:57:38
160428,3,204713,7662,2012-10-16 0:00,18:57:38
160428,2,204713,2281,2012-10-16 0:00,18:57:38
160428,6,204713,12612,2012-10-16 0:00,18:57:38
160430,1,74581,59310,2012-10-16 0:00,18:57:45
160440,1,21606,11098,2012-10-16 0:00,18:58:50
160452,1,251335,9804,2012-10-16 0:00,19:00:30
160457,1,232595,30228,2012-10-16 0:00,19:01:30
160457,2,232595,32448,2012-10-16 0:00,19:01:30
160457,3,232595,30369,2012-10-16 0:00,19:01:30
160462,2,535653,4050,2012-10-16 0:00,19:02:35
160462,1,535653,10358,2012-10-16 0:00,19:02:35
160462,3,535653,2918,2012-10-16 0:00,19:02:35
160469,1,433489,9887,2012-10-16 0:00,19:03:20
160475,1,19140,5672,2012-10-16 0:00,19:04:26
160478,1,138454,59065,2012-10-16 0:00,19:04:36
160481,1,560703,31158,2012-10-16 0:00,19:05:22
160489,1,194804,9887,2012-10-16 0:00,19:06:51
160506,1,525475,20680,2012-10-16 0:00,19:08:35
160510,3,89536,22159,2012-10-16 0:00,19:09:11
160510,4,89536,22159,2012-10-16 0:00,19:09:11
