CUSTOMER_NBR,STATE,ZIP_CODE,SHOPPER_SEGMENT_CODE,city,latitude,longitude,timezone
684272,OH,45154,0.0,Mount Orab,39.046589000000004,-83.92245,EST
163074,OH,45154,3.0,Mount Orab,39.046589000000004,-83.92245,EST
304837,OH,45154,0.0,Mount Orab,39.046589000000004,-83.92245,EST
257539,OH,45154,4.0,Mount Orab,39.046589000000004,-83.92245,EST
351958,OH,45154,0.0,Mount Orab,39.046589000000004,-83.92245,EST
464145,OH,45358,3.0,Pitsburg,39.986011,-84.48651,EST
725097,OH,44024,3.0,Chardon,41.574171,-81.19473,EST
592430,OH,44024,5.0,Chardon,41.574171,-81.19473,EST
284399,OH,44024,0.0,Chardon,41.574171,-81.19473,EST
94219,OH,44024,0.0,Chardon,41.574171,-81.19473,EST
658958,OH,44024,3.0,Chardon,41.574171,-81.19473,EST
88784,OH,44024,3.0,Chardon,41.574171,-81.19473,EST
222491,OH,44024,0.0,Chardon,41.574171,-81.19473,EST
162245,OH,44106,3.0,Cleveland,41.507751,-81.60883000000001,EST
183370,OH,44106,3.0,Cleveland,41.507751,-81.60883000000001,EST
734547,OH,44106,1.0,Cleveland,41.507751,-81.60883000000001,EST
381072,OH,44106,3.0,Cleveland,41.507751,-81.60883000000001,EST
7539,OH,45644,3.0,Kingston,39.459353,-82.87777,EST
691121,OH,44012,4.0,Avon Lake,41.501595,-82.0063,EST
237653,OH,44012,4.0,Avon Lake,41.501595,-82.0063,EST
613588,OH,44012,3.0,Avon Lake,41.501595,-82.0063,EST
188020,OH,44012,3.0,Avon Lake,41.501595,-82.0063,EST
37558,OH,44012,4.0,Avon Lake,41.501595,-82.0063,EST
46978,OH,44012,1.0,Avon Lake,41.501595,-82.0063,EST
531299,OH,44012,2.0,Avon Lake,41.501595,-82.0063,EST
78962,OH,44281,1.0,Wadsworth,41.037664,-81.73368,EST
22710,OH,44281,4.0,Wadsworth,41.037664,-81.73368,EST
415440,OH,44281,5.0,Wadsworth,41.037664,-81.73368,EST
348105,OH,44281,3.0,Wadsworth,41.037664,-81.73368,EST
620558,OH,44281,4.0,Wadsworth,41.037664,-81.73368,EST
49133,OH,44281,3.0,Wadsworth,41.037664,-81.73368,EST
408776,OH,44281,0.0,Wadsworth,41.037664,-81.73368,EST
695308,OH,44281,0.0,Wadsworth,41.037664,-81.73368,EST
641693,OH,44281,5.0,Wadsworth,41.037664,-81.73368,EST
445944,OH,44281,4.0,Wadsworth,41.037664,-81.73368,EST
55016,OH,45227,3.0,Cincinnati,39.15201,-84.38348,EST
143311,OH,45236,0.0,Cincinnati,39.205109,-84.39511999999999,EST
745092,OH,45236,0.0,Cincinnati,39.205109,-84.39511999999999,EST
181289,OH,45236,4.0,Cincinnati,39.205109,-84.39511999999999,EST
380656,OH,44090,5.0,Wellington,41.147116,-82.24031,EST
599184,OH,44090,5.0,Wellington,41.147116,-82.24031,EST
646756,OH,43845,3.0,West Lafayette,40.268019,-81.74213,EST
140490,OH,45002,0.0,Cleves,39.180358,-84.73783,EST
289258,OH,45002,0.0,Cleves,39.180358,-84.73783,EST
444095,OH,45002,3.0,Cleves,39.180358,-84.73783,EST
152643,OH,45002,0.0,Cleves,39.180358,-84.73783,EST
70683,OH,45036,0.0,Lebanon,39.440152000000005,-84.22175,EST
276277,OH,45036,1.0,Lebanon,39.440152000000005,-84.22175,EST
299571,OH,45036,0.0,Lebanon,39.440152000000005,-84.22175,EST
558215,OH,45036,5.0,Lebanon,39.440152000000005,-84.22175,EST
121729,OH,45036,0.0,Lebanon,39.440152000000005,-84.22175,EST
475531,OH,45036,3.0,Lebanon,39.440152000000005,-84.22175,EST
359014,OH,45036,3.0,Lebanon,39.440152000000005,-84.22175,EST
462679,OH,45036,1.0,Lebanon,39.440152000000005,-84.22175,EST
574786,OH,45206,3.0,Cincinnati,39.127527,-84.48832,EST
153184,OH,45216,0.0,Cincinnati,39.197109000000005,-84.47991,EST
237896,OH,45216,1.0,Cincinnati,39.197109000000005,-84.47991,EST
70669,OH,45216,1.0,Cincinnati,39.197109000000005,-84.47991,EST
521955,OH,44143,3.0,Cleveland,41.550318,-81.48175,EST
451077,OH,44143,3.0,Cleveland,41.550318,-81.48175,EST
481132,OH,44143,3.0,Cleveland,41.550318,-81.48175,EST
284078,OH,44143,1.0,Cleveland,41.550318,-81.48175,EST
407864,OH,44143,5.0,Cleveland,41.550318,-81.48175,EST
657150,OH,44143,5.0,Cleveland,41.550318,-81.48175,EST
646132,OH,44143,4.0,Cleveland,41.550318,-81.48175,EST
326533,OH,44143,3.0,Cleveland,41.550318,-81.48175,EST
562919,OH,44143,1.0,Cleveland,41.550318,-81.48175,EST
687246,OH,43977,0.0,Flushing,40.147388,-81.11291,EST
566711,OH,43977,1.0,Flushing,40.147388,-81.11291,EST
121799,OH,43977,1.0,Flushing,40.147388,-81.11291,EST
507137,OH,43977,3.0,Flushing,40.147388,-81.11291,EST
254732,OH,44645,4.0,Marshallville,40.909535,-81.71764,EST
224302,OH,44485,3.0,Warren,41.237856,-80.84356,EST
409841,OH,44485,3.0,Warren,41.237856,-80.84356,EST
8896,OH,44485,2.0,Warren,41.237856,-80.84356,EST
339039,OH,44485,4.0,Warren,41.237856,-80.84356,EST
287400,OH,44436,1.0,Lowellville,41.046606,-80.54145,EST
586121,OH,44436,1.0,Lowellville,41.046606,-80.54145,EST
538301,OH,43050,3.0,Mount Vernon,40.385636,-82.48254,EST
193057,OH,43050,4.0,Mount Vernon,40.385636,-82.48254,EST
556838,OH,43050,2.0,Mount Vernon,40.385636,-82.48254,EST
699684,OH,43050,1.0,Mount Vernon,40.385636,-82.48254,EST
727871,OH,43050,0.0,Mount Vernon,40.385636,-82.48254,EST
627519,OH,45890,5.0,Vanlue,40.973064,-83.48845,EST
180372,OH,43943,3.0,Rayland,40.211141999999995,-80.72596,EST
433804,OH,43943,1.0,Rayland,40.211141999999995,-80.72596,EST
329307,OH,43943,0.0,Rayland,40.211141999999995,-80.72596,EST
178687,OH,43001,3.0,Alexandria,40.091576,-82.61225,EST
721677,OH,43001,0.0,Alexandria,40.091576,-82.61225,EST
504649,OH,43551,5.0,Perrysburg,41.540724,-83.58904,EST
433998,OH,43551,3.0,Perrysburg,41.540724,-83.58904,EST
581152,OH,43551,3.0,Perrysburg,41.540724,-83.58904,EST
346911,OH,43551,4.0,Perrysburg,41.540724,-83.58904,EST
92197,OH,43551,3.0,Perrysburg,41.540724,-83.58904,EST
91706,OH,43551,1.0,Perrysburg,41.540724,-83.58904,EST
584540,OH,43551,0.0,Perrysburg,41.540724,-83.58904,EST
433660,OH,45130,0.0,Hamersville,38.914118,-83.99495999999999,EST
587699,OH,44055,0.0,Lorain,41.435642,-82.13689000000001,EST
395875,OH,44055,1.0,Lorain,41.435642,-82.13689000000001,EST
260901,OH,44857,1.0,Norwalk,41.236357,-82.60185,EST
297429,OH,44857,0.0,Norwalk,41.236357,-82.60185,EST
392700,OH,44857,0.0,Norwalk,41.236357,-82.60185,EST
307373,OH,44857,0.0,Norwalk,41.236357,-82.60185,EST
148146,OH,44405,3.0,Campbell,41.078058,-80.59243000000001,EST
120195,OH,44405,0.0,Campbell,41.078058,-80.59243000000001,EST
467409,OH,43408,0.0,Clay Center,41.565049,-83.363,EST
319669,OH,44262,4.0,Munroe Falls,41.138806,-81.43786999999999,EST
153792,OH,44262,5.0,Munroe Falls,41.138806,-81.43786999999999,EST
573719,OH,44644,3.0,Malvern,40.68357,-81.17453,EST
436232,OH,45651,4.0,McArthur,39.267049,-82.46415,EST
24586,OH,45651,3.0,McArthur,39.267049,-82.46415,EST
514495,OH,44320,0.0,Akron,41.083155,-81.57021999999999,EST
677340,OH,44320,3.0,Akron,41.083155,-81.57021999999999,EST
316773,OH,44320,2.0,Akron,41.083155,-81.57021999999999,EST
563185,OH,45697,3.0,Winchester,38.939364000000005,-83.67195,EST
479333,OH,45697,1.0,Winchester,38.939364000000005,-83.67195,EST
83893,OH,45697,1.0,Winchester,38.939364000000005,-83.67195,EST
339843,OH,44273,1.0,Seville,41.022387,-81.8775,EST
85081,OH,43324,0.0,Huntsville,40.460862,-83.83774,EST
122619,OH,45311,0.0,Camden,39.629735,-84.67557,EST
407612,OH,45311,0.0,Camden,39.629735,-84.67557,EST
241264,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
95788,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
315969,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
736963,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
649194,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
516252,OH,44070,4.0,North Olmsted,41.415096999999996,-81.91436,EST
541457,OH,44070,3.0,North Olmsted,41.415096999999996,-81.91436,EST
156363,OH,44070,0.0,North Olmsted,41.415096999999996,-81.91436,EST
385611,OH,45403,4.0,Dayton,39.762708,-84.15294,EST
88389,OH,45403,4.0,Dayton,39.762708,-84.15294,EST
514098,OH,43040,4.0,Marysville,40.255973,-83.36391,EST
296545,OH,43040,1.0,Marysville,40.255973,-83.36391,EST
510481,OH,43040,0.0,Marysville,40.255973,-83.36391,EST
268677,OH,43040,3.0,Marysville,40.255973,-83.36391,EST
704778,OH,43040,3.0,Marysville,40.255973,-83.36391,EST
520004,OH,43040,4.0,Marysville,40.255973,-83.36391,EST
414047,OH,45039,3.0,Maineville,39.317735,-84.24728,EST
245843,OH,45039,5.0,Maineville,39.317735,-84.24728,EST
618411,OH,45039,1.0,Maineville,39.317735,-84.24728,EST
364312,OH,45856,0.0,Leipsic,41.112413000000004,-83.99136,EST
601961,OH,45856,1.0,Leipsic,41.112413000000004,-83.99136,EST
476198,OH,45616,3.0,Blue Creek,38.789223,-83.3192,EST
485510,OH,45416,3.0,Dayton,39.805207,-84.25804000000001,EST
324172,OH,43901,0.0,Adena,40.223285,-80.87017,EST
53206,OH,43460,3.0,Rossford,41.603797,-83.5619,EST
86089,OH,44683,4.0,Uhrichsville,40.373604,-81.34146,EST
110062,OH,43908,1.0,Bergholz,40.518045,-80.88733,EST
519872,OH,45694,3.0,Wheelersburg,38.729816,-82.8004,EST
207435,OH,45694,0.0,Wheelersburg,38.729816,-82.8004,EST
234968,OH,45694,3.0,Wheelersburg,38.729816,-82.8004,EST
438522,OH,45694,4.0,Wheelersburg,38.729816,-82.8004,EST
275579,OH,45694,0.0,Wheelersburg,38.729816,-82.8004,EST
602067,OH,43022,3.0,Gambier,40.351781,-82.35543,EST
330304,OH,44041,3.0,Geneva,41.802618,-80.94645,EST
391367,OH,44026,1.0,Chesterland,41.526301000000004,-81.33683,EST
46233,OH,45331,5.0,Greenville,40.094141,-84.63574,EST
410596,OH,45331,2.0,Greenville,40.094141,-84.63574,EST
322067,OH,45331,3.0,Greenville,40.094141,-84.63574,EST
192798,OH,44201,3.0,Atwater,41.020057,-81.20036999999999,EST
65850,OH,44839,3.0,Huron,41.388534,-82.5568,EST
501791,OH,43762,1.0,New Concord,40.018953,-81.73657,EST
40379,OH,43762,4.0,New Concord,40.018953,-81.73657,EST
293351,OH,44221,0.0,Cuyahoga Falls,41.141456,-81.47928,EST
664587,OH,44221,4.0,Cuyahoga Falls,41.141456,-81.47928,EST
260211,OH,44221,1.0,Cuyahoga Falls,41.141456,-81.47928,EST
107353,OH,45102,0.0,Amelia,39.023067,-84.2099,EST
613269,OH,45102,5.0,Amelia,39.023067,-84.2099,EST
494405,OH,45102,1.0,Amelia,39.023067,-84.2099,EST
609973,OH,44286,5.0,Richfield,41.233722,-81.63221999999999,EST
219361,OH,44286,0.0,Richfield,41.233722,-81.63221999999999,EST
199532,OH,44676,3.0,Shreve,40.687973,-82.02563,EST
671128,OH,45229,2.0,Cincinnati,39.152093,-84.48899,EST
450809,OH,45229,0.0,Cincinnati,39.152093,-84.48899,EST
468709,OH,45426,1.0,Dayton,39.802606,-84.30196,EST
498856,OH,45426,0.0,Dayton,39.802606,-84.30196,EST
47568,OH,45426,3.0,Dayton,39.802606,-84.30196,EST
159512,OH,45426,0.0,Dayton,39.802606,-84.30196,EST
433874,OH,45426,3.0,Dayton,39.802606,-84.30196,EST
223338,OH,43310,0.0,Belle Center,40.518081,-83.78052,EST
19930,OH,45176,3.0,Williamsburg,39.081436,-84.02906,EST
604355,OH,45176,4.0,Williamsburg,39.081436,-84.02906,EST
606533,OH,45176,3.0,Williamsburg,39.081436,-84.02906,EST
421730,OH,45433,4.0,Dayton,39.813743,-84.05898,EST
373852,OH,45433,3.0,Dayton,39.813743,-84.05898,EST
229399,OH,43140,3.0,London,39.892676,-83.43643,EST
602308,OH,43140,1.0,London,39.892676,-83.43643,EST
101000,OH,43140,2.0,London,39.892676,-83.43643,EST
61177,OH,43140,1.0,London,39.892676,-83.43643,EST
367654,OH,43140,1.0,London,39.892676,-83.43643,EST
595000,OH,44181,0.0,Cleveland,41.685744,-81.672797,EST
411699,OH,44647,2.0,Massillon,40.793924,-81.55252,EST
95949,OH,44647,3.0,Massillon,40.793924,-81.55252,EST
690209,OH,44647,0.0,Massillon,40.793924,-81.55252,EST
122017,OH,44647,1.0,Massillon,40.793924,-81.55252,EST
676159,OH,44647,1.0,Massillon,40.793924,-81.55252,EST
703253,OH,44647,3.0,Massillon,40.793924,-81.55252,EST
400794,OH,44647,0.0,Massillon,40.793924,-81.55252,EST
701261,OH,44647,3.0,Massillon,40.793924,-81.55252,EST
266000,OH,44647,3.0,Massillon,40.793924,-81.55252,EST
446798,OH,43138,0.0,Logan,39.530972,-82.40801,EST
743111,OH,43138,0.0,Logan,39.530972,-82.40801,EST
222104,OH,43138,3.0,Logan,39.530972,-82.40801,EST
528296,OH,43138,3.0,Logan,39.530972,-82.40801,EST
417155,OH,43138,1.0,Logan,39.530972,-82.40801,EST
334410,OH,43138,0.0,Logan,39.530972,-82.40801,EST
256190,OH,44404,1.0,Burghill,41.340211,-80.536,EST
105923,OH,43202,4.0,Columbus,40.018814,-83.00894,EST
746024,OH,43028,0.0,Howard,40.42065,-82.31485,EST
253627,OH,45243,4.0,Cincinnati,39.18466,-84.36014,EST
196081,OH,45243,0.0,Cincinnati,39.18466,-84.36014,EST
49633,OH,45243,0.0,Cincinnati,39.18466,-84.36014,EST
670963,OH,45243,3.0,Cincinnati,39.18466,-84.36014,EST
653489,OH,45346,3.0,New Madison,39.971928999999996,-84.70470999999999,EST
585469,OH,45346,0.0,New Madison,39.971928999999996,-84.70470999999999,EST
737756,OH,43412,1.0,Curtice,41.63678,-83.30724000000001,EST
670562,OH,43412,3.0,Curtice,41.63678,-83.30724000000001,EST
353748,OH,45885,0.0,Saint Marys,40.550005,-84.39308,EST
560642,OH,45885,2.0,Saint Marys,40.550005,-84.39308,EST
384915,OH,45885,0.0,Saint Marys,40.550005,-84.39308,EST
284427,OH,45885,2.0,Saint Marys,40.550005,-84.39308,EST
402998,OH,44714,0.0,Canton,40.827659000000004,-81.36029,EST
501515,OH,43903,0.0,Amsterdam,40.469171,-80.93363000000001,EST
506285,OH,45106,0.0,Bethel,38.956484,-84.08093000000001,EST
675270,OH,45106,2.0,Bethel,38.956484,-84.08093000000001,EST
99900,OH,44688,0.0,Waynesburg,40.67926,-81.26003,EST
618550,OH,44730,3.0,Canton,40.769763,-81.2707,EST
693055,OH,44730,0.0,Canton,40.769763,-81.2707,EST
615207,OH,44730,2.0,Canton,40.769763,-81.2707,EST
262915,OH,44730,5.0,Canton,40.769763,-81.2707,EST
480512,OH,45822,1.0,Celina,40.542778000000006,-84.58232,EST
567451,OH,45822,4.0,Celina,40.542778000000006,-84.58232,EST
377303,OH,45822,2.0,Celina,40.542778000000006,-84.58232,EST
681799,OH,45619,5.0,Chesapeake,38.448563,-82.44553,EST
424167,OH,43358,1.0,West Mansfield,40.413252,-83.53853000000001,EST
655000,OH,43718,1.0,Belmont,40.028171,-81.00679000000001,EST
249956,OH,43910,3.0,Bloomingdale,40.361891,-80.81953,EST
139710,OH,43910,0.0,Bloomingdale,40.361891,-80.81953,EST
45159,OH,44052,0.0,Lorain,41.459218,-82.1691,EST
381377,OH,44052,1.0,Lorain,41.459218,-82.1691,EST
78366,OH,44052,2.0,Lorain,41.459218,-82.1691,EST
316375,OH,44052,4.0,Lorain,41.459218,-82.1691,EST
676337,OH,44052,0.0,Lorain,41.459218,-82.1691,EST
643777,OH,44866,3.0,Polk,40.906577,-82.18985,EST
608869,OH,43332,1.0,La Rue,40.585905,-83.3828,EST
624497,OH,45430,4.0,Dayton,39.710786999999996,-84.08192,EST
581451,OH,43830,0.0,Nashport,40.063886,-82.15977,EST
636173,OH,43830,0.0,Nashport,40.063886,-82.15977,EST
140869,OH,45817,0.0,Bluffton,40.886803,-83.89259,EST
58254,OH,43570,0.0,West Unity,41.586794,-84.43574,EST
504888,OH,45040,5.0,Mason,39.344258,-84.3152,EST
503415,OH,45040,2.0,Mason,39.344258,-84.3152,EST
25705,OH,45040,4.0,Mason,39.344258,-84.3152,EST
8576,OH,45040,3.0,Mason,39.344258,-84.3152,EST
66544,OH,45040,0.0,Mason,39.344258,-84.3152,EST
682499,OH,43318,0.0,De Graff,40.314099,-83.91041,EST
567206,OH,45812,3.0,Alger,40.696862,-83.8231,EST
493715,OH,43128,0.0,Jeffersonville,39.651917,-83.57236,EST
80283,OH,43215,1.0,Columbus,39.965131,-83.00431,EST
368045,OH,43215,0.0,Columbus,39.965131,-83.00431,EST
246472,OH,43215,2.0,Columbus,39.965131,-83.00431,EST
12438,OH,43148,0.0,Pleasantville,39.816577,-82.50791,EST
527410,OH,43148,5.0,Pleasantville,39.816577,-82.50791,EST
471588,OH,45648,3.0,Lucasville,38.911803000000006,-82.98836,EST
499105,OH,45648,5.0,Lucasville,38.911803000000006,-82.98836,EST
290253,OH,45648,0.0,Lucasville,38.911803000000006,-82.98836,EST
207154,OH,45648,3.0,Lucasville,38.911803000000006,-82.98836,EST
86634,OH,45409,4.0,Dayton,39.725705,-84.18927,EST
633575,OH,43607,3.0,Toledo,41.65,-83.59783,EST
22218,OH,43607,3.0,Toledo,41.65,-83.59783,EST
15429,OH,43607,4.0,Toledo,41.65,-83.59783,EST
23621,OH,43607,4.0,Toledo,41.65,-83.59783,EST
450414,OH,45050,3.0,Monroe,39.441008000000004,-84.36582,EST
600152,OH,45050,3.0,Monroe,39.441008000000004,-84.36582,EST
186938,OH,45050,3.0,Monroe,39.441008000000004,-84.36582,EST
584482,OH,45050,1.0,Monroe,39.441008000000004,-84.36582,EST
159070,OH,45653,0.0,Minford,38.877777,-82.84096,EST
461854,OH,45653,2.0,Minford,38.877777,-82.84096,EST
469985,OH,45663,3.0,West Portsmouth,38.743244,-83.05954,EST
284794,OH,45663,4.0,West Portsmouth,38.743244,-83.05954,EST
243281,OH,45107,1.0,Blanchester,39.293634000000004,-83.97584,EST
408875,OH,45107,1.0,Blanchester,39.293634000000004,-83.97584,EST
464968,OH,43617,0.0,Toledo,41.667361,-83.71609000000001,EST
615611,OH,44632,2.0,Hartville,40.96289,-81.32814,EST
262127,OH,44632,0.0,Hartville,40.96289,-81.32814,EST
730360,OH,44632,0.0,Hartville,40.96289,-81.32814,EST
227166,OH,44632,3.0,Hartville,40.96289,-81.32814,EST
734151,OH,45239,3.0,Cincinnati,39.207558,-84.57299,EST
583445,OH,45239,0.0,Cincinnati,39.207558,-84.57299,EST
300776,OH,45239,1.0,Cincinnati,39.207558,-84.57299,EST
523108,OH,45239,4.0,Cincinnati,39.207558,-84.57299,EST
113896,OH,45239,3.0,Cincinnati,39.207558,-84.57299,EST
544118,OH,45772,3.0,Reedsville,39.143542,-81.83724000000001,EST
349252,OH,45775,3.0,Rutland,39.089884999999995,-82.16773,EST
595525,OH,45381,3.0,West Alexandria,39.730506,-84.53052,EST
154339,OH,43986,1.0,Jewett,40.374942,-80.99193000000001,EST
91009,OH,43986,0.0,Jewett,40.374942,-80.99193000000001,EST
627928,OH,43348,3.0,Russells Point,40.469231,-83.88554,EST
88801,OH,43348,4.0,Russells Point,40.469231,-83.88554,EST
55869,OH,43085,4.0,Columbus,40.097796,-83.02076,EST
631044,OH,43085,3.0,Columbus,40.097796,-83.02076,EST
367996,OH,43085,0.0,Columbus,40.097796,-83.02076,EST
570242,OH,44811,0.0,Bellevue,41.257163,-82.84295999999999,EST
224945,OH,44811,0.0,Bellevue,41.257163,-82.84295999999999,EST
228252,OH,44811,3.0,Bellevue,41.257163,-82.84295999999999,EST
75765,OH,44811,2.0,Bellevue,41.257163,-82.84295999999999,EST
327099,OH,44451,3.0,North Jackson,41.090089,-80.86735999999999,EST
519685,OH,44451,3.0,North Jackson,41.090089,-80.86735999999999,EST
674856,OH,45320,2.0,Eaton,39.739353,-84.65393,EST
359290,OH,45320,3.0,Eaton,39.739353,-84.65393,EST
108768,OH,44054,1.0,Sheffield Lake,41.480540000000005,-82.09914,EST
707580,OH,44054,1.0,Sheffield Lake,41.480540000000005,-82.09914,EST
152584,OH,44507,1.0,Youngstown,41.074508,-80.65562,EST
370433,OH,44321,4.0,Akron,41.102587,-81.65092,EST
324624,OH,44321,4.0,Akron,41.102587,-81.65092,EST
746461,OH,44321,1.0,Akron,41.102587,-81.65092,EST
379617,OH,44321,3.0,Akron,41.102587,-81.65092,EST
122312,OH,45042,1.0,Middletown,39.534907000000004,-84.39324,EST
229492,OH,45042,3.0,Middletown,39.534907000000004,-84.39324,EST
572959,OH,45042,5.0,Middletown,39.534907000000004,-84.39324,EST
439999,OH,45042,3.0,Middletown,39.534907000000004,-84.39324,EST
493443,OH,45042,0.0,Middletown,39.534907000000004,-84.39324,EST
4652,OH,45042,4.0,Middletown,39.534907000000004,-84.39324,EST
539610,OH,45042,0.0,Middletown,39.534907000000004,-84.39324,EST
263046,OH,45042,1.0,Middletown,39.534907000000004,-84.39324,EST
336462,OH,45042,4.0,Middletown,39.534907000000004,-84.39324,EST
271178,OH,43102,1.0,Amanda,39.651028000000004,-82.76098,EST
69343,OH,45390,3.0,Union City,40.20451,-84.78291999999999,EST
531240,OH,45390,3.0,Union City,40.20451,-84.78291999999999,EST
365546,OH,44104,0.0,Cleveland,41.484001,-81.62702,EST
86798,OH,44104,1.0,Cleveland,41.484001,-81.62702,EST
267341,OH,44682,3.0,Tuscarawas,40.397915999999995,-81.40527,EST
677832,OH,43201,3.0,Columbus,39.990764,-83.00117,EST
320534,OH,43201,3.0,Columbus,39.990764,-83.00117,EST
94698,OH,43206,2.0,Columbus,39.944564,-82.98085,EST
326390,OH,43206,3.0,Columbus,39.944564,-82.98085,EST
652350,OH,43206,3.0,Columbus,39.944564,-82.98085,EST
516370,OH,43206,0.0,Columbus,39.944564,-82.98085,EST
355580,OH,43206,3.0,Columbus,39.944564,-82.98085,EST
104886,OH,44441,1.0,Negley,40.776151,-80.54966999999999,EST
136712,OH,44441,0.0,Negley,40.776151,-80.54966999999999,EST
40731,OH,43558,1.0,Swanton,41.585947999999995,-83.87384,EST
464003,OH,43558,5.0,Swanton,41.585947999999995,-83.87384,EST
90335,OH,43933,3.0,Jacobsburg,39.938218,-80.89033,EST
650561,OH,43343,0.0,Quincy,40.308915999999996,-83.97325,EST
539213,OH,43759,3.0,Morristown,40.011338,-80.970135,EST
4902,OH,43543,3.0,Montpelier,41.609365000000004,-84.62292,EST
406359,OH,44615,0.0,Carrollton,40.568568,-81.08187,EST
30862,OH,44615,3.0,Carrollton,40.568568,-81.08187,EST
275196,OH,43506,0.0,Bryan,41.471569,-84.55459,EST
522335,OH,43506,0.0,Bryan,41.471569,-84.55459,EST
201500,OH,43506,4.0,Bryan,41.471569,-84.55459,EST
3332,OH,44127,3.0,Cleveland,41.469951,-81.65009,EST
333971,OH,44510,1.0,Youngstown,41.120507,-80.66811,EST
648528,OH,44003,3.0,Andover,41.611348,-80.5622,EST
44058,OH,44003,3.0,Andover,41.611348,-80.5622,EST
349711,OH,45695,0.0,Wilkesville,39.137772999999996,-82.36543,EST
123559,OH,43451,4.0,Portage,41.318284999999996,-83.62835,EST
580463,OH,45860,0.0,Maria Stein,40.400409,-84.51744000000001,EST
275224,OH,45211,3.0,Cincinnati,39.154159,-84.60526999999999,EST
52510,OH,45211,0.0,Cincinnati,39.154159,-84.60526999999999,EST
625236,OH,45211,5.0,Cincinnati,39.154159,-84.60526999999999,EST
383509,OH,45217,0.0,Cincinnati,39.166948,-84.49514,EST
691092,OH,45246,3.0,Cincinnati,39.288558,-84.47383,EST
400506,OH,45246,5.0,Cincinnati,39.288558,-84.47383,EST
472539,OH,45246,1.0,Cincinnati,39.288558,-84.47383,EST
563050,OH,45246,2.0,Cincinnati,39.288558,-84.47383,EST
109290,OH,45724,0.0,Cutler,39.363901,-81.78854,EST
12311,OH,45867,4.0,Mount Blanchard,40.903089,-83.54590999999999,EST
82277,OH,43713,0.0,Barnesville,39.989191,-81.17197,EST
727263,OH,43713,4.0,Barnesville,39.989191,-81.17197,EST
59128,OH,43334,0.0,Marengo,40.399648,-82.80783000000001,EST
536651,OH,45030,3.0,Harrison,39.257936,-84.77001,EST
370422,OH,45030,3.0,Harrison,39.257936,-84.77001,EST
219954,OH,45880,2.0,Payne,41.072614,-84.7317,EST
282915,OH,44437,3.0,McDonald,41.159574,-80.73083000000001,EST
10828,OH,44437,3.0,McDonald,41.159574,-80.73083000000001,EST
45873,OH,44062,3.0,Middlefield,41.462346000000004,-81.03666,EST
155575,OH,44062,0.0,Middlefield,41.462346000000004,-81.03666,EST
712404,OH,43915,3.0,Clarington,39.759825,-80.88695,EST
39236,OH,44443,1.0,New Springfield,40.917556,-80.60039,EST
283262,OH,44651,0.0,Mechanicstown,40.623637,-80.96214,EST
44426,OH,43311,1.0,Bellefontaine,40.365922999999995,-83.75816,EST
699402,OH,43311,2.0,Bellefontaine,40.365922999999995,-83.75816,EST
352617,OH,43311,3.0,Bellefontaine,40.365922999999995,-83.75816,EST
55193,OH,43311,1.0,Bellefontaine,40.365922999999995,-83.75816,EST
584312,OH,43045,2.0,Milford Center,40.179696,-83.44266,EST
680195,OH,45768,3.0,Newport,39.397077,-81.25508,EST
387045,OH,44432,0.0,Lisbon,40.757793,-80.7642,EST
68875,OH,44109,1.0,Cleveland,41.448951,-81.70342,EST
714706,OH,44109,0.0,Cleveland,41.448951,-81.70342,EST
569352,OH,44109,0.0,Cleveland,41.448951,-81.70342,EST
138807,OH,44109,0.0,Cleveland,41.448951,-81.70342,EST
391051,OH,43756,0.0,McConnelsville,39.675911,-81.79548,EST
129874,OH,45613,1.0,Beaver,39.015223,-82.84926999999999,EST
742398,OH,45613,1.0,Beaver,39.015223,-82.84926999999999,EST
248755,OH,43947,3.0,Shadyside,39.964553,-80.76013,EST
527312,OH,43947,3.0,Shadyside,39.964553,-80.76013,EST
615128,OH,45330,3.0,Gratis,39.647494,-84.52749,EST
334454,OH,45056,3.0,Oxford,39.498751,-84.7407,EST
499728,OH,45056,5.0,Oxford,39.498751,-84.7407,EST
229756,OH,45771,3.0,Racine,38.978044,-81.91206,EST
52350,OH,43517,3.0,Edgerton,41.441679,-84.73356,EST
368850,OH,44140,3.0,Bay Village,41.484193,-81.92658,EST
501035,OH,44140,5.0,Bay Village,41.484193,-81.92658,EST
567161,OH,44140,0.0,Bay Village,41.484193,-81.92658,EST
213063,OH,44140,1.0,Bay Village,41.484193,-81.92658,EST
627030,OH,44672,3.0,Sebring,40.922608000000004,-81.02632,EST
567029,OH,45215,4.0,Cincinnati,39.228859,-84.45707,EST
743473,OH,45215,0.0,Cincinnati,39.228859,-84.45707,EST
337072,OH,45628,1.0,Frankfort,39.390231,-83.19363,EST
650931,OH,45219,3.0,Cincinnati,39.12721,-84.50988000000001,EST
221752,OH,44028,2.0,Columbia Station,41.316001,-81.93433,EST
386423,OH,44028,0.0,Columbia Station,41.316001,-81.93433,EST
