"CUSTOMER_NBR","STATE","ZIP_CODE","SHOPPER_SEGMENT_CODE","city","latitude","longitude","timezone","cluster"
415833,"FL",32533,4,"Cantonment",30.600993,-87.31979,"EST",2
415846,"CA",94568,4,"Dublin",37.714179,-121.92567,"PST",2
415865,"KS",67554,4,"Lyons",38.356474,-98.2025,"CST",2
415914,"LA",70084,1,"Reserve",30.059516,-90.55987,"CST",2
415927,"NJ",7950,4,"Morris Plains",40.842399,-74.48223,"EST",2
415956,"TX",76513,0,"Belton",31.073329,-97.48642,"CST",2
416163,"IL",62702,1,"Springfield",39.819,-89.64379,"CST",2
416212,"IN",47874,5,"Rosedale",39.625041,-87.27765,"EST",2
416330,"OH",43614,5,"Toledo",41.60135,-83.62611,"EST",2
416384,"OH",44210,4,"Bath",41.128705,-81.53999,"EST",2
416397,"GA",30189,1,"Woodstock",34.117565,-84.57176,"EST",2
416496,"PA",17340,4,"Littlestown",39.748187,-77.10806,"EST",2
416630,"CT",6066,4,"Vernon Rockville",41.841615,-72.46708,"EST",2
416640,"MO",64068,4,"Liberty",39.246179,-94.41763,"CST",2
416752,"PA",15234,4,"Pittsburgh",40.369619,-80.01831,"EST",2
416760,"NC",28134,4,"Pineville",35.086017,-80.89034,"EST",2
416932,"NC",28210,3,"Charlotte",35.13451,-80.85632,"EST",2
416968,"HI",96813,4,"Honolulu",21.313033,-157.85615,"US/Hawaii",2
416970,"KY",40601,4,"Frankfort",38.201649,-84.86935,"EST",2
417014,"KY",41051,2,"Independence",38.941953,-84.54902,"EST",2
417044,"MA",2724,4,"Fall River",41.684152,-71.17436,"EST",2
417050,"FL",33317,4,"Fort Lauderdale",26.113664,-80.22376,"EST",2
417068,"OH",43613,4,"Toledo",41.703899,-83.605,"EST",2
417116,"NY",11224,3,"Brooklyn",40.576589,-73.99172,"EST",2
417152,"WY",82081,3,"Meriden",41.552531,-104.39118,"MST",2
417215,"NJ",7428,4,"McAfee",41.181052,-74.51796,"EST",2
417361,"FL",34450,4,"Inverness",28.829773,-82.29019,"EST",2
417402,"NJ",8690,4,"Trenton",40.225409,-74.65918,"EST",2
417431,"FL",32825,5,"Orlando",28.543248,-81.2456,"EST",2
417437,"WV",25962,1,"Rainelle",37.966816,-80.7889,"EST",2
417563,"OK",73703,3,"Enid",36.402666,-97.92836,"CST",2
417704,"MI",48169,2,"Pinckney",42.455063,-83.93425,"EST",2
417743,"NJ",7076,1,"Scotch Plains",40.637152,-74.37493,"EST",2
417759,"PA",18229,1,"Jim Thorpe",40.913283,-75.6982,"EST",2
417772,"VA",23238,1,"Richmond",37.733844,-77.888082,"EST",2
417843,"FL",34608,0,"Spring Hill",28.484316,-82.55181,"EST",2
417845,"MD",20735,2,"Clinton",38.753264,-76.89913,"EST",2
417873,"OH",44614,1,"Canal Fulton",40.886688,-81.58327,"EST",2
418005,"OR",97420,4,"Coos Bay",43.357357,-124.21086,"PST",2
418080,"NY",12804,4,"Queensbury",43.330471,-73.67816,"EST",2
418126,"NJ",7866,3,"Rockaway",40.926798,-74.50624,"EST",2
418211,"IN",47715,0,"Evansville",37.975476,-87.47506,"EST",2
418212,"WA",98801,4,"Wenatchee",47.425497,-120.32881,"PST",2
418299,"PA",18045,4,"Easton",40.681531,-75.26722,"EST",2
418373,"TX",75219,3,"Dallas",32.812462,-96.81412,"CST",2
418393,"IN",46069,4,"Sheridan",40.134736,-86.21885,"EST",2
418430,"FL",33196,4,"Miami",25.650232,-80.45925,"EST",2
418487,"MS",39426,2,"Carriere",30.641521,-89.65929,"CST",2
418514,"TX",78250,3,"San Antonio",29.510204,-98.66784,"CST",2
418525,"NY",11550,4,"Hempstead",40.702271,-73.61741,"EST",2
418665,"NE",68136,4,"Omaha",41.177298,-96.18662,"CST",2
418728,"CT",6798,5,"Woodbury",41.554112,-73.20539,"EST",2
418746,"KS",67042,0,"El Dorado",37.830417,-96.84294,"CST",2
418779,"AK",99687,4,"Wasilla",61.391728,-149.99002,"US/Alaska",2
418783,"PA",19454,1,"North Wales",40.223524,-75.24731,"EST",2
418886,"ND",58501,1,"Bismarck",46.83962,-100.7723,"CST",2
418932,"ND",58104,4,"Fargo",46.812118,-96.839,"CST",2
418957,"IL",60544,4,"Plainfield",41.607624,-88.19736,"CST",2
419032,"AZ",85383,1,"Peoria",33.700837,-112.244827,"MST",2
419183,"MN",55369,3,"Osseo",45.120764,-93.43183,"CST",2
419218,"CO",80127,4,"Littleton",39.599755,-105.13052,"MST",2
419287,"AZ",85643,0,"Willcox",32.356537,-109.88461,"MST",2
419339,"FL",34953,0,"Port Saint Lucie",27.246754,-80.38145,"EST",2
419376,"MT",59808,4,"Missoula",46.92275,-114.07639,"MST",2
419504,"NY",12468,4,"Prattsville",42.297725,-74.40063,"EST",2
419628,"SC",29715,5,"Fort Mill",35.008416,-80.91644,"EST",2
419748,"NY",10452,2,"Bronx",40.838745,-73.92234,"EST",2
419808,"NY",11747,4,"Melville",40.791593,-73.40543,"EST",2
420014,"VA",22193,1,"Woodbridge",38.646375,-77.34469,"EST",2
420022,"TX",77040,4,"Houston",29.878345,-95.53337,"CST",2
420190,"MA",1905,4,"Lynn",42.464879,-70.97411,"EST",2
420247,"CA",91362,4,"Thousand Oaks",34.190804,-118.83704,"PST",2
420346,"TX",78744,4,"Austin",30.188377,-97.74038,"CST",2
420631,"WA",98036,2,"Lynnwood",47.808816,-122.28394,"PST",2
420633,"CA",96001,4,"Redding",40.56816,-122.41519,"PST",2
420820,"NC",27834,1,"Greenville",35.626653,-77.37896,"EST",2
420848,"FL",32504,4,"Pensacola",30.48787,-87.18937,"EST",2
421020,"FL",33928,3,"Estero",26.425671,-81.80196,"EST",2
421080,"CT",6234,5,"Brooklyn",41.782474,-71.95989,"EST",2
421142,"CA",94541,0,"Hayward",37.674431,-122.08883,"PST",2
421204,"NY",12603,4,"Poughkeepsie",41.67086,-73.88107,"EST",2
421213,"PA",19111,4,"Philadelphia",40.057661,-75.08018,"EST",2
421240,"IL",61354,4,"Peru",41.330789,-89.1299,"CST",2
421272,"MD",20872,2,"Damascus",39.284185,-77.22752,"EST",2
421414,"NY",11739,4,"Great River",40.922326,-72.637078,"EST",2
421427,"CO",81082,4,"Trinidad",37.191882,-104.47809,"MST",2
421557,"OR",97801,2,"Pendleton",45.665146,-118.789,"PST",2
421630,"FL",32927,0,"Cocoa",28.47123,-80.79887,"EST",2
421668,"MI",49685,1,"Traverse City",44.816178,-85.575147,"EST",2
421728,"AL",36022,1,"Deatsville",32.612619,-86.39497,"CST",2
421730,"OH",45433,4,"Dayton",39.813743,-84.05898,"EST",2
421877,"TX",78332,4,"Alice",27.737965,-98.09302,"CST",2
422045,"TN",37129,3,"Murfreesboro",35.896645,-86.42425,"CST",2
422046,"GA",30101,4,"Acworth",34.052285,-84.68483,"EST",2
422059,"ME",4276,1,"Rumford",44.53599,-70.56609,"EST",2
422213,"MA",1013,0,"Chicopee",42.161492,-72.60316,"EST",2
422265,"TN",37405,1,"Chattanooga",35.081323,-85.31903,"CST",2
422272,"TX",75965,1,"Nacogdoches",31.649582,-94.638278,"CST",2
422416,"VT",5201,4,"Bennington",42.882231,-73.17873,"EST",2
422420,"NJ",7643,4,"Little Ferry",40.850621,-74.04112,"EST",2
422442,"VA",22310,0,"Alexandria",38.782013,-77.12125,"EST",2
422516,"KY",41501,4,"Pikeville",37.478169,-82.5189,"EST",2
422526,"OH",45344,4,"New Carlisle",39.939925,-84.01992,"EST",2
422620,"GA",30067,4,"Marietta",33.933002,-84.47633,"EST",2
422681,"PA",19151,4,"Philadelphia",39.975929,-75.25256,"EST",2
422709,"NC",27043,4,"Pinnacle",36.331502,-80.4417,"EST",2
422725,"IN",46077,4,"Zionsville",39.960858,-86.28252,"EST",2
422781,"LA",71268,1,"Quitman",32.341112,-92.72027,"CST",2
422887,"TX",77521,2,"Baytown",29.784579,-94.97588,"CST",2
422914,"SC",29527,4,"Conway",33.801049,-79.1148,"EST",2
422919,"KS",66049,5,"Lawrence",38.97583,-95.30399,"CST",2
422935,"FL",32507,4,"Pensacola",30.360887,-87.33451,"EST",2
422942,"NJ",7724,4,"Eatontown",40.301979,-74.06889,"EST",2
422983,"OH",45840,4,"Findlay",41.037325,-83.64576,"EST",2
423000,"AL",36571,0,"Saraland",30.831636,-88.09386,"CST",2
423098,"WI",53405,4,"Racine",42.714369,-87.82424,"CST",2
423134,"PA",19015,4,"Brookhaven",39.864929,-75.38761,"EST",2
423299,"TN",37135,4,"Nolensville",35.940383,-86.6686,"CST",2
423343,"VA",23502,1,"Norfolk",36.855247,-76.21233,"EST",2
423448,"NY",12077,0,"Glenmont",42.600551,-73.79621,"EST",2
423461,"CA",90242,1,"Downey",33.92018,-118.14291,"PST",2
423646,"FL",33405,0,"West Palm Beach",26.669744,-80.0585,"EST",2
423679,"NV",89511,1,"Reno",39.403178,-119.7606,"PST",2
423831,"FL",34465,4,"Beverly Hills",28.932403,-82.47641,"EST",2
423837,"OH",45869,4,"New Bremen",40.452556,-84.38731,"EST",2
423956,"NY",11758,1,"Massapequa",40.68085,-73.46289,"EST",2
424048,"LA",71446,1,"Leesville",31.138723,-93.22745,"CST",2
424099,"MN",55101,4,"Saint Paul",44.964852,-93.08397,"CST",2
424167,"OH",43358,1,"West Mansfield",40.413252,-83.53853,"EST",2
424186,"MA",1821,4,"Billerica",42.54805,-71.25054,"EST",2
424206,"KY",41143,4,"Grayson",38.323106,-82.94997,"EST",2
424301,"FL",33129,4,"Miami",25.757227,-80.20656,"EST",2
424309,"KY",40150,5,"Lebanon Junction",37.849334,-85.73269,"EST",2
424334,"WV",25510,1,"Culloden",38.399499,-82.06562,"EST",2
424337,"VA",23060,3,"Glen Allen",37.661647,-77.52632,"EST",2
424348,"TX",77627,4,"Nederland",29.974013,-93.99986,"CST",2
424442,"KY",40143,4,"Hardinsburg",37.777083,-86.48345,"EST",2
424508,"TN",37214,4,"Nashville",36.166956,-86.66869,"CST",2
424553,"RI",2893,4,"West Warwick",41.70375,-71.51857,"EST",2
424589,"NY",13212,4,"Syracuse",43.128534,-76.13931,"EST",2
424761,"CT",6460,4,"Milford",41.21953,-73.0554,"EST",2
424860,"NY",13662,3,"Massena",44.937212,-74.87693,"EST",2
424876,"PA",17847,4,"Milton",41.010754,-76.83647,"EST",2
424912,"CT",6492,5,"Wallingford",41.457711,-72.81704,"EST",2
424978,"IL",62018,4,"Cottage Hills",38.905998,-90.08306,"CST",2
424997,"ID",83202,3,"Pocatello",42.96866,-112.43182,"MST",2
425060,"VA",23112,4,"Midlothian",37.427988,-77.64868,"EST",2
425141,"OH",43906,4,"Bellaire",40.01558,-80.76343,"EST",2
425177,"GA",30217,0,"Franklin",33.298014,-85.12243,"EST",2
425276,"FL",33823,3,"Auburndale",28.068865,-81.80267,"EST",2
425307,"CA",94565,4,"Pittsburg",38.017917,-121.90502,"PST",2
425432,"WI",53575,5,"Oregon",42.929208,-89.38478,"CST",2
425527,"AL",36250,4,"Alexandria",33.766057,-85.88969,"CST",2
425630,"PA",19047,3,"Langhorne",40.173563,-74.91203,"EST",2
425664,"NJ",8850,4,"Milltown",40.451105,-74.43938,"EST",2
425731,"PA",16101,4,"New Castle",40.992023,-80.32747,"EST",2
425916,"OH",44146,4,"Bedford",41.389371,-81.52709,"EST",2
426100,"NY",13760,4,"Endicott",42.113974,-76.05256,"EST",2
426141,"NJ",7960,1,"Morristown",40.79215,-74.48559,"EST",2
426197,"CO",81067,4,"Rocky Ford",38.042083,-103.72231,"MST",2
426292,"FL",33319,4,"Fort Lauderdale",26.183628,-80.22122,"EST",2
426308,"TX",79707,0,"Midland",32.021056,-102.16008,"CST",2
426395,"GA",30815,1,"Hephzibah",33.32157,-82.08872,"EST",2
426408,"FL",33301,4,"Fort Lauderdale",26.121114,-80.13187,"EST",2
426456,"MO",63775,4,"Perryville",37.716811,-89.87601,"CST",2
426526,"FL",33076,4,"Pompano Beach",26.30116,-80.2731,"EST",2
426567,"LA",71203,4,"Monroe",32.547067,-92.04384,"CST",2
426584,"IL",60007,4,"Elk Grove Village",42.005978,-87.99847,"CST",2
426639,"AL",35614,4,"Athens",34.860179,-87.06231,"CST",2
426660,"CA",91367,4,"Woodland Hills",34.176238,-118.61992,"PST",2
426751,"NJ",8087,4,"Tuckerton",39.59899,-74.36573,"EST",2
426758,"NY",13140,4,"Port Byron",43.049797,-76.66055,"EST",2
426874,"CO",80525,0,"Fort Collins",40.532354,-105.0535,"MST",2
426883,"AR",72034,4,"Conway",35.074617,-92.444426,"CST",2
426966,"NY",10998,4,"Westtown",41.334034,-74.54593,"EST",2
427042,"OH",45601,4,"Chillicothe",39.33046,-82.97228,"EST",2
427073,"CA",92663,4,"Newport Beach",33.619221,-117.93087,"PST",2
427076,"NC",27587,5,"Wake Forest",35.97154,-78.52241,"EST",2
427180,"MA",1775,4,"Stow",42.423882,-71.51086,"EST",2
427241,"TN",37160,1,"Shelbyville",35.47066,-86.45974,"CST",2
427257,"FL",32257,1,"Jacksonville",30.192434,-81.60597,"EST",2
427288,"PA",15147,4,"Verona",40.498218,-79.83426,"EST",2
427369,"IL",60140,2,"Hampshire",42.086218,-88.5036,"CST",2
427377,"FL",33265,4,"Miami",25.558428,-80.458168,"EST",2
427382,"PA",19438,3,"Harleysville",40.270424,-75.38569,"EST",2
427411,"WA",98072,4,"Woodinville",47.758786,-122.10205,"PST",2
427520,"CT",6405,4,"Branford",41.277763,-72.80542,"EST",2
427572,"IN",46208,4,"Indianapolis",39.820708,-86.1713,"EST",2
427584,"MA",2150,4,"Chelsea",42.396382,-71.03352,"EST",2
427602,"OH",44139,5,"Solon",41.388387,-81.44365,"EST",2
427610,"NV",89145,4,"Las Vegas",36.167731,-115.26791,"PST",2
427655,"FL",33954,4,"Port Charlotte",27.02442,-82.12225,"EST",2
427784,"OH",45805,5,"Lima",40.739517,-84.14468,"EST",2
427798,"TX",79936,2,"El Paso",31.766355,-106.29828,"CST",2
427845,"IA",50501,2,"Fort Dodge",42.499242,-94.18256,"CST",2
427967,"NY",11225,4,"Brooklyn",40.662892,-73.95509,"EST",2
427975,"IL",60619,4,"Chicago",41.744834,-87.60444,"CST",2
428122,"CA",95403,4,"Santa Rosa",38.480494,-122.74976,"PST",2
428266,"MA",2151,4,"Revere",42.416247,-71.00525,"EST",2
428296,"TX",75103,4,"Canton",32.532449,-95.88,"CST",2
428372,"WI",53045,4,"Brookfield",43.055315,-88.1503,"CST",2
428394,"GA",31705,4,"Albany",31.552483,-84.09678,"EST",2
428441,"NJ",8540,4,"Princeton",40.357439,-74.64922,"EST",2
428443,"NH",3042,4,"Epping",43.045076,-71.07095,"EST",2
428525,"IL",60123,3,"Elgin",42.034776,-88.32393,"CST",2
428536,"WA",98264,4,"Lynden",48.943476,-122.45723,"PST",2
428620,"GA",30052,3,"Loganville",33.823809,-83.89423,"EST",2
428624,"MI",48430,4,"Fenton",42.78459,-83.74074,"EST",2
428666,"MO",63301,3,"Saint Charles",38.808583,-90.50687,"CST",2
428761,"WI",53217,4,"Milwaukee",43.14351,-87.90894,"CST",2
428784,"MN",55346,5,"Eden Prairie",44.880435,-93.4869,"CST",2
428815,"OH",43015,3,"Delaware",40.295925,-83.06968,"EST",2
428838,"CT",6033,5,"Glastonbury",41.707932,-72.57085,"EST",2
429066,"FL",32174,1,"Ormond Beach",29.284924,-81.10296,"EST",2
429080,"PA",15938,4,"Lilly",40.42026,-78.61924,"EST",2
429114,"OH",44004,4,"Ashtabula",41.871212,-80.79178,"EST",2
429181,"MO",63755,1,"Jackson",37.413716,-89.65428,"CST",2
429307,"CT",6478,0,"Oxford",41.428163,-73.12729,"EST",2
429333,"WV",25130,0,"Madison",38.038145,-81.79154,"EST",2
429347,"PA",17771,0,"Trout Run",41.43664,-77.03435,"EST",2
429366,"CA",94590,1,"Vallejo",38.105219,-122.24571,"PST",2
429474,"WV",25865,1,"Lester",37.737104,-81.32536,"EST",2
429480,"VA",23666,4,"Hampton",37.050946,-76.40711,"EST",2
429560,"NC",27609,4,"Raleigh",35.844753,-78.63263,"EST",2
429590,"TN",37135,3,"Nolensville",35.940383,-86.6686,"CST",2
429603,"FL",33183,4,"Miami",25.699968,-80.40811,"EST",2
429826,"TX",77657,1,"Lumberton",30.240473,-94.20172,"CST",2
429932,"FL",33301,4,"Fort Lauderdale",26.121114,-80.13187,"EST",2
429994,"OH",43302,4,"Marion",40.589747,-83.12173,"EST",2
430056,"VT",5851,4,"Lyndonville",44.541352,-72.02686,"EST",2
430082,"GA",30066,4,"Marietta",34.027533,-84.51475,"EST",2
430095,"CA",90249,4,"Gardena",33.899265,-118.319,"PST",2
430179,"PA",19147,5,"Philadelphia",39.936562,-75.15409,"EST",2
430224,"AR",72482,3,"Williford",36.279796,-91.37245,"CST",2
430276,"MI",48135,3,"Garden City",42.324338,-83.3382,"EST",2
430372,"NC",27576,4,"Selma",35.557966,-78.26479,"EST",2
430469,"KS",66204,4,"Shawnee Mission",38.992255,-94.67528,"CST",2
430483,"MN",55418,1,"Minneapolis",45.019315,-93.24304,"CST",2
430529,"AL",35128,4,"Pell City",33.561597,-86.30285,"CST",2
430625,"MA",2356,4,"North Easton",42.058507,-71.11309,"EST",2
430833,"TX",78253,3,"San Antonio",29.461353,-98.75976,"CST",2
430916,"MI",48185,4,"Westland",42.335937,-83.378,"EST",2
430928,"NY",10312,4,"Staten Island",40.543117,-74.17628,"EST",2
430979,"NJ",8080,4,"Sewell",39.74953,-75.10637,"EST",2
431018,"PA",18504,4,"Scranton",41.414979,-75.6879,"EST",2
431048,"NY",13478,1,"Verona",43.141727,-75.57702,"EST",2
431103,"NJ",8053,4,"Marlton",39.88488,-74.90416,"EST",2
431185,"WA",99123,3,"Electric City",47.907923,-119.06531,"PST",2
431188,"IL",60446,4,"Romeoville",41.64273,-88.09934,"CST",2
431303,"DE",19931,1,"Bethel",38.570238,-75.6147,"EST",2
431424,"LA",70816,0,"Baton Rouge",30.425791,-91.03815,"CST",2
431433,"TN",38117,1,"Memphis",35.112929,-89.90389,"CST",2
431510,"NY",11731,4,"East Northport",40.865998,-73.31796,"EST",2
431629,"VA",22980,4,"Waynesboro",38.076547,-78.89839,"EST",2
431678,"OH",45440,4,"Dayton",39.674192,-84.11029,"EST",2
431745,"IN",46635,4,"South Bend",41.708505,-86.20906,"EST",2
431769,"TN",38133,4,"Memphis",35.208709,-89.80518,"CST",2
431802,"VA",23430,1,"Smithfield",36.978861,-76.63973,"EST",2
431849,"TX",75850,1,"Leona",31.134863,-95.93312,"CST",2
431886,"NJ",7105,5,"Newark",40.725801,-74.15206,"EST",2
432108,"CO",80831,4,"Peyton",38.96634,-104.54313,"MST",2
432246,"WI",53143,4,"Kenosha",42.56427,-87.83043,"CST",2
432349,"WA",98239,4,"Coupeville",48.204162,-122.66723,"PST",2
432510,"MT",59101,4,"Billings",45.737525,-108.48754,"MST",2
432573,"FL",33062,4,"Pompano Beach",26.236792,-80.09594,"EST",2
432586,"PA",18222,3,"Drums",41.030933,-75.98932,"EST",2
432729,"OH",44287,4,"West Salem",40.957955,-82.12114,"EST",2
432753,"FL",32644,4,"Chiefland",29.460221,-82.855334,"EST",2
432754,"UT",84124,4,"Salt Lake City",40.680064,-111.8222,"MST",2
432768,"MA",1844,5,"Methuen",42.73004,-71.17935,"EST",2
432797,"OH",43537,1,"Maumee",41.576992,-83.672,"EST",2
433052,"NY",11751,4,"Islip",40.734212,-73.21416,"EST",2
433426,"AL",36106,4,"Montgomery",32.354888,-86.27161,"CST",2
433438,"NJ",8527,4,"Jackson",40.11597,-74.32251,"EST",2
433489,"NY",10901,4,"Suffern",41.125695,-74.12682,"EST",2
433565,"IL",62040,4,"Granite City",38.720938,-90.11431,"CST",2
433578,"MS",39272,0,"Jackson",32.311287,-90.397157,"CST",2
433608,"TX",77511,4,"Alvin",29.41148,-95.24475,"CST",2
433668,"NY",11803,5,"Plainview",40.779911,-73.47948,"EST",2
433728,"NJ",8210,3,"Cape May Court House",39.081754,-74.83658,"EST",2
433754,"AL",35216,3,"Birmingham",33.420558,-86.78489,"CST",2
433804,"OH",43943,1,"Rayland",40.211142,-80.72596,"EST",2
433811,"MA",1201,0,"Pittsfield",42.45384,-73.254,"EST",2
433823,"NC",28562,4,"New Bern",35.091472,-77.09936,"EST",2
433827,"AK",99507,2,"Anchorage",61.154834,-149.82865,"US/Alaska",2
433837,"FL",33990,3,"Cape Coral",26.63075,-81.95251,"EST",2
433842,"KY",40071,4,"Taylorsville",38.045406,-85.36427,"EST",2
433859,"KY",40014,3,"Crestwood",38.335106,-85.4584,"EST",2
433914,"MI",49424,5,"Holland",42.823232,-86.12726,"EST",2
433967,"FL",33180,4,"Miami",25.962069,-80.14465,"EST",2
433992,"NJ",7848,4,"Lafayette",41.094159,-74.69036,"EST",2
434138,"TX",76542,4,"Killeen",31.027003,-97.76717,"CST",2
434186,"WA",98104,5,"Seattle",47.60252,-122.32855,"PST",2
434575,"NY",11050,4,"Port Washington",40.833246,-73.69309,"EST",2
434643,"NC",28365,4,"Mount Olive",35.184516,-78.06056,"EST",2
434650,"VA",22443,4,"Colonial Beach",38.22653,-76.97442,"EST",2
434693,"AL",35610,3,"Anderson",34.944113,-87.24921,"CST",2
434701,"NY",11214,4,"Brooklyn",40.598994,-73.99611,"EST",2
434717,"CA",96013,4,"Burney",40.926289,-121.68452,"PST",2
434760,"MO",64078,4,"Peculiar",38.706077,-94.46049,"CST",2
434794,"ID",83404,4,"Idaho Falls",43.465998,-112.01425,"MST",2
434810,"MA",2720,1,"Fall River",41.716952,-71.13986,"EST",2
434822,"MA",1535,1,"North Brookfield",42.267274,-72.07823,"EST",2
434865,"CA",93306,4,"Bakersfield",35.396411,-118.92268,"PST",2
434979,"TX",79106,0,"Amarillo",35.204652,-101.88353,"CST",2
435020,"AZ",85750,1,"Tucson",32.292078,-110.84384,"MST",2
435109,"FL",34685,4,"Palm Harbor",28.099485,-82.69532,"EST",2
435183,"TX",77379,0,"Spring",30.024749,-95.53215,"CST",2
435281,"NJ",7730,0,"Hazlet",40.423298,-74.179,"EST",2
435469,"PA",17404,1,"York",39.962821,-76.76764,"EST",2
435486,"AR",72023,4,"Cabot",34.967043,-92.03537,"CST",2
435543,"SD",57501,0,"Pierre",44.425356,-100.29145,"MST",2
435663,"GA",30064,5,"Marietta",33.946735,-84.602,"EST",2
435692,"PA",18104,4,"Allentown",40.601996,-75.52104,"EST",2
435806,"NJ",8096,4,"Woodbury",39.830313,-75.13221,"EST",2
435894,"MO",63109,4,"Saint Louis",38.586052,-90.2941,"CST",2
435966,"MA",1505,4,"Boylston",42.338392,-71.73026,"EST",2
435994,"NC",27549,1,"Louisburg",36.062239,-78.24953,"EST",2
436023,"IL",60410,4,"Channahon",41.439518,-88.20898,"CST",2
436029,"NC",27560,4,"Morrisville",35.846363,-78.83866,"EST",2
436209,"NJ",8021,1,"Clementon",39.810485,-74.99574,"EST",2
436234,"FL",32960,3,"Vero Beach",27.636828,-80.40294,"EST",2
436236,"FL",32839,4,"Orlando",28.489758,-81.40625,"EST",2
436300,"IL",61544,1,"London Mills",40.688615,-90.24422,"CST",2
436307,"VA",22701,1,"Culpeper",38.459521,-77.99875,"EST",2
436330,"SC",29170,3,"West Columbia",33.943251,-81.14142,"EST",2
436400,"MO",65802,4,"Springfield",37.212639,-93.31817,"CST",2
436509,"GA",30041,4,"Cumming",34.201503,-84.09764,"EST",2
436615,"TX",78245,0,"San Antonio",29.412338,-98.70484,"CST",2
436676,"NY",11714,0,"Bethpage",40.740662,-73.48631,"EST",2
436761,"PA",19094,5,"Woodlyn",39.874612,-75.34542,"EST",2
436810,"IL",62812,1,"Benton",38.000245,-88.92407,"CST",2
436950,"FL",33023,4,"Hollywood",25.989119,-80.21318,"EST",2
437029,"AZ",85308,3,"Glendale",33.657722,-112.17825,"MST",2
437051,"AZ",85007,4,"Phoenix",33.449995,-112.09024,"MST",2
437077,"PA",19044,1,"Horsham",40.184758,-75.14386,"EST",2
437081,"TX",76008,4,"Aledo",32.690922,-97.64013,"CST",2
437119,"PA",18045,4,"Easton",40.681531,-75.26722,"EST",2
437160,"PA",16506,4,"Erie",42.072606,-80.14541,"EST",2
437193,"CT",6810,0,"Danbury",41.390194,-73.45441,"EST",2
437238,"AZ",85041,1,"Phoenix",33.386995,-112.10076,"MST",2
437273,"CA",92869,4,"Orange",33.792687,-117.79975,"PST",2
437274,"TX",77479,4,"Sugar Land",29.573345,-95.63213,"CST",2
437289,"LA",71106,4,"Shreveport",32.426104,-93.74542,"CST",2
437335,"RI",2861,1,"Pawtucket",41.881632,-71.35583,"EST",2
437344,"NY",13045,1,"Cortland",42.591109,-76.19217,"EST",2
437356,"CT",6812,0,"New Fairfield",41.472227,-73.49673,"EST",2
437387,"PA",19607,3,"Reading",40.302492,-75.95565,"EST",2
437533,"OH",43015,4,"Delaware",40.295925,-83.06968,"EST",2
437707,"CA",91384,4,"Castaic",34.478797,-118.65255,"PST",2
437817,"VA",24502,4,"Lynchburg",37.362109,-79.21525,"EST",2
437932,"CA",90806,4,"Long Beach",33.801767,-118.1858,"PST",2
438293,"PA",15012,3,"Belle Vernon",40.140248,-79.84251,"EST",2
438428,"CA",92835,0,"Fullerton",33.903164,-117.91224,"PST",2
438544,"TX",77406,0,"Richmond",29.50401,-95.919107,"CST",2
438604,"AL",36266,4,"Lineville",33.328958,-85.72073,"CST",2
438641,"OH",43964,4,"Toronto",40.465183,-80.62364,"EST",2
438684,"AZ",85304,4,"Glendale",33.594069,-112.17531,"MST",2
438721,"WV",25428,0,"Inwood",39.368967,-78.02742,"EST",2
438727,"PA",17543,0,"Lititz",40.164049,-76.29946,"EST",2
438731,"NJ",8638,4,"Trenton",40.249908,-74.75953,"EST",2
438767,"MD",21702,4,"Frederick",39.451934,-77.442,"EST",2
438863,"NJ",7095,4,"Woodbridge",40.557104,-74.28316,"EST",2
438902,"CA",92234,4,"Cathedral City",33.807761,-116.46473,"PST",2
438914,"MI",48168,1,"South Monroe",41.885451,-83.418524,"EST",2
439023,"PA",17512,0,"Columbia",40.037682,-76.49011,"EST",2
439104,"IL",60630,2,"Chicago",41.971044,-87.75869,"CST",2
439112,"CT",6854,4,"Norwalk",41.092196,-73.42869,"EST",2
439145,"NY",11203,4,"Brooklyn",40.649059,-73.93304,"EST",2
439167,"OH",44095,2,"Eastlake",41.653796,-81.44614,"EST",2
439208,"NE",69101,4,"North Platte",41.129363,-100.77502,"CST",2
439297,"NC",28117,4,"Mooresville",35.571827,-80.89228,"EST",2
439344,"AL",35007,0,"Alabaster",33.232422,-86.80871,"CST",2
439399,"KY",41018,4,"Erlanger",39.013755,-84.60229,"EST",2
439557,"ME",4631,4,"Eastport",44.913741,-67.00391,"EST",2
439568,"NC",27607,5,"Raleigh",35.807458,-78.70086,"EST",2
439600,"NJ",7753,4,"Neptune",40.208945,-74.05261,"EST",2
439683,"MS",38930,1,"Greenwood",33.528734,-90.17663,"CST",2
439722,"PA",15632,4,"Export",40.430632,-79.61837,"EST",2
439857,"MD",21236,0,"Nottingham",39.389457,-76.48709,"EST",2
440025,"CA",92618,4,"Irvine",33.659639,-117.73948,"PST",2
440115,"WA",99352,1,"Richland",46.279657,-119.28137,"PST",2
440149,"MI",49316,4,"Caledonia",42.794914,-85.55091,"EST",2
440161,"AL",35757,1,"Madison",34.776638,-86.75164,"CST",2
440233,"NY",14215,4,"Buffalo",42.934757,-78.8118,"EST",2
440359,"TX",76308,1,"Wichita Falls",33.859798,-98.54064,"CST",2
440436,"NJ",8648,5,"Trenton",40.276782,-74.72951,"EST",2
440510,"MD",20659,0,"Mechanicsville",38.427328,-76.72826,"EST",2
440534,"KY",42345,4,"Greenville",37.166299,-87.18333,"EST",2
