PRODUCT_ID,AIR_DATE,PRODUCT_AIRTIME_MINS,PRODUCT_START_TMS,PRODUCT_STOP_TMS
61607,2012-12-08 0:00,0.35,2012-12-08 3:24,2012-12-08 3:25
61607,2012-12-08 0:00,7.68,2012-12-08 3:35,2012-12-08 3:43
61607,2012-12-08 0:00,0.5,2012-12-08 3:50,2012-12-08 3:51
61607,2012-12-08 0:00,0.12,2012-12-08 3:59,2012-12-08 4:00
2225,2012-12-08 0:00,0.35,2012-12-08 4:28,2012-12-08 4:28
2225,2012-12-08 0:00,6.93,2012-12-08 4:37,2012-12-08 4:44
2626,2012-12-08 0:00,0.58,2012-12-08 4:10,2012-12-08 4:10
2626,2012-12-08 0:00,0.63,2012-12-08 4:44,2012-12-08 4:44
2626,2012-12-08 0:00,0.43,2012-12-08 5:18,2012-12-08 5:18
2626,2012-12-08 0:00,9.55,2012-12-08 5:28,2012-12-08 5:38
6645,2012-12-08 0:00,0.48,2012-12-08 4:28,2012-12-08 4:28
6645,2012-12-08 0:00,7.03,2012-12-08 4:55,2012-12-08 5:02
14209,2012-12-08 0:00,7.4,2012-12-08 4:02,2012-12-08 4:10
22529,2012-12-08 0:00,0.22,2012-12-08 4:19,2012-12-08 4:19
22558,2012-12-08 0:00,0.7,2012-12-08 4:19,2012-12-08 4:20
22558,2012-12-08 0:00,10.27,2012-12-08 4:44,2012-12-08 4:55
22617,2012-12-08 0:00,8.37,2012-12-08 4:10,2012-12-08 4:19
33601,2012-12-08 0:00,0.68,2012-12-08 4:01,2012-12-08 4:02
33601,2012-12-08 0:00,0.5,2012-12-08 5:10,2012-12-08 5:10
33601,2012-12-08 0:00,8.9,2012-12-08 5:19,2012-12-08 5:28
61642,2012-12-08 0:00,6.55,2012-12-08 4:20,2012-12-08 4:26
61642,2012-12-08 0:00,1.05,2012-12-08 4:27,2012-12-08 4:28
61769,2012-12-08 0:00,0.67,2012-12-08 4:02,2012-12-08 4:02
61769,2012-12-08 0:00,0.47,2012-12-08 4:55,2012-12-08 4:55
61769,2012-12-08 0:00,0.15,2012-12-08 5:28,2012-12-08 5:28
61769,2012-12-08 0:00,20.4,2012-12-08 5:38,2012-12-08 5:58
61822,2012-12-08 0:00,7.58,2012-12-08 4:28,2012-12-08 4:36
61827,2012-12-08 0:00,0.47,2012-12-08 5:02,2012-12-08 5:03
61827,2012-12-08 0:00,7.58,2012-12-08 5:10,2012-12-08 5:18
61845,2012-12-08 0:00,0.33,2012-12-08 4:36,2012-12-08 4:36
61845,2012-12-08 0:00,7.3,2012-12-08 5:03,2012-12-08 5:10
11675,2012-12-08 0:00,0.62,2012-12-08 6:58,2012-12-08 6:59
13952,2012-12-08 0:00,0.87,2012-12-08 6:59,2012-12-08 7:00
21364,2012-12-08 0:00,0.47,2012-12-08 6:56,2012-12-08 6:56
21479,2012-12-08 0:00,16.83,2012-12-08 6:01,2012-12-08 6:17
21479,2012-12-08 0:00,17.92,2012-12-08 6:19,2012-12-08 6:37
21479,2012-12-08 0:00,0.47,2012-12-08 6:56,2012-12-08 6:56
22236,2012-12-08 0:00,0.68,2012-12-08 6:00,2012-12-08 6:01
22236,2012-12-08 0:00,4.88,2012-12-08 6:40,2012-12-08 6:44
22236,2012-12-08 0:00,0.37,2012-12-08 6:44,2012-12-08 6:45
22236,2012-12-08 0:00,10.8,2012-12-08 6:45,2012-12-08 6:56
22334,2012-12-08 0:00,0.72,2012-12-08 6:38,2012-12-08 6:39
22336,2012-12-08 0:00,0.68,2012-12-08 6:37,2012-12-08 6:37
22482,2012-12-08 0:00,0.58,2012-12-08 6:37,2012-12-08 6:38
8159,2012-12-08 0:00,0.9,2012-12-08 7:08,2012-12-08 7:08
8159,2012-12-08 0:00,3.17,2012-12-08 7:08,2012-12-08 7:12
8159,2012-12-08 0:00,1.78,2012-12-08 7:12,2012-12-08 7:13
8159,2012-12-08 0:00,3.28,2012-12-08 7:13,2012-12-08 7:17
10309,2012-12-08 0:00,6.95,2012-12-08 7:00,2012-12-08 7:07
10309,2012-12-08 0:00,0.43,2012-12-08 7:24,2012-12-08 7:24
10318,2012-12-08 0:00,0.45,2012-12-08 7:07,2012-12-08 7:08
10318,2012-12-08 0:00,0.47,2012-12-08 7:24,2012-12-08 7:25
10318,2012-12-08 0:00,6.92,2012-12-08 7:36,2012-12-08 7:43
11675,2012-12-08 0:00,0.55,2012-12-08 7:17,2012-12-08 7:17
11675,2012-12-08 0:00,2.15,2012-12-08 7:25,2012-12-08 7:27
11675,2012-12-08 0:00,0.37,2012-12-08 7:27,2012-12-08 7:27
11675,2012-12-08 0:00,0.17,2012-12-08 7:27,2012-12-08 7:27
11675,2012-12-08 0:00,0.25,2012-12-08 7:27,2012-12-08 7:28
11675,2012-12-08 0:00,0.63,2012-12-08 7:28,2012-12-08 7:28
11675,2012-12-08 0:00,0.18,2012-12-08 7:28,2012-12-08 7:28
11675,2012-12-08 0:00,0.08,2012-12-08 7:28,2012-12-08 7:29
11675,2012-12-08 0:00,0.07,2012-12-08 7:29,2012-12-08 7:29
11675,2012-12-08 0:00,0.18,2012-12-08 7:29,2012-12-08 7:29
11675,2012-12-08 0:00,0.1,2012-12-08 7:29,2012-12-08 7:29
11675,2012-12-08 0:00,1.22,2012-12-08 7:29,2012-12-08 7:30
11675,2012-12-08 0:00,0.28,2012-12-08 7:30,2012-12-08 7:30
11675,2012-12-08 0:00,0.4,2012-12-08 7:30,2012-12-08 7:31
11675,2012-12-08 0:00,0.25,2012-12-08 7:31,2012-12-08 7:31
11675,2012-12-08 0:00,0.33,2012-12-08 7:31,2012-12-08 7:31
11675,2012-12-08 0:00,0.25,2012-12-08 7:31,2012-12-08 7:32
11675,2012-12-08 0:00,2.33,2012-12-08 7:32,2012-12-08 7:34
11675,2012-12-08 0:00,0.25,2012-12-08 7:34,2012-12-08 7:34
11675,2012-12-08 0:00,0.67,2012-12-08 7:34,2012-12-08 7:35
11675,2012-12-08 0:00,0.15,2012-12-08 7:35,2012-12-08 7:35
11675,2012-12-08 0:00,0.48,2012-12-08 7:35,2012-12-08 7:35
11675,2012-12-08 0:00,0.45,2012-12-08 7:59,2012-12-08 7:59
13350,2012-12-08 0:00,0.52,2012-12-08 7:07,2012-12-08 7:07
13350,2012-12-08 0:00,0.23,2012-12-08 7:18,2012-12-08 7:18
13350,2012-12-08 0:00,3.67,2012-12-08 7:18,2012-12-08 7:22
13350,2012-12-08 0:00,0.3,2012-12-08 7:22,2012-12-08 7:22
13350,2012-12-08 0:00,0.37,2012-12-08 7:22,2012-12-08 7:22
13350,2012-12-08 0:00,0.28,2012-12-08 7:22,2012-12-08 7:23
13350,2012-12-08 0:00,0.32,2012-12-08 7:23,2012-12-08 7:23
13350,2012-12-08 0:00,0.28,2012-12-08 7:23,2012-12-08 7:23
13350,2012-12-08 0:00,0.6,2012-12-08 7:23,2012-12-08 7:24
13952,2012-12-08 0:00,0.5,2012-12-08 7:17,2012-12-08 7:18
13952,2012-12-08 0:00,0.68,2012-12-08 7:36,2012-12-08 7:36
13952,2012-12-08 0:00,4.5,2012-12-08 7:45,2012-12-08 7:49
13952,2012-12-08 0:00,1.32,2012-12-08 7:50,2012-12-08 7:52
13952,2012-12-08 0:00,0.25,2012-12-08 7:52,2012-12-08 7:52
13952,2012-12-08 0:00,0.05,2012-12-08 7:52,2012-12-08 7:52
13952,2012-12-08 0:00,2.95,2012-12-08 7:52,2012-12-08 7:55
13952,2012-12-08 0:00,0.03,2012-12-08 7:55,2012-12-08 7:55
13952,2012-12-08 0:00,2.45,2012-12-08 7:56,2012-12-08 7:58
15,2012-12-08 0:00,6.78,2012-12-08 8:12,2012-12-08 8:19
468,2012-12-08 0:00,6.37,2012-12-08 8:05,2012-12-08 8:11
3029,2012-12-08 0:00,0.12,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,0.08,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,0.13,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,0.08,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,0.08,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,0.1,2012-12-08 8:01,2012-12-08 8:01
3029,2012-12-08 0:00,12.52,2012-12-08 8:34,2012-12-08 8:46
3029,2012-12-08 0:00,0.82,2012-12-08 9:43,2012-12-08 9:44
5719,2012-12-08 0:00,5.73,2012-12-08 8:28,2012-12-08 8:33
6744,2012-12-08 0:00,0.05,2012-12-08 8:03,2012-12-08 8:03
6744,2012-12-08 0:00,1.05,2012-12-08 8:03,2012-12-08 8:04
6744,2012-12-08 0:00,0.15,2012-12-08 9:31,2012-12-08 9:31
6744,2012-12-08 0:00,0.07,2012-12-08 9:31,2012-12-08 9:31
6744,2012-12-08 0:00,0.32,2012-12-08 9:31,2012-12-08 9:31
6744,2012-12-08 0:00,0.17,2012-12-08 9:31,2012-12-08 9:31
6744,2012-12-08 0:00,4.92,2012-12-08 9:49,2012-12-08 9:54
6744,2012-12-08 0:00,2.95,2012-12-08 9:55,2012-12-08 9:58
11192,2012-12-08 0:00,7.12,2012-12-08 8:50,2012-12-08 8:57
11611,2012-12-08 0:00,7,2012-12-08 8:20,2012-12-08 8:27
11611,2012-12-08 0:00,0.15,2012-12-08 8:27,2012-12-08 8:28
11839,2012-12-08 0:00,0.03,2012-12-08 8:02,2012-12-08 8:02
11839,2012-12-08 0:00,0.82,2012-12-08 8:02,2012-12-08 8:02
11839,2012-12-08 0:00,0.43,2012-12-08 8:46,2012-12-08 8:47
11839,2012-12-08 0:00,0.05,2012-12-08 8:47,2012-12-08 8:47
11839,2012-12-08 0:00,0.03,2012-12-08 8:47,2012-12-08 8:47
11839,2012-12-08 0:00,0.1,2012-12-08 8:47,2012-12-08 8:47
13952,2012-12-08 0:00,0.53,2012-12-08 3:13,2012-12-08 3:13
13952,2012-12-08 0:00,0.13,2012-12-08 3:13,2012-12-08 3:13
13952,2012-12-08 0:00,0.03,2012-12-08 3:14,2012-12-08 3:14
13952,2012-12-08 0:00,0.43,2012-12-08 3:14,2012-12-08 3:15
13952,2012-12-08 0:00,0.92,2012-12-08 3:15,2012-12-08 3:16
13952,2012-12-08 0:00,0.38,2012-12-08 3:43,2012-12-08 3:43
59264,2012-12-07 0:00,5.13,2012-12-07 23:10,2012-12-07 23:15
188,2012-12-08 0:00,0.37,2012-12-08 0:43,2012-12-08 0:43
188,2012-12-08 0:00,6.62,2012-12-08 0:52,2012-12-08 0:59
3758,2012-12-08 0:00,7.73,2012-12-08 0:24,2012-12-08 0:32
7141,2012-12-08 0:00,7.7,2012-12-08 0:44,2012-12-08 0:51
8694,2012-12-08 0:00,0.58,2012-12-08 0:32,2012-12-08 0:33
11026,2012-12-08 0:00,0.62,2012-12-08 0:32,2012-12-08 0:32
11046,2012-12-08 0:00,3.88,2012-12-08 0:33,2012-12-08 0:37
11046,2012-12-08 0:00,0.83,2012-12-08 0:37,2012-12-08 0:38
11046,2012-12-08 0:00,0.32,2012-12-08 0:38,2012-12-08 0:38
11046,2012-12-08 0:00,0.18,2012-12-08 0:38,2012-12-08 0:38
11046,2012-12-08 0:00,1.23,2012-12-08 0:38,2012-12-08 0:39
11046,2012-12-08 0:00,0.32,2012-12-08 0:39,2012-12-08 0:40
11046,2012-12-08 0:00,0.17,2012-12-08 0:40,2012-12-08 0:40
11046,2012-12-08 0:00,0.18,2012-12-08 0:40,2012-12-08 0:40
11046,2012-12-08 0:00,1.22,2012-12-08 0:40,2012-12-08 0:41
11046,2012-12-08 0:00,0.85,2012-12-08 0:41,2012-12-08 0:42
11046,2012-12-08 0:00,0.55,2012-12-08 0:42,2012-12-08 0:43
13952,2012-12-08 0:00,3.73,2012-12-08 0:01,2012-12-08 0:05
13952,2012-12-08 0:00,0.72,2012-12-08 0:05,2012-12-08 0:06
13952,2012-12-08 0:00,0.33,2012-12-08 0:06,2012-12-08 0:06
13952,2012-12-08 0:00,0.58,2012-12-08 0:06,2012-12-08 0:07
13952,2012-12-08 0:00,1.72,2012-12-08 0:07,2012-12-08 0:09
13952,2012-12-08 0:00,1.3,2012-12-08 0:09,2012-12-08 0:10
13952,2012-12-08 0:00,5.32,2012-12-08 0:10,2012-12-08 0:15
13952,2012-12-08 0:00,0.98,2012-12-08 0:15,2012-12-08 0:16
13952,2012-12-08 0:00,1,2012-12-08 0:16,2012-12-08 0:17
13952,2012-12-08 0:00,0.58,2012-12-08 0:17,2012-12-08 0:18
13952,2012-12-08 0:00,1.25,2012-12-08 0:18,2012-12-08 0:19
13952,2012-12-08 0:00,0.48,2012-12-08 0:19,2012-12-08 0:19
13952,2012-12-08 0:00,0.5,2012-12-08 0:19,2012-12-08 0:20
13952,2012-12-08 0:00,0.25,2012-12-08 0:20,2012-12-08 0:20
13952,2012-12-08 0:00,2.78,2012-12-08 0:20,2012-12-08 0:23
13952,2012-12-08 0:00,0.67,2012-12-08 0:51,2012-12-08 0:52
2142,2012-12-08 0:00,0.43,2012-12-08 1:01,2012-12-08 1:01
2142,2012-12-08 0:00,5.25,2012-12-08 1:43,2012-12-08 1:48
2142,2012-12-08 0:00,0.62,2012-12-08 1:49,2012-12-08 1:50
2142,2012-12-08 0:00,0.2,2012-12-08 2:02,2012-12-08 2:02
2142,2012-12-08 0:00,0.18,2012-12-08 2:38,2012-12-08 2:38
5440,2012-12-08 0:00,9.3,2012-12-08 1:02,2012-12-08 1:11
5440,2012-12-08 0:00,0.17,2012-12-08 1:34,2012-12-08 1:34
5440,2012-12-08 0:00,0.87,2012-12-08 2:04,2012-12-08 2:05
6149,2012-12-08 0:00,0.43,2012-12-08 1:18,2012-12-08 1:18
6149,2012-12-08 0:00,0.73,2012-12-08 2:21,2012-12-08 2:22
6149,2012-12-08 0:00,6.22,2012-12-08 2:42,2012-12-08 2:48
6152,2012-12-08 0:00,3.85,2012-12-08 2:34,2012-12-08 2:38
6152,2012-12-08 0:00,1.73,2012-12-08 2:38,2012-12-08 2:40
7294,2012-12-08 0:00,0.37,2012-12-08 1:17,2012-12-08 1:17
7294,2012-12-08 0:00,8.37,2012-12-08 2:05,2012-12-08 2:13
8503,2012-12-08 0:00,0.37,2012-12-08 1:11,2012-12-08 1:12
8503,2012-12-08 0:00,7.15,2012-12-08 1:27,2012-12-08 1:34
8503,2012-12-08 0:00,1.73,2012-12-08 1:35,2012-12-08 1:36
11020,2012-12-08 0:00,0.55,2012-12-08 1:56,2012-12-08 1:56
11020,2012-12-08 0:00,4.33,2012-12-08 2:55,2012-12-08 2:59
11340,2012-12-08 0:00,0.73,2012-12-08 1:26,2012-12-08 1:27
11340,2012-12-08 0:00,4,2012-12-08 1:37,2012-12-08 1:41
11343,2012-12-08 0:00,5.08,2012-12-08 2:28,2012-12-08 2:33
12298,2012-12-08 0:00,0.33,2012-12-08 2:40,2012-12-08 2:40
12298,2012-12-08 0:00,3.42,2012-12-08 2:48,2012-12-08 2:52
12298,2012-12-08 0:00,2.8,2012-12-08 2:52,2012-12-08 2:55
12330,2012-12-08 0:00,0.28,2012-12-08 1:12,2012-12-08 1:12
12330,2012-12-08 0:00,0.18,2012-12-08 1:23,2012-12-08 1:24
12330,2012-12-08 0:00,3.82,2012-12-08 1:50,2012-12-08 1:54
12330,2012-12-08 0:00,0.88,2012-12-08 1:55,2012-12-08 1:56
12687,2012-12-08 0:00,0.22,2012-12-08 1:50,2012-12-08 1:50
12687,2012-12-08 0:00,4.57,2012-12-08 2:15,2012-12-08 2:19
12687,2012-12-08 0:00,2,2012-12-08 2:19,2012-12-08 2:21
12690,2012-12-08 0:00,4.8,2012-12-08 1:12,2012-12-08 1:17
12690,2012-12-08 0:00,0.38,2012-12-08 2:48,2012-12-08 2:48
13952,2012-12-08 0:00,0.13,2012-12-08 2:33,2012-12-08 2:33
13952,2012-12-08 0:00,0.18,2012-12-08 2:33,2012-12-08 2:33
13952,2012-12-08 0:00,0.03,2012-12-08 2:33,2012-12-08 2:33
13952,2012-12-08 0:00,0.55,2012-12-08 2:33,2012-12-08 2:34
13952,2012-12-08 0:00,0.45,2012-12-08 2:55,2012-12-08 2:55
19088,2012-12-08 0:00,0.48,2012-12-08 1:00,2012-12-08 1:01
19088,2012-12-08 0:00,5.47,2012-12-08 1:18,2012-12-08 1:23
19088,2012-12-08 0:00,2.25,2012-12-08 1:24,2012-12-08 1:26
19088,2012-12-08 0:00,0.55,2012-12-08 1:41,2012-12-08 1:41
19088,2012-12-08 0:00,0.52,2012-12-08 2:27,2012-12-08 2:28
19088,2012-12-08 0:00,0.18,2012-12-08 2:52,2012-12-08 2:52
19129,2012-12-08 0:00,0.72,2012-12-08 1:01,2012-12-08 1:02
19129,2012-12-08 0:00,0.2,2012-12-08 1:36,2012-12-08 1:36
19129,2012-12-08 0:00,5.47,2012-12-08 1:56,2012-12-08 2:02
19129,2012-12-08 0:00,2.02,2012-12-08 2:02,2012-12-08 2:04
19129,2012-12-08 0:00,0.17,2012-12-08 2:19,2012-12-08 2:19
20501,2012-12-08 0:00,0.57,2012-12-08 2:13,2012-12-08 2:14
20501,2012-12-08 0:00,5.15,2012-12-08 2:22,2012-12-08 2:27
8159,2012-12-08 0:00,0.12,2012-12-08 3:16,2012-12-08 3:17
8159,2012-12-08 0:00,1.17,2012-12-08 3:25,2012-12-08 3:26
8159,2012-12-08 0:00,3.3,2012-12-08 3:26,2012-12-08 3:29
8159,2012-12-08 0:00,1.1,2012-12-08 3:29,2012-12-08 3:30
8159,2012-12-08 0:00,3.18,2012-12-08 3:30,2012-12-08 3:33
8159,2012-12-08 0:00,0.92,2012-12-08 3:33,2012-12-08 3:34
8159,2012-12-08 0:00,0.25,2012-12-08 3:34,2012-12-08 3:34
10447,2012-12-08 0:00,3.82,2012-12-08 3:17,2012-12-08 3:20
10447,2012-12-08 0:00,0.65,2012-12-08 3:20,2012-12-08 3:21
10447,2012-12-08 0:00,2.2,2012-12-08 3:21,2012-12-08 3:23
10447,2012-12-08 0:00,0.33,2012-12-08 3:23,2012-12-08 3:24
10447,2012-12-08 0:00,0.57,2012-12-08 3:24,2012-12-08 3:24
11097,2012-12-08 0:00,0.4,2012-12-08 3:35,2012-12-08 3:35
11097,2012-12-08 0:00,0.18,2012-12-08 3:51,2012-12-08 3:51
11097,2012-12-08 0:00,2.32,2012-12-08 3:51,2012-12-08 3:53
11097,2012-12-08 0:00,0.43,2012-12-08 3:53,2012-12-08 3:54
11097,2012-12-08 0:00,0.13,2012-12-08 3:54,2012-12-08 3:54
11097,2012-12-08 0:00,0.25,2012-12-08 3:54,2012-12-08 3:54
11097,2012-12-08 0:00,0.65,2012-12-08 3:54,2012-12-08 3:55
11097,2012-12-08 0:00,0.33,2012-12-08 3:55,2012-12-08 3:55
11097,2012-12-08 0:00,0.35,2012-12-08 3:55,2012-12-08 3:56
11097,2012-12-08 0:00,0.27,2012-12-08 3:56,2012-12-08 3:56
11097,2012-12-08 0:00,2.02,2012-12-08 3:56,2012-12-08 3:58
11097,2012-12-08 0:00,0.27,2012-12-08 3:58,2012-12-08 3:58
11097,2012-12-08 0:00,1.32,2012-12-08 3:58,2012-12-08 3:59
13254,2012-12-08 0:00,0.43,2012-12-08 3:34,2012-12-08 3:35
13254,2012-12-08 0:00,5.92,2012-12-08 3:44,2012-12-08 3:50
13952,2012-12-08 0:00,6.38,2012-12-08 3:01,2012-12-08 3:08
13952,2012-12-08 0:00,0.5,2012-12-08 3:08,2012-12-08 3:09
13952,2012-12-08 0:00,3.03,2012-12-08 3:09,2012-12-08 3:12
13952,2012-12-08 0:00,0.1,2012-12-08 3:12,2012-12-08 3:12
47700,2012-12-07 0:00,0.52,2012-12-07 22:26,2012-12-07 22:26
13952,2012-12-08 0:00,0.4,2012-12-08 3:12,2012-12-08 3:13
13952,2012-12-08 0:00,0.08,2012-12-08 3:13,2012-12-08 3:13
11727,2012-12-07 0:00,4.3,2012-12-07 22:53,2012-12-07 22:57
12029,2012-12-07 0:00,0.83,2012-12-07 22:03,2012-12-07 22:04
12029,2012-12-07 0:00,13.85,2012-12-07 22:36,2012-12-07 22:50
12081,2012-12-07 0:00,5.12,2012-12-07 22:05,2012-12-07 22:10
12138,2012-12-07 0:00,0.83,2012-12-07 22:04,2012-12-07 22:05
12138,2012-12-07 0:00,0.4,2012-12-07 22:35,2012-12-07 22:35
12138,2012-12-07 0:00,11.12,2012-12-07 22:58,2012-12-07 23:09
12138,2012-12-07 0:00,0.13,2012-12-07 23:15,2012-12-07 23:15
12210,2012-12-07 0:00,0.38,2012-12-07 22:10,2012-12-07 22:11
12210,2012-12-07 0:00,2.05,2012-12-07 23:42,2012-12-07 23:44
12210,2012-12-07 0:00,0.32,2012-12-07 23:44,2012-12-07 23:44
12210,2012-12-07 0:00,0.12,2012-12-07 23:44,2012-12-07 23:44
12210,2012-12-07 0:00,0.17,2012-12-07 23:44,2012-12-07 23:45
12210,2012-12-07 0:00,0.12,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,0.18,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,0.13,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,0.18,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,0.07,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,0.18,2012-12-07 23:45,2012-12-07 23:45
12210,2012-12-07 0:00,3.02,2012-12-07 23:45,2012-12-07 23:48
12210,2012-12-07 0:00,0.12,2012-12-07 23:48,2012-12-07 23:49
12210,2012-12-07 0:00,0.03,2012-12-07 23:49,2012-12-07 23:49
12210,2012-12-07 0:00,0.08,2012-12-07 23:49,2012-12-07 23:49
12210,2012-12-07 0:00,0.1,2012-12-07 23:49,2012-12-07 23:49
12210,2012-12-07 0:00,0.08,2012-12-07 23:49,2012-12-07 23:49
12210,2012-12-07 0:00,0.77,2012-12-07 23:49,2012-12-07 23:50
13023,2012-12-07 0:00,5.68,2012-12-07 23:35,2012-12-07 23:41
41857,2012-12-07 0:00,0.52,2012-12-07 22:35,2012-12-07 22:36
41857,2012-12-07 0:00,0.32,2012-12-07 23:41,2012-12-07 23:41
41857,2012-12-07 0:00,2.38,2012-12-07 23:56,2012-12-07 23:58
43838,2012-12-07 0:00,0.65,2012-12-07 22:50,2012-12-07 22:51
43838,2012-12-07 0:00,0.67,2012-12-07 23:15,2012-12-07 23:16
43838,2012-12-07 0:00,3.7,2012-12-07 23:22,2012-12-07 23:26
43838,2012-12-07 0:00,1.75,2012-12-07 23:26,2012-12-07 23:28
43838,2012-12-07 0:00,4.13,2012-12-07 23:28,2012-12-07 23:33
43838,2012-12-07 0:00,0.48,2012-12-07 23:41,2012-12-07 23:41
45034,2012-12-07 0:00,0.9,2012-12-07 22:02,2012-12-07 22:03
45034,2012-12-07 0:00,9.53,2012-12-07 22:16,2012-12-07 22:26
46499,2012-12-07 0:00,4.15,2012-12-07 22:11,2012-12-07 22:15
46499,2012-12-07 0:00,0.33,2012-12-07 22:16,2012-12-07 22:16
46504,2012-12-07 0:00,0.68,2012-12-07 23:33,2012-12-07 23:33
46504,2012-12-07 0:00,4.7,2012-12-07 23:51,2012-12-07 23:56
46593,2012-12-07 0:00,0.28,2012-12-07 22:26,2012-12-07 22:27
46593,2012-12-07 0:00,0.23,2012-12-07 23:50,2012-12-07 23:50
59058,2012-12-07 0:00,5.1,2012-12-07 16:51,2012-12-07 16:56
59058,2012-12-07 0:00,0.52,2012-12-07 16:57,2012-12-07 16:57
59088,2012-12-07 0:00,6.92,2012-12-07 16:20,2012-12-07 16:27
59088,2012-12-07 0:00,0.43,2012-12-07 17:36,2012-12-07 17:36
59277,2012-12-07 0:00,7.33,2012-12-07 16:12,2012-12-07 16:19
59292,2012-12-07 0:00,7.58,2012-12-07 16:59,2012-12-07 17:06
59292,2012-12-07 0:00,0.87,2012-12-07 17:45,2012-12-07 17:46
26934,2012-12-07 0:00,0.43,2012-12-07 18:50,2012-12-07 18:51
26934,2012-12-07 0:00,4.62,2012-12-07 19:07,2012-12-07 19:11
26934,2012-12-07 0:00,0.55,2012-12-07 19:48,2012-12-07 19:49
31299,2012-12-07 0:00,0.5,2012-12-07 18:59,2012-12-07 18:59
31299,2012-12-07 0:00,7.2,2012-12-07 19:23,2012-12-07 19:30
33644,2012-12-07 0:00,0.48,2012-12-07 18:18,2012-12-07 18:19
33644,2012-12-07 0:00,0.43,2012-12-07 19:21,2012-12-07 19:21
54554,2012-12-07 0:00,0.63,2012-12-07 18:35,2012-12-07 18:35
54554,2012-12-07 0:00,0.38,2012-12-07 19:31,2012-12-07 19:31
54558,2012-12-07 0:00,7.53,2012-12-07 18:43,2012-12-07 18:50
54558,2012-12-07 0:00,0.72,2012-12-07 19:12,2012-12-07 19:13
55581,2012-12-07 0:00,7.27,2012-12-07 18:03,2012-12-07 18:11
55590,2012-12-07 0:00,9,2012-12-07 19:49,2012-12-07 19:58
55594,2012-12-07 0:00,0.57,2012-12-07 18:19,2012-12-07 18:19
55594,2012-12-07 0:00,0.57,2012-12-07 19:30,2012-12-07 19:31
55610,2012-12-07 0:00,0.52,2012-12-07 18:11,2012-12-07 18:11
55610,2012-12-07 0:00,0.43,2012-12-07 19:20,2012-12-07 19:21
55620,2012-12-07 0:00,6.03,2012-12-07 18:36,2012-12-07 18:42
55620,2012-12-07 0:00,0.72,2012-12-07 19:11,2012-12-07 19:12
55656,2012-12-07 0:00,3.28,2012-12-07 19:31,2012-12-07 19:35
55711,2012-12-07 0:00,6.17,2012-12-07 19:00,2012-12-07 19:06
55836,2012-12-07 0:00,0.87,2012-12-07 18:03,2012-12-07 18:03
55836,2012-12-07 0:00,0.45,2012-12-07 18:11,2012-12-07 18:12
55836,2012-12-07 0:00,15.33,2012-12-07 18:19,2012-12-07 18:34
55836,2012-12-07 0:00,0.75,2012-12-07 19:06,2012-12-07 19:07
55836,2012-12-07 0:00,0.5,2012-12-07 19:43,2012-12-07 19:43
55837,2012-12-07 0:00,4.33,2012-12-07 18:12,2012-12-07 18:16
55837,2012-12-07 0:00,1.43,2012-12-07 18:17,2012-12-07 18:18
55846,2012-12-07 0:00,0.43,2012-12-07 18:59,2012-12-07 19:00
55846,2012-12-07 0:00,7.1,2012-12-07 19:36,2012-12-07 19:43
55867,2012-12-07 0:00,4.73,2012-12-07 19:43,2012-12-07 19:48
55901,2012-12-07 0:00,7.7,2012-12-07 19:13,2012-12-07 19:20
55995,2012-12-07 0:00,5.78,2012-12-07 18:53,2012-12-07 18:59
55995,2012-12-07 0:00,0.18,2012-12-07 19:06,2012-12-07 19:06
56144,2012-12-07 0:00,0.38,2012-12-07 18:34,2012-12-07 18:35
5604,2012-12-07 0:00,6.17,2012-12-07 20:16,2012-12-07 20:22
5604,2012-12-07 0:00,1.28,2012-12-07 20:23,2012-12-07 20:24
5604,2012-12-07 0:00,0.73,2012-12-07 20:40,2012-12-07 20:40
8159,2012-12-07 0:00,0.5,2012-12-07 20:59,2012-12-07 21:00
12029,2012-12-07 0:00,14.18,2012-12-07 20:01,2012-12-07 20:15
12029,2012-12-07 0:00,0.5,2012-12-07 20:34,2012-12-07 20:35
12532,2012-12-07 0:00,3.75,2012-12-07 20:45,2012-12-07 20:48
12534,2012-12-07 0:00,3.8,2012-12-07 20:40,2012-12-07 20:44
12535,2012-12-07 0:00,0.25,2012-12-07 20:00,2012-12-07 20:00
12535,2012-12-07 0:00,9.75,2012-12-07 20:25,2012-12-07 20:34
12536,2012-12-07 0:00,0.57,2012-12-07 20:00,2012-12-07 20:01
12536,2012-12-07 0:00,0.57,2012-12-07 20:24,2012-12-07 20:25
12536,2012-12-07 0:00,9.03,2012-12-07 20:49,2012-12-07 20:58
