PRODUCT_ID,PACKING_SLIP_DESC,MERCH_DIV_DESC,BRAND_NAME,,,
59669,SHWK 12/17 Mrs. Prindable's (12) Individual,Home Decor,Mrs. Prindable,,,
35690,Del Week 11/24 Trinity Tree Fresh Fraser-Fir W,IQVC Divisional,N/A,,,
44162,Bronzo Italia Graduated Wavy Circle Link,Jewelry,Bronzo Italia,,,
5087,Birki's Happy Points & Stripes Double Strap,Accessories,Birkenstock,,,
60499,Dinosaurs Roam Among Us Game,IQVC Divisional,Briarpatch,,,
37149,Disney Sterling Princess Pink Diamonique Stud E,IQVC Divisional,Disney,,,
47661,"4.50 ct tw Black Spinel 1-1/4"",Jewelry""",N/A,,,,
27097,Stamina 40-0048 Pro Stepper,IQVC Divisional,Stamina,,,
47630,"0.85 ct tw Black Spinel Set of 3 Stack Rings,",Jewelry,N/A,,,
59671,SHWK 12/17 Mrs. Prindable's 14 pc. Chocolate,Home Decor,Mrs. Prindable,,,
12771,NFL Men's Two Hit Script Graphic Short Sleeved,License Hardgds,NFL,,,
54498,Tramontina Porterhouse 4-Piece Pointed Tip Jumb,IQVC Divisional,Tramontina,,,
23120,Garmin Waterproof GPS with Compass & US Topogra,IQVC Divisional,Garmin,,,
29576,Taylor 7340 Lithium Digital Scale,IQVC Divisional,Taylor,,,
16191,"philosophy purity cleansing oil, 5.8oz",IQVC Divisional,philosophy,,,
47836,Judith Ripka Sterling Estate Diamonique & Onyx,Jewelry,Judith Ripka,,,
48321,Judith Ripka Sterling 14.00ct London Blue Topaz,Jewelry,Judith Ripka,,,
34233,Luigi Bormioli White Porcelain Pitcher,IQVC Divisional,Luigi Bormioli,,,
21821,SquareTrade 3-Yr Service Contract w/ADH:Cameras,IQVC Divisional,Not Known,,,
22713,Bose SoundLink Bluetooth Mobile Speaker II,Electronics,Bose,,,
27604,Michley Electronics SS602 Desktop Sewing Machin,IQVC Divisional,Not Known,,,
11699,little missmatched 12-pack Zany Circus Crew,Accessories,Little MissMatched,,,
11708,little missmatched 12-pack Plaid & Houndstooth,Accessories,Little MissMatched,,,
31643,Set of 2 Smartphone Wallets with Readers,Home Decor,Lori Greiner,,,
56247,Prepology 4 Pc Stainless Cutlery Set w/ Wood,Home Decor,Prepology,,,
18715,Birki's by Birkenstock Marseille Triple Strap,Accessories,Birkenstock,,,
56559,Country Fresh Chocolate Fudge Assortment,IQVC Divisional,Country Fresh Fudge,,,
59720,Cheryl's 75 pc. Holiday Cookie Assortment,Home Decor,Cheryl's,,,
44486,Honora Cultured Pearl Stainless Steel Necklace,Jewelry,Not Known,,,
42746,"Honora Cultured Pearl 5.0mm Oval 9 Ankle""",Jewelry,Honora,,,
50601,Disney Sterling Wizards of Waverly Place PeaceP,IQVC Divisional,Disney,,,
49605,Affinity Diamond Pink Enamel Baby Shoe Charm,IQVC Divisional,Affinity Diamond Jewelry,,,
8003,"Fresh Creme Ancienne Face Cream, 1 oz.",Health/Beauty,Fresh,,,
30818,"Bethlehem Lights In/Outdoor 11 Colored Glass""",Home Decor,Bethlehem Lights,,,
14541,Alterna Bamboo Smooth Kendi Pure Treatment,Health/Beauty,Alterna,,,
55704,Breadman Stainless Steel 2 lb. Perfect Bake,Home Decor,Breadman,,,
32816,Home Reflections Herringbone Grand Chenille,Textile/Furnit,Home Reflections,,,
41291,EternaGold Diamond Cut Box Necklace 14K Gold,Jewelry,Not Known,,,
14504,A-D Josie Maran 5-pc Nourishing Argan Package,Health/Beauty,Josie Maran,,,
42834,15.00 ct tw Brazilian Quartz Sterling Lever,Jewelry,N/A,,,
53211,"EternaGold Domed Hammered Hoop Earrings, 14K",Jewelry,EternaGold,,,
14483,Isaac Mizrahi Live! Python Embossed Leather,Accessories,Not Known,,,
46041,EternaGold Satin Openwork Lever Back Earrings,Jewelry,EternaGold,,,
42815,"EternaGold 1 Crystal Cut Classic Hoop Earrings""",Jewelry,EternaGold,,,
22313,Magnavox 1080p HD Streaming Player with,Electronics,Magnavox,,,
11665,little missmatched Navy Peacoat,Apparel,Little MissMatched,,,
50127,Prerogatives Sterling 3/4 Round Hoop Earrings,",IQVC Divisional""",Prerogatives,,,
24560,"LG 55 Class 120Hz Full HD LED Cinema 3D TV wit""",IQVC Divisional,Not Known,,,
7601,Susan Graver Printed Foiled Knit V-neck,Apparel,Susan Graver,,,
25264,"Toshiba 15.6 Laptop Intel Core i3 6GB RAM 500G""",IQVC Divisional,Toshiba,,,
54414,Bodum Bistro Two-Slice Toaster w/Cool-Touch Ext,IQVC Divisional,bodum,,,
10847,V Couture by Kooba Maddie Satchel w/Woven Chain,Accessories,V Couture by Kooba,,,
1209,Surgeon's Skin Secret 4 Piece Pack Vanilla,IQVC Divisional,Surgeon's Skin Secret,,,
24105,House of Marley Jammin' Positive Vibration On-E,IQVC Divisional,House of Marley,,,
41728,Teardrop Shaped Mother-of-Pearl Earrings w/Gold,Jewelry,N/A,,,
42551,Polished Tapered Oval Hoop Earrings w/ Gift Box,Jewelry,N/A,,,
24390,"Samsung 60 Diag. 240Hz Full HD 3D LED TV w/Fac""",IQVC Divisional,Samsung,,,
38913,Jacqueline Kennedy Crystal & Enamel Kilt Pin,Jewelry,Jacqueline Kennedy,,,
21776,SquareTrade 3-Year Service Contract: TVs $4000,IQVC Divisional,SquareTrade,,,
43846,American West Sterling Liquid Silver & Gemstone,Jewelry,Not Known,,,
47622,VicenzaSilver Sterling Adjustable Status Link,Jewelry,VicenzaSilver,,,
2200,Isaac Mizrahi Live! Lizard Embossed,Accessories,Isaac Mizrahi Live!,,,
12142,San Diego Hat Company Houndstooth Cap with Side,Accessories,San Diego Hat Co.,,,
47169,American West Sterling Black Onyx Tri-color,Jewelry,American West,,,
42603,VicenzaSilver Sterling Avg. Paillette,Jewelry,VicenzaSilver,,,
20079,Dennis Basso Faux Suede and Rosette Faux Fur,Apparel,Dennis Basso,,,
25999,Apple 2GB iPod Shuffle Bundle with Accessories,IQVC Divisional,Not Known,,,
46593,Bronzo Italia Textured & Diamond Cut Mesh Round,Jewelry,Not Known,,,
45921,Bronzo Italia Polished Twist Design Oval,Jewelry,Not Known,,,
46255,Bronzo Italia Polished Byzantine Necklace or,Jewelry,Not Known,,,
45399,VicenzaSilver Sterling Diamond Cut Triple Hoop,Jewelry,VicenzaSilver,,,
44245,Oro Nuovo Bold Graduated Hoop,Jewelry,Oro Nuovo,,,
4695,Bradley by Bradley Bayou Suede Jacket with,Apparel,Bradley by Bradley Bayou,,,
40189,"EternaGold 18 Polished Open Link Necklace""",Jewelry,EternaGold,,,
38232,RLM Studio Sterling & Brass Adjustable Leaf,Jewelry,RLM Studio by Robert Lee Morris,,,
42625,VicenzaGold Diamond Cut Drop,Jewelry,VicenzaGold,,,
26616,Travelon Large Hobo with Front Pockets and LED,Home Decor,Travelon,,,
32456,Northern Nights Florence Leaf 550FP TW Egyptian,Textile/Furnit,Northern Nights,,,
11833,A-D philosophy supersize love your skin trio,Health/Beauty,philosophy,,,
3990,LOGO by Lori Goldstein Seamed Leggings,Apparel,Logo by Lori Goldstein,,,
14316,Earth Buttonbush Leather Mary Janes w/,Accessories,Earth,,,
51626,"Steel by Design 30 2.0mm Polished Bead Chain N""",IQVC Divisional,Steel by Design,,,
12285,Isaac Mizrahi Live! 3/4 Sleeve Heathered Scoop,Apparel,Isaac Mizrahi Live!,,,
40044,Round Gemstone Pendant w/ Circle Overlay Design,Jewelry,N/A,,,
5889,Bob Mackie's Moleskin Trenchcoat with Belt,Apparel,Bob Mackie,,,
43375,Angela by John Hardy Sterling/14K Rice,Jewelry,Angela by John Hardy,,,
25808,Wii Console with Sports Resort Ultimate Starter,IQVC Divisional,Nintendo,,,
46067,Steel by Design Set of 3 Hammered & Faceted,Jewelry,Steel by Design,,,
48201,3.50 ct tw Amethyst & Diamond Cut White Topaz,Jewelry,N/A,,,
29225,Royal Palace Antique Kirman Panel Handmade Wool,Textile/Furnit,Not Known,,,
5890,Carole Hochman Cheetah 2PC Micro Fleece PJ Set,Apparel,Carole Hochman,,,
11429,Carole Hochman Fairytale Cottage Rose Cotton,Apparel,Carole Hochman,,,
60182,Technique HA 14cm/1qt. Open Saucepan,Returns,Cook's Essentials,,,
31501,"Bethlehem Lights 13.5 Hyacinth in Birds Nest""",Home Decor,Bethlehem Lights,,,
58763,A-D Kansas City (8)4.5oz Sirloins AHA Certified,Home Decor,Kansas City Steak,,,
9418,B. Makowsky Pebble Leather Tote with Perforated,Accessories,B. Makowsky,,,
59446,Junior's Sugarless Chocolate Dream Layer Cake,Home Decor,Junior's,,,
31638,Reed & Barton 18/10 Premier S/S 94-pc Service,Home Decor,Reed & Barton,,,
32343,Portofino 6 Piece Queen Comforter Set,Textile/Furnit,N/A,,,
37479,1.00 ct tw Peridot & Chrome Diopside Sterling,Jewelry,N/A,,,
44355,Oval Ammolite Triplet Sterling Ring or Earrings,Jewelry,Not Known,,,
47446,4.50 ct tw Multi-Gemstone Sterling Band Ring,Jewelry,N/A,,,
48883,Black Spinel Sterling Studs &Pendant,Jewelry,N/A,,,
47414,Tanzanite Triple Row Sterling Tennis Bracelet,Jewelry,Not Known,,,
44916,Sleeping Beauty Turquoise Linear Design,Jewelry,N/A,,,
34146,Rowenta DW8080 Pro Master Iron,IQVC Divisional,Rowenta,,,
48383,"6-Stone Design Diamond Ring, 14K Gold",Jewelry,Affinity Diamond Jewelry,,,
43258,Bold Oval Faceted Chalcedony,Jewelry,N/A,,,
2952,Skechers Leather & Sparkle Wedge Mary Janes,Accessories,Skechers,,,
5449,M by Marc Bouwer Open Front Cardigan with,Apparel,M by Marc Bouwer,,,
21876,SquareTrade 3-Year Service Contractw/ADH:Laptop,IQVC Divisional,Not Known,,,
31855,Susan Graver Home Peachy Soft Embroidered,Textile/Furnit,Not Known,,,
51455,Amore La Vita Sterling Dimensional Pink Nail Po,IQVC Divisional,Amore La Vita,,,
11127,L'Occitane Shea Hand Cream and Supersize,Health/Beauty,L'Occitane,,,
6114,Quacker Factory Studded Shoulder Raglan,Apparel,Quacker Factory,,,
45672,"EternaGold 18 Beaded Station Necklace""",Jewelry,EternaGold,,,
13341,Linea by Louis Dell'Olio Petite Wide Waist,Apparel,Linea by Louis Dell'Olio,,,
7008,Urban Chic Suede Tote with Faux Pebble,Accessories,VT Luxe,,,
6446,little missmatched High Top Sneaker Design,Accessories,Little MissMatched,,,
10992,CE by Cristina Ehrlich Pleated Blouse with,Apparel,CE by Cristina Ehrlich,,,
10127,Choice of One Time Only Values for Mon 01/07 at,Apparel,Not Known,,,
18769,Carole Hochman Velour Zip Front Hooded Top with,Apparel,Carole Hochman,,,
12839,Denim & Co. Long Sleeve Button Front French,Apparel,Denim & Co.,,,
26641,Cory Everson Manual Folding Treadmill w/LCD &,Fun & Leisure,Cory Everson,,,
10023,Isaac Mizrahi Live! Arizona Floral Button Front,Apparel,Isaac Mizrahi Live!,,,
3175,Layers by Lizden Suede Handbag with Bow,Accessories,Lizden,,,
5664,Liz Claiborne New York Animal Burnout 3/4,Apparel,Liz Claiborne New York,,,
1177,George Simonton Animal Print Milky Knit Top,Apparel,George Simonton,,,
21542,Garmin AC Charger & International Adapter Set f,IQVC Divisional,Garmin,,,
6072,Layers by Lizden Metallic Ombre Scarf,Accessories,Lizden,,,
45024,"Erica Courtney Gemstone Holly Hoops, Sterling",Jewelry,Erica Courtney,,,
61476,Don Aslett's T3 Total Tub 'n Tile Cleaning Kit,Housewares,Don Aslett,,,
7728,Susan Graver French Terry Jacket with Snap,Apparel,Susan Graver,,,
12715,Susan Graver Striped Color-Block Cotton,Apparel,Susan Graver,,,
40642,Erica Courtney Diamonique Sydney Enhancer,Jewelry,Erica Courtney,,,
12911,Spanx Ath-Leisure Contour Jacket,Accessories,Spanx,,,
41818,Smithsonian Simulated Marie Antoinette Pendant,Costume Jewelry,Smithsonian,,,
7465,Women with Control Pull-on Snap Pocket,Apparel,Not Known,,,
21795,SquareTrade 3-Yr Service Contract w/ADH: Electr,IQVC Divisional,Not Known,,,
43274,EternaGold Cultured Pearl Teardrop Dangle,Jewelry,EternaGold,,,
11565,A-D Mally Ultimate Performance Face&Body Makeup,Health/Beauty,Mally Beauty,,,
7320,B. Makowsky Leather Boots w/ Hidden Stud,Accessories,B. Makowsky,,,
9037,Wendy Williams Croco Embossed Leather Tote w/,Accessories,Wendy Williams,,,
43665,Michael Dawkins Sterling Silver Mother-of-Pearl,Jewelry,Michael Dawkins,,,
18245,Mally Perfect Prep Poreless Illuminating Primer,IQVC Divisional,Mally Beauty,,,
52589,"Steel by Design 18 Open Horizontal Cross Neckl""",IQVC Divisional,Steel by Design,,,
45768,Michael Dawkins Sterling Drusy Quartz Enhancer,Jewelry,Michael Dawkins,,,
10961,Denim & Co. Long Sleeve Tribal Print Blanket,Apparel,Denim & Co.,,,
48373,Michael Dawkins Sterling Gemstone Pod Earrings,Jewelry,Not Known,,,
40333,MichaelDawkins Sterling 12.0cttw Multi-Gemstone,Jewelry,Not Known,,,
59054,Mamma Wanda 3.28 lbs. Assorted Gourmet,Home Decor,Mamma Wanda,,,
12645,Isaac Mizrahi Live! Charmed Rose Jacquard,Apparel,Isaac Mizrahi Live!,,,
40613,Melania Bold Pave' Style Dome Ring,Costume Jewelry,Melania Trump,,,
56761,Cottage Farms 6 Piece Passion SunPatiens Collec,IQVC Divisional,Cottage Farms,,,
15770,"June Jacobs Radiant Glow Self Tanning Lotion, 3",IQVC Divisional,June Jacobs,,,
8267,Liz Claiborne New York Diamond Printed Drape,Apparel,Liz Claiborne New York,,,
11531,Denim & Co. 3/4 Scoop Neck Tee w/ Sequin & Bead,Apparel,Denim & Co.,,,
16215,Laura Geller Baked Split Ethereal & Balance-N-B,IQVC Divisional,Laura Geller,,,
38331,Melania Cushion Simulated Diamond,Costume Jewelry,Melania Trump,,,
5119,bareMinerals Extreme Glimmers Eye Collection,Health/Beauty,bareMinerals,,,
41501,Or Paz Sterling Cultured Pearl Hammered Bird,Jewelry,Or Paz,,,
55616,Cook's Essentials Rapid Wave Hi-Speed,Home Decor,Cook's Essentials,,,
12778,Skechers GOwalk Break Athletic Mary Janes,Accessories,Skechers,,,
33236,Royal Palace Grand Medallion Handmade Wool,Textile/Furnit,Not Known,,,
22867,"HP All-in-One 20 TouchSmart Intel Dual Core""",Electronics,HP,,,
58298,Roberta's 4-piece Giant Double Flowered,Home Decor,Roberta's,,,
47856,"Dominique Dinouart Bold Sterling Pendant w/18"",Jewelry""",Dominique Dinouart,,,,
47011,Joan Rivers Captured Brilliance Faux  Pearl,Costume Jewelry,Joan Rivers,,,
58064,Roberta's 3-pc. Heavenly Jacob's Ladder,Home Decor,Roberta's,,,
875,"WEN by Chaz Dean Cucumber Aloe Bath, Body & Hai",IQVC Divisional,WEN,,,
39196,Round Hammered Pendant with 1.35 ct tw,Jewelry,N/A,,,
31086,Classic Sculpted Italian Man Figurine by Karen,Home Decor,Karen Didion Originals,,,
19269,Denim & Co. Original Waist Stretch Twill Capri,Apparel,Denim & Co.,,,
13732,tarte Amazon at Night Limited Edition Amazonian,Health/Beauty,tarte,,,
13106,"Denim & Co. How Smooth"" Modern Waist""",Apparel,Not Known,,,
19861,Dennis Basso Button Front Jacket w/Quilting,Apparel,Dennis Basso,,,
33331,Bethlehem Lights Set of 5 Jumbo Calla Lily,Home Decor,Bethlehem Lights,,,
59391,Cottage Farms 4-piece 2-n-1 Sun Daisy,Home Decor,Cottage Farms,,,
26883,"From Mama's Table to Mine"" Cookbook""",Home Decor,Deen Bros,,,
61207,Fuller Brush Treated Dust Mop Complete,IQVC Divisional,Fuller Brush,,,
59124,Roberta's 24-pc. Sub-Zero Superior Blooming,Home Decor,Roberta's,,,
12842,Denim & Co. Long Sleeve Zip Front Color-Block,Apparel,Denim & Co.,,,
46172,"Smithsonian Colors of Opal and Gemstone Dangle,",Jewelry,Smithsonian,,,
40243,Smithsonian Mother-of-Pearl Inlay Sterling,Jewelry,Smithsonian,,,
4528,Quacker Factory 3/4 Sleeve T-shirt w/ Simulated,Apparel,Quacker Factory,,,
48628,10.85 ct tw Wrapped Quartz Sterling Drop,Jewelry,N/A,,,
20241,Elisabeth Hasselbeck for Dialogue Ruffled,Apparel,Elisabeth Hasselbeck for Dialogue,,,
32518,Northern Nights Rebecca Coverlet Set w/300TC,Textile/Furnit,Not Known,,,
48203,3.50 ct tw Citrine & Diamond Cut White Topaz,Jewelry,N/A,,,
7653,Liz Claiborne New York Crinkle Chiffon Floral,Apparel,Liz Claiborne New York,,,
9862,Dooney & Bourke Pebble Leather Small Sac with,Accessories,Dooney & Bourke,,,
26624,Travelon City Messenger Bag with Front,Home Decor,Travelon,,,
55540,Yonanas Frozen Treat Maker,IQVC Divisional,Yonanas,,,
59766,Cottage Farms 4-piece Landscape Gerber Daisy,Home Decor,Cottage Farms,,,
58069,Roberta's 4-pc. Dwarf Perennial Baby's Breath,Home Decor,Roberta's,,,
55541,Yonanas Frozen Treat Maker,IQVC Divisional,Not Known,,,
56271,"Sachi Lunchin' Ladies"" Insulated Black & White""",Home Decor,Sachi Fashion,,,
17092,smashbox Photo Finish Luminizing Foundation Pri,IQVC Divisional,SmashBox,,,
49304,Oro Nuovo Polished 19mm Round Button Omega,Jewelry,Not Known,,,
47965,"VicenzaGold 20 Adjustable Sparkle Chain""",Jewelry,VicenzaGold,,,
52696,"Ladybug Stud Earrings, 14K Gold",IQVC Divisional,N/A,,,
13420,Susan Graver Printed Liquid Knit Top w/,Apparel,Susan Graver,,,
48045,VicenzaGold Labradorite Doublet Cross Pendant,Jewelry,VicenzaGold,,,
40551,"Veronese 18K Clad 18 Polished Omega Necklace""",Jewelry,Veronese,,,
13248,Bob Mackie's Boat Neck Caftan Top with,Apparel,Bob Mackie,,,
14744,A-D philosophy super-size 2pc vitC micro-deliv,Health/Beauty,philosophy,,,
5530,Tignanello Leather Open Toe Pumps with Bow,Accessories,Tignanello,,,
4214,Bob Mackie's 3/4 Sleeve Orchid T-shirt,Apparel,Bob Mackie,,,
10670,Clarks Artisan Concert Music Leather Flats,Accessories,Clarks Artisan,,,
19584,Neutrogena Dermatologics Retinol NX,Health/Beauty,Neutrogena,,,
46960,Kirks Folly Mariposa Butterfly Necklace,Costume Jewelry,Kirks Folly,,,
46959,Kirks Folly Fairy Gathering Heart Pin,Costume Jewelry,Kirks Folly,,,
38006,Kirks Folly Twinkle Birthstone Fairy Set of 3,Costume Jewelry,Kirks Folly,,,
777,philosophy hope in a jar world-famous moisturiz,IQVC Divisional,philosophy,,,
48057,"UltraFine Silver 30 Multi-strand Status Link""",Jewelry,UltraFine,,,
40704,Sandra Singh Artisan Crafted Sterling Rainbow,Jewelry,Sandra Singh,,,
57452,Cheryl's Valentine Heart-Shaped Tin - 16 Assort,IQVC Divisional,Not Known,,,
18203,Dalton Gem Shadow with Hydraphylic Technology a,IQVC Divisional,Dalton,,,
57685,Cottage Farms 3-piece Award Winning Exhibition,Home Decor,Cottage Farms,,,
12738,Isaac Mizrahi Live! Placed Collage Floral Print,Apparel,Isaac Mizrahi Live!,,,
47299,Or Paz Sterling Moonstone Textured Round,Jewelry,Or Paz,,,
13229,B. Makowksy Glove Leather Zip Top Crossbody Bag,Accessories,B. Makowsky,,,
49400,5.25 ct tw Black Spinel Pave',Jewelry,N/A,,,
22890,INFOtainment LIFELINE 2800 mAh Portable USB,Electronics,Infotainment,,,
46408,Susan Graver Set of 4 Flower Stack Rings,Costume Jewelry,Susan Graver,,,
46436,"Lee Sands Cultured Pearl Multi-Strand 34"",Jewelry""",Lee Sands,,,,
34465,Sure Fit Deluxe Pet Comfort Sofa Cover,IQVC Divisional,Not Known,,,
13245,Bob Mackie's Regular Ponte Knit Pull-On Slim,Apparel,Bob Mackie,,,
50541,"Lee Sands Red & White Coral 21 Necklace""",IQVC Divisional,Lee Sands,,,
13938,Laura Geller Color Drenched Lip Gloss,Health/Beauty,Laura Geller,,,
14795,A-D Laura Geller Balance N Brighten .32oz&Brush,Health/Beauty,Laura Geller,,,
42186,Lee Sands Cultured Pearl Heart & Amethyst Bead,Jewelry,Lee Sands,,,
37385,UltraFine Silver Average-Size Polished Bangle B,IQVC Divisional,UltraFine,,,
13489,Belle Gray by Lisa Rinna Dip Dye Cowl Neck Top,Apparel,Belle Gray by Lisa Rinna,,,
41935,Judith Ripka Sterling Flame Pave' Diamonique,Jewelry,Judith Ripka,,,
41499,Judith Ripka Sterling Diamonique Enhancer,Jewelry,Not Known,,,
47280,RLM Studio Pathways Sculpted Sterling,Jewelry,RLM Studio by Robert Lee Morris,,,
44544,RLM Studio Gemstone Pendant or Sterling,Jewelry,Not Known,,,
48581,Judith Ripka 1.75cttw 7 Stone Round Diamonique,Jewelry,Judith Ripka,,,
45530,Barbara Bixby Sterling/18K Blue Diamond & Gemst,Jewelry,Barbara Bixby,,,
42024,Barbara Bixby Sterling/18K Gemstone Hamsa,Jewelry,Barbara Bixby,,,
48808,Barbara Bixby Sterling/18K Star of David,Jewelry,Barbara Bixby,,,
48538,Judith Ripka Sterling 2.4 ct Pave Tanzanite,Jewelry,Judith Ripka,,,
2768,Lipo in a Box Thigh Shaping Wirefree Bodysuit,IQVC Divisional,Lipo in a Box,,,
48409,Michael Dawkins Sterling Starry Night Gemstone,Jewelry,Michael Dawkins,,,
40492,"Carolyn Pollack Sterling 20 Textured Link""",Jewelry,Carolyn Pollack,,,
47721,Michael Dawkins Sterling Starry Night,Jewelry,Michael Dawkins,,,
45507,Barbara Bixby Sterling/18K Blue Diamond,Jewelry,Barbara Bixby,,,
48890,Judith Ripka Sterling Diamonique Multi-Stone,Jewelry,Not Known,,,
53397,Breville Die-Cast Juice Fountain Elite,IQVC Divisional,Breville,,,
21314,SuperBowl XLVII Baltimore Ravens Signed Foot,License Hardgds,Not Known,,,
37880,Isaac Mizrahi Live! Simulated Pearl Bead,Costume Jewelry,Isaac Mizrahi Live!,,,
13194,Denim & Co. Button Front French Terry Blazer,Apparel,Denim & Co.,,,
4333,Quacker Factory Anchor Detail 3/4 Sleeve,Apparel,Quacker Factory,,,
4518,Denim & Co. Essentials Perfect Jersey,Apparel,Denim & Co.,,,
29139,"BethlehemLights Battery Op. 42 Magnolia""",Home Decor,Bethlehem Lights,,,
15637,Choice of One Time Only Values for Mon 2/04 at,Apparel,Not Known,,,
5506,Susan Graver Gauze Pull-on Shorts with,Apparel,Susan Graver,,,
40264,Multi-Chain & Bead Statement Necklace,Costume Jewelry,Heidi Klum,,,
40688,Crystal Pave' Teardrop Earrings,Costume Jewelry,Heidi Klum,,,
40255,Fancy Drop Chain Necklace,Costume Jewelry,Heidi Klum,,,
26364,"Dell Inspiron 15 Notebook Dual-Core, 320GB HD,",IQVC Divisional,Dell,,,
13085,Liz Claiborne New York 3/4 Sleeve Scoop Neck,Apparel,Liz Claiborne New York,,,
37397,Kirks Folly by Josephine Wall Peacock Flight St,IQVC Divisional,Kirks Folly,,,
13098,George Simonton Knit Pencil Skirt with Side,Apparel,George Simonton,,,
29137,Bethlehem Lights Battery Op. Daffodil Pot,Home Decor,Bethlehem Lights,,,
9664,George Simonton Tropical Safari Print V-Neck,Apparel,George Simonton,,,
59677,Vintage Wine Estates Festival Picks Choice of,Home Decor,Vintage Wine Estates,,,
13791,LOGO by Lori Goldstein Button Front Vest with,Apparel,Logo by Lori Goldstein,,,
56270,"Sachi Lunchin' Ladies"" Insulated Patterned""",Home Decor,Sachi Fashion,,,
44639,Carolyn Pollack Sleeping Beauty Turquoise,Jewelry,Carolyn Pollack,,,
49187,Carolyn Pollack Sterling & Amethyst Free Form,Jewelry,Carolyn Pollack,,,
47698,Bronzo Italia Round Cabochon Moonstone Drop,Jewelry,Bronzo Italia,,,
8091,Linea by Louis Dell'Olio Double Breasted Jacket,Apparel,Linea by Louis Dell'Olio,,,
49189,Carolyn Pollack Multi-gemstone Sterling Swirl,Jewelry,Carolyn Pollack,,,
44589,Choice of One Time Only Values for Thurs 2/7,Jewelry,Not Known,,,
55415,Breville YouBrew Coffeemaker with Ther mal Cara,IQVC Divisional,Breville,,,
56366,Rachael Ray Cucina 5-Piece Stoneware,Home Decor,Rachael Ray,,,
13517,Women with Control Hollywood Waist Pull-on,Apparel,Women with Control,,,
9849,Kelly by Clinton Kelly Printed Scarf Top with,Apparel,Kelly by Clinton Kelly,,,
33619,Sleep Number CK Special Edition Modular,Textile/Furnit,Sleep Number Bed,,,
48625,Black Spinel Bead Sterling Necklace,Jewelry,Not Known,,,
47893,RLM Studio Drusy Sterling & Bronze,Jewelry,RLM Studio by Robert Lee Morris,,,
13770,LOGO by Lori Goldstein V-neck Abstract Print,Apparel,Logo by Lori Goldstein,,,
13402,M by Marc Bouwer Sleeveless Midi Dress with,Apparel,M by Marc Bouwer,,,
13725,Jennifer Hudson Collection Sweater w/Animal,Apparel,Jennifer Hudson Collection,,,
1511,Dooney & Bourke Nylon Mini Juliette Satchel,Accessories,Dooney & Bourke,,,
16844,Laura Geller Sunset Baked Eye Dreams Palette wi,IQVC Divisional,Laura Geller,,,
12726,Layers by Lizden Sunflower Bubble Scarf with,Accessories,Lizden,,,
12812,Clarks Artisan Amaya Yarrow Leather Thong,Accessories,Clarks Artisan,,,
7850,Susan Graver Cotton Sateen Ankle Pants w/Button,Apparel,Susan Graver,,,
29585,Roberta's 12-Piece Yellow Oriental Lily Collect,IQVC Divisional,Roberta's,,,
49411,"Honora Cultured Pearl 36 Black Spinel""",Jewelry,Honora,,,
5457,Isaac Mizrahi Live! Split V-Neck Knit Top with,Apparel,Isaac Mizrahi Live!,,,
33688,"Belleek Everyday"" Basketweave 10 x 7 Baker""",App/Accss Event,Belleek,,,
13983,tarte Clean Slate SPF 30 Tinted BB Primer w/,Health/Beauty,tarte,,,
12980,Liz Claiborne New York Short Sleeve T-Shirt w/,Apparel,Liz Claiborne New York,,,
55017,Rachael Ray Hard-Anodized II 10-Qt Covered Stoc,IQVC Divisional,Rachael Ray,,,
13283,Isaac Mizrahi Live! Dolman Sleeve Floral Print,Apparel,Isaac Mizrahi Live!,,,
48322,"Oro Nuovo 1 Polished Twisted Round Hoop""",Jewelry,Oro Nuovo,,,
42056,Veronese 18K Clad Polished Sparkle Chain,Jewelry,Not Known,,,
49475,Oro Nuovo Brushed Satin Organic Bangle,Jewelry,Not Known,,,
49419,Vicence Sterling Rectangular Case,Jewelry,Vicence,,,
45157,"Veronese 18K Clad Triple Strand 16 Margherita""",Jewelry,Veronese,,,
49472,VicenzaSilver Sterling Woven Bracelet,Jewelry,Not Known,,,
41771,"VicenzaGold 1-1/2 Oval Diamond Cut Hoop""",Jewelry,VicenzaGold,,,
49430,VicenzaSilver Sterling Crystal Cross-over,Jewelry,Not Known,,,
48585,Judith Ripka Cushion Cut Gemstone and,Jewelry,Judith Ripka,,,
48563,Bronzo Italia Diamond Cut Curb Link Round,Jewelry,Not Known,,,
12910,Liz Claiborne New York Long Sleeve Knit Tunic,Apparel,Liz Claiborne New York,,,
61835,Drain Weasel 8-piece Instant Sink and Shower,Housewares,Drain Weasel,,,
10938,Nutrisystem Summer Success 4 Week Program with,Health,Nutrisystem,,,
30764,"Home Reflections 26 Crystal Table Lamp w/""",Textile/Furnit,Home Reflections,,,
42931,Veronese 18K Clad Milky Aqua Pendant w/,Jewelry,Veronese,,,
46859,Veronese 18K Clad Mother-of-Pearl Oval,Jewelry,Veronese,,,
43549,Veronese 18K Clad Labradorite Bead Dangle,Jewelry,Veronese,,,
114,Susan Graver Stretch Twill Jacket with Cutout,Apparel,Susan Graver,,,
37821,Dweck Diamonds 14KGold Clad Fortuna Gold Single,Jewelry,Dweck Diamonds,,,
34544,Honey-Can-Do Four-Leg Deluxe Steel Ironing Boar,IQVC Divisional,Honey-Can-Do,,,
